Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Enes Freedom,21,UTA,C,80,37,2138,0,0,0,3,97
Kirk Hinrich,33,CHI,PG,73,61,2116,73,27,0,0,0
Paul Pierce,36,BRK,SF,75,68,2098,0,1,47,52,0
Jamal Crawford,33,LAC,SG,69,24,2094,0,78,22,0,0
Terrence Jones,22,HOU,PF,76,71,2078,0,0,0,90,9
Dion Waiters,22,CLE,SG,70,24,2072,0,64,36,0,0
Darren Collison,26,LAC,PG,80,35,2069,69,31,0,0,0
Deron Williams,29,BRK,PG,64,58,2059,87,13,0,0,0
Eric Gordon,25,NOP,SG,64,64,2057,1,96,3,0,0
Jeremy Lin,25,HOU,PG,71,33,2054,66,34,0,0,0
Al-Farouq Aminu,23,NOP,SF,80,65,2045,0,0,77,23,0
Jared Sullinger,21,BOS,PF,74,44,2041,0,0,0,30,70
Andre Iguodala,30,GSW,SF,63,63,2040,1,20,79,1,0
Tyreke Evans,24,NOP,SF,72,22,2028,1,28,69,2,0
Raymond Felton,29,NYK,PG,65,65,2017,100,0,0,0,0
Marco Belinelli,27,SAS,SF,80,25,2016,0,27,67,6,0
Norris Cole,25,MIA,PG,82,6,2014,100,0,0,0,0
Jason Thompson,27,SAC,PF,82,61,2007,0,0,0,67,33
Tony Parker,31,SAS,PG,68,68,1997,95,5,0,0,0
Boris Diaw,31,SAS,PF,79,24,1974,0,0,3,94,3
Shaun Livingston,28,BRK,PG,76,54,1974,52,48,1,0,0
Vince Carter,37,DAL,SG,81,0,1973,0,30,70,0,0
Courtney Lee,28,2TM,SG,79,47,1973,21,72,7,0,0
Courtney Lee,28,BOS,SG,30,0,504,1,90,10,0,0
Courtney Lee,28,MEM,SG,49,47,1469,28,66,6,0,0
Marc Gasol,29,MEM,C,59,59,1970,0,0,0,7,93
Miles Plumlee,25,PHO,C,80,79,1964,0,0,0,1,100
Iman Shumpert,23,NYK,SG,74,58,1962,1,64,34,1,0
Maurice Harkless,20,ORL,SF,80,41,1950,0,1,86,13,0
Rodney Stuckey,27,DET,SG,73,5,1950,0,76,24,0,0
Tayshaun Prince,33,MEM,SF,76,76,1948,0,0,95,5,0
D.J. Augustin,26,2TM,PG,71,9,1939,100,0,0,0,0
D.J. Augustin,26,TOR,PG,10,0,82,100,0,0,0,0
D.J. Augustin,26,CHI,PG,61,9,1857,100,0,0,0,0
Ray Allen,38,MIA,SG,73,9,1936,0,61,39,0,0
Wilson Chandler,26,DEN,SF,62,55,1927,0,6,83,11,0
Kawhi Leonard,22,SAS,SF,66,65,1923,0,0,87,13,0
Giannis Antetokounmpo,19,MIL,SF,77,23,1897,0,1,74,24,0
Pau Gasol,33,LAL,C,60,60,1884,0,0,0,18,83
Tim Hardaway Jr.,21,NYK,SG,81,1,1875,2,88,11,0,0
J.J. Hickson,25,DEN,PF,69,52,1859,0,0,0,18,82
Jordan Crawford,25,2TM,PG,81,35,1859,71,27,2,0,0
Jordan Crawford,25,BOS,PG,39,35,1198,98,2,0,0,0
Jordan Crawford,25,GSW,SG,42,0,661,22,72,6,0,0
John Henson,23,MIL,PF,70,23,1856,0,0,2,68,30
Avery Bradley,23,BOS,SG,60,58,1855,12,85,2,0,0
Tobias Harris,21,ORL,PF,61,36,1850,0,0,26,74,0
Mo Williams,31,POR,PG,74,0,1834,100,0,0,0,0
Derrick Williams,22,2TM,PF,78,15,1820,0,3,50,41,5
Derrick Williams,22,MIN,PF,11,0,162,0,0,15,70,16
Derrick Williams,22,SAC,SF,67,15,1658,0,3,54,39,4
Nikola Vučević,23,ORL,C,57,57,1812,0,0,0,1,99
Nick Young,28,LAL,SG,64,9,1810,3,40,56,1,0
Marcus Morris,24,PHO,SF,82,1,1800,0,0,56,43,1
Anderson Varejão,31,CLE,C,65,29,1800,0,0,0,21,79
Draymond Green,23,GSW,SF,82,12,1797,0,7,62,31,1
Greivis Vásquez,27,2TM,PG,79,23,1779,67,33,0,0,0
Greivis Vásquez,27,SAC,PG,18,18,465,80,20,0,0,0
Greivis Vásquez,27,TOR,PG,61,5,1314,62,38,0,0,0
Dwyane Wade,32,MIA,SG,54,53,1775,3,93,4,0,0
Alan Anderson,31,BRK,SF,78,26,1773,0,26,73,1,0
Timofey Mozgov,27,DEN,C,82,30,1770,0,0,0,0,100
Andrew Bogut,29,GSW,C,67,67,1769,0,0,0,0,100
Tony Wroten,20,PHI,PG,72,16,1765,50,48,2,0,0
Patrick Beverley,25,HOU,PG,56,55,1751,93,7,0,0,0
Hollis Thompson,22,PHI,SF,77,41,1742,0,1,92,7,0
Marcus Thornton,26,2TM,SG,72,27,1741,1,89,10,0,0
Marcus Thornton,26,SAC,SG,46,26,1121,0,88,11,1,0
Marcus Thornton,26,BRK,SG,26,1,620,1,90,9,0,0
Matt Barnes,33,LAC,SF,63,40,1735,0,1,82,17,0
Jared Dudley,28,LAC,SF,74,43,1729,0,0,90,10,0
John Salmons,34,2TM,SF,78,8,1726,0,8,89,3,0
John Salmons,34,SAC,SF,18,8,445,0,7,92,2,0
John Salmons,34,TOR,SG,60,0,1281,0,9,88,4,0
Mike Miller,33,MEM,SF,82,4,1707,0,33,65,2,0
Jerryd Bayless,25,2TM,PG,72,19,1686,48,52,0,0,0
Jerryd Bayless,25,MEM,PG,31,5,650,61,39,0,0,0
Jerryd Bayless,25,BOS,PG,41,14,1036,39,61,0,0,0
Marvin Williams,27,UTA,PF,66,50,1674,0,0,2,95,3
Brian Roberts,28,NOP,PG,72,42,1667,100,0,0,0,0
Nikola Peković,28,MIN,C,54,54,1663,0,0,0,0,100
Tyson Chandler,31,NYK,C,55,55,1662,0,0,0,17,83
Glen Davis,28,2TM,PF,68,44,1662,0,0,0,39,61
Glen Davis,28,ORL,PF,45,43,1354,0,0,0,46,54
Glen Davis,28,LAC,PF,23,1,308,0,0,0,9,91
Danny Green,26,SAS,SG,68,59,1651,1,71,29,0,0
Dante Cunningham,26,MIN,PF,81,7,1635,0,0,4,89,7
Andray Blatche,27,BRK,PF,73,7,1618,0,0,0,33,67
Samuel Dalembert,32,DAL,C,80,68,1614,0,0,0,0,100
Thabo Sefolosha,29,OKC,SG,61,61,1584,0,82,18,0,0
Kentavious Caldwell-Pope,20,DET,SG,80,41,1583,6,91,3,0,0
Kendall Marshall,22,LAL,PG,54,45,1564,90,9,1,0,0
Nenê,31,WAS,PF,53,37,1560,0,0,0,73,27
Aaron Brooks,29,2TM,PG,72,12,1557,100,0,0,0,0
Aaron Brooks,29,HOU,PG,43,0,716,100,0,0,0,0
Aaron Brooks,29,DEN,PG,29,12,841,100,0,0,0,0
Trevor Booker,26,WAS,PF,72,45,1553,0,0,0,98,2
Manu Ginóbili,36,SAS,SG,68,3,1550,2,94,4,0,0
Jeremy Lamb,21,OKC,SG,78,0,1538,4,67,29,0,0
Patrick Patterson,24,2TM,PF,65,13,1533,0,0,1,95,4
Patrick Patterson,24,SAC,PF,17,6,415,0,0,0,88,12
Patrick Patterson,24,TOR,PF,48,7,1118,0,0,1,98,1
Patty Mills,25,SAS,PG,81,2,1527,100,0,0,0,0
E'Twaun Moore,24,ORL,SG,79,3,1506,8,83,9,0,0
Evan Fournier,21,DEN,SG,76,4,1503,5,57,37,1,0
Michael Kidd-Gilchrist,20,CHA,SF,62,62,1502,0,9,91,0,0
Jordan Hill,26,LAL,PF,72,32,1500,0,0,6,73,21
Steve Blake,33,2TM,PG,55,28,1498,83,17,0,0,0
Steve Blake,33,LAL,PG,27,27,891,91,9,0,0,0
Steve Blake,33,GSW,PG,28,1,607,71,29,0,0,0
Shelvin Mack,23,ATL,PG,73,11,1490,18,72,11,0,0
Mike Scott,25,ATL,PF,80,6,1482,0,0,7,90,3
Ersan İlyasova,26,MIL,PF,55,47,1478,0,0,0,74,26
J.J. Barea,29,MIN,PG,79,1,1471,100,0,0,0,0
Shane Battier,35,MIA,SF,73,56,1468,0,3,88,9,0
Amar'e Stoudemire,31,NYK,C,65,21,1466,0,0,0,58,42
Lou Williams,27,ATL,PG,60,7,1445,100,0,0,0,0
Derek Fisher,39,OKC,SG,81,0,1428,41,51,8,0,0
Anthony Morrow,28,NOP,SG,76,9,1426,8,71,20,1,0
Caron Butler,33,2TM,SF,56,13,1419,0,11,70,20,0
Caron Butler,33,MIL,SF,34,13,821,0,4,67,29,0
Caron Butler,33,OKC,SF,22,0,598,0,20,74,6,0
Cody Zeller,21,CHA,C,82,3,1416,0,0,0,55,45
Gerald Wallace,31,BOS,SF,58,16,1416,0,43,55,1,0
Eric Bledsoe,24,PHO,PG,43,40,1416,96,4,0,0,0
Elton Brand,34,ATL,C,73,15,1414,0,0,0,2,98
Russell Westbrook,25,OKC,PG,46,46,1412,72,28,0,0,0
Kelly Olynyk,22,BOS,C,70,9,1400,0,0,0,5,95
Luis Scola,33,IND,PF,82,2,1399,0,0,0,97,3
Chris Andersen,35,MIA,C,72,0,1396,0,0,0,28,72
Mirza Teletović,28,BRK,SF,72,7,1396,0,0,35,64,1
Kris Humphries,28,BOS,PF,69,30,1376,0,0,0,58,42
Nick Collison,33,OKC,PF,81,0,1353,0,0,10,49,41
Kosta Koufos,24,MEM,C,80,22,1349,0,0,0,0,100
O.J. Mayo,26,MIL,SG,52,23,1346,2,87,12,0,0
Austin Rivers,21,NOP,PG,69,4,1339,79,21,0,0,0
Zaza Pachulia,29,MIL,C,53,43,1325,0,0,0,1,99
Ryan Kelly,22,LAL,PF,59,25,1312,0,0,1,80,20
Nate Wolters,22,MIL,PG,58,31,1309,45,55,1,0,0
Anthony Tolliver,28,CHA,PF,64,9,1298,0,0,74,24,2
Omri Casspi,25,HOU,PF,71,2,1283,0,0,20,79,2
Pablo Prigioni,36,NYK,PG,66,27,1283,78,22,0,0,0
Tony Allen,32,MEM,SG,55,28,1278,23,74,3,0,0
Mason Plumlee,23,BRK,C,70,22,1275,0,0,0,2,98
Matthew Dellavedova,23,CLE,SG,72,4,1271,28,65,7,0,0
Tiago Splitter,29,SAS,C,59,50,1271,0,0,0,53,47
Andrea Bargnani,28,NYK,C,42,39,1257,0,0,0,0,100
Jae Crowder,23,DAL,SF,78,8,1254,0,1,88,11,0
Ian Mahinmi,27,IND,C,77,1,1248,0,0,0,0,100
Tony Snell,22,CHI,SG,77,12,1231,0,88,11,0,0
DeJuan Blair,24,DAL,PF,78,13,1214,0,0,0,65,35
Jeremy Evans,26,UTA,SF,66,4,1209,0,0,4,96,0
Kendrick Perkins,29,OKC,C,62,62,1207,0,0,0,0,100
Steven Adams,20,OKC,C,81,20,1197,0,0,0,1,99
C.J. Watson,29,IND,PG,63,5,1193,100,0,0,0,0
Kyle O'Quinn,23,ORL,C,69,19,1188,0,0,0,30,70
Andrew Nicholson,24,ORL,PF,76,5,1174,0,0,0,77,24
Nick Calathes,24,MEM,SG,71,7,1173,17,75,8,0,0
Darrell Arthur,25,DEN,SF,68,1,1161,0,0,27,71,2
Elliot Williams,24,PHI,SG,67,2,1157,6,71,23,0,0
Jrue Holiday,23,NOP,PG,34,34,1143,94,6,0,0,0
Luke Ridnour,32,2TM,PG,61,14,1141,98,2,0,0,0
Luke Ridnour,32,MIL,PG,36,12,763,100,0,0,0,0
Luke Ridnour,32,CHA,PG,25,2,378,95,5,0,0,0
Phil Pressey,22,BOS,PG,75,11,1132,100,0,0,0,0
Gary Neal,29,2TM,SG,52,3,1114,7,90,3,0,0
Gary Neal,29,MIL,SG,30,2,607,14,82,5,0,0
Gary Neal,29,CHA,SG,22,1,507,0,100,0,0,0
Kevin Garnett,37,BRK,C,54,54,1109,0,0,0,30,70
Robert Sacre,24,LAL,C,65,13,1089,0,0,0,0,100
Francisco García,32,HOU,SF,55,4,1083,0,34,65,1,0
Brandan Wright,26,DAL,C,58,0,1077,0,0,0,2,98
Bismack Biyombo,21,CHA,C,77,9,1072,0,0,0,39,61
Lavoy Allen,24,2TM,PF,65,2,1072,0,0,0,60,40
Lavoy Allen,24,PHI,PF,51,2,960,0,0,1,67,33
Lavoy Allen,24,IND,PF,14,0,112,0,0,0,0,100
Travis Outlaw,29,SAC,SF,63,4,1065,0,21,51,27,1
Will Bynum,31,DET,PG,56,3,1054,80,20,0,0,0
Tyler Zeller,24,CLE,C,70,9,1049,0,0,0,7,93
Diante Garrett,25,UTA,PG,71,0,1048,82,18,0,0,0
Alonzo Gee,26,CLE,SF,65,24,1020,0,6,92,2,0
Jordan Hamilton,23,2TM,SF,60,12,1019,0,28,69,4,0
Jordan Hamilton,23,DEN,SF,39,11,670,0,27,71,2,0
Jordan Hamilton,23,HOU,SF,21,1,349,0,28,65,8,0
Chris Douglas-Roberts,27,CHA,SF,49,8,1016,0,32,68,0,0
Greg Stiemsma,28,NOP,C,55,20,1007,0,0,0,7,93
Ish Smith,25,PHO,PG,70,1,1006,100,0,0,0,0
Luc Mbah a Moute,27,2TM,PF,64,7,1003,0,0,73,26,0
Luc Mbah a Moute,27,SAC,SF,9,5,196,0,0,68,32,0
Luc Mbah a Moute,27,MIN,PF,55,2,807,0,0,75,25,1
Rajon Rondo,27,BOS,PG,30,30,998,98,2,0,0,0
JJ Redick,29,LAC,SG,35,34,987,11,88,2,0,0
Dorell Wright,28,POR,SF,68,13,984,0,13,80,7,0
C.J. Miles,26,CLE,SG,51,34,984,0,60,39,1,0
Marreese Speights,26,GSW,C,79,3,982,0,0,0,14,86
Andre Miller,37,2TM,SG,58,2,982,45,52,3,0,0
Andre Miller,37,DEN,SG,30,2,570,12,83,6,0,0
Andre Miller,37,WAS,SG,28,0,412,91,9,0,0,0
Tyler Hansbrough,28,TOR,PF,64,4,978,0,0,0,24,76
Rashard Lewis,34,MIA,SF,60,6,971,0,0,55,45,0
Ömer Aşık,27,HOU,C,48,19,968,0,0,0,0,100
Jeff Adrien,27,2TM,PF,53,12,961,0,0,5,94,1
Jeff Adrien,27,CHA,PF,25,0,256,0,0,20,80,0
Jeff Adrien,27,MIL,PF,28,12,705,0,0,0,99,1
Al Horford,27,ATL,C,29,29,958,0,0,0,12,88
Ed Davis,24,MEM,PF,63,4,956,0,0,1,95,5
James Johnson,26,MEM,SF,52,4,956,0,7,76,18,0
Jeff Ayres,26,SAS,PF,73,10,952,0,0,4,48,48
Donatas Motiejūnas,23,HOU,PF,62,3,952,0,0,0,58,42
Alexis Ajinça,25,NOP,C,56,30,951,0,0,0,0,100
Cory Joseph,22,SAS,SG,68,19,936,51,49,0,0,0
Pero Antić,31,ATL,C,50,26,925,0,0,0,0,100
Jordan Farmar,27,LAL,PG,41,5,912,100,0,0,0,0
Kent Bazemore,24,2TM,SG,67,15,911,21,75,4,0,0
Kent Bazemore,24,GSW,SG,44,0,268,17,72,11,0,0
Kent Bazemore,24,LAL,SG,23,15,643,23,77,0,0,0
Xavier Henry,22,LAL,SF,43,5,908,0,15,82,3,0
Reggie Evans,33,2TM,PF,54,20,899,0,0,0,74,26
Reggie Evans,33,BRK,PF,30,6,399,0,0,0,65,35
Reggie Evans,33,SAC,PF,24,14,500,0,0,0,81,19
Ray McCallum,22,SAC,PG,45,10,897,82,18,0,0,0
Jermaine O'Neal,35,GSW,PF,44,13,883,0,0,0,28,72
Henry Sims,23,2TM,C,46,25,875,0,0,0,8,92
Henry Sims,23,CLE,C,20,0,168,0,0,0,11,89
Henry Sims,23,PHI,C,26,25,707,0,0,0,8,92
Thomas Robinson,22,POR,PF,70,0,873,0,0,0,88,12
Cartier Martin,29,2TM,SF,59,6,870,0,3,92,4,0
Cartier Martin,29,ATL,SF,53,6,822,0,1,95,4,0
Cartier Martin,29,CHI,SF,6,0,48,0,45,51,4,0
Willie Green,32,LAC,SG,55,9,869,21,76,3,0,0
Nate Robinson,29,DEN,PG,44,1,866,100,0,0,0,0
Andrei Kirilenko,32,BRK,PF,45,4,857,0,0,7,91,2
Quincy Acy,23,2TM,SF,63,0,847,0,16,77,7,0
Quincy Acy,23,TOR,SF,7,0,61,0,0,52,48,0
Quincy Acy,23,SAC,SF,56,0,786,0,17,79,3,0
Danny Granger,30,2TM,SF,41,2,847,0,0,95,5,0
Danny Granger,30,IND,SF,29,2,653,0,0,96,4,0
Danny Granger,30,LAC,SF,12,0,194,0,0,90,10,0
Michael Beasley,25,MIA,SF,55,2,831,0,3,66,31,0
Jason Smith,27,NOP,PF,31,27,830,0,0,0,8,92
Gorgui Dieng,24,MIN,C,60,15,818,0,0,0,0,100
Devin Harris,30,DAL,PG,40,0,818,92,8,0,0,0
Ekpe Udoh,26,MIL,PF,42,14,804,0,0,0,17,84
Ryan Anderson,25,NOP,PF,22,14,795,0,0,0,83,17
Quincy Miller,21,DEN,PF,52,16,789,0,0,21,75,4
Chris Johnson,23,BOS,SF,40,0,789,2,56,42,0,0
Jan Veselý,23,2TM,PF,54,1,776,0,0,0,58,42
Jan Veselý,23,WAS,PF,33,1,470,0,0,0,84,16
Jan Veselý,23,DEN,PF,21,0,306,0,0,0,17,83
Earl Clark,26,2TM,PF,54,17,768,0,0,43,55,3
Earl Clark,26,CLE,PF,45,17,698,0,0,46,52,2
Earl Clark,26,NYK,PF,9,0,70,0,0,7,81,12
Perry Jones,22,OKC,PF,62,7,764,0,0,2,58,41
Chuck Hayes,30,2TM,C,61,1,754,0,0,0,17,83
Chuck Hayes,30,SAC,C,16,1,179,0,0,0,7,93
Chuck Hayes,30,TOR,C,45,0,575,0,0,0,20,80
Chase Budinger,25,MIN,SF,41,8,751,0,50,50,0,0
Shawne Williams,27,LAL,PF,36,13,751,0,1,8,91,0
Jonas Jerebko,26,DET,PF,64,0,741,0,0,9,79,12
Chris Kaman,31,LAL,C,39,13,736,0,0,0,2,98
Joel Freeland,26,POR,C,52,0,727,0,0,0,7,93
Darius Miller,23,NOP,SF,45,7,723,0,9,82,10,0
Doron Lamb,22,ORL,SG,53,0,695,0,44,56,1,0
Matt Bonner,33,SAS,PF,61,0,690,0,0,0,65,35
Jeff Withey,23,NOP,C,58,4,684,0,0,0,34,66
Toney Douglas,27,2TM,PG,51,17,675,51,49,0,0,0
Toney Douglas,27,GSW,PG,24,0,265,96,4,0,0,0
Toney Douglas,27,MIA,PG,27,17,410,23,78,0,0,0
Alexey Shved,25,MIN,SG,63,0,664,11,87,3,0,0
Anthony Bennett,20,CLE,PF,52,0,663,0,0,13,86,0
Robbie Hummel,24,MIN,SF,53,5,655,0,8,73,20,0
Udonis Haslem,33,MIA,PF,46,18,653,0,0,48,30,22
Beno Udrih,31,2TM,SG,41,12,643,92,8,0,0,0
Beno Udrih,31,NYK,SG,31,12,588,92,9,0,0,0
Beno Udrih,31,MEM,SG,10,0,55,96,4,0,0,0
Jon Leuer,24,MEM,PF,49,0,642,0,0,0,36,64
Dennis Schröder,20,ATL,PG,49,0,641,64,36,0,0,0
Garrett Temple,27,WAS,SG,75,0,638,36,57,7,0,0
Kenyon Martin,36,NYK,PF,32,15,633,0,0,0,80,20
Jeff Taylor,24,CHA,SF,26,8,629,0,2,98,0,0
Ronny Turiaf,31,MIN,C,31,10,606,0,0,0,2,98
John Lucas III,31,UTA,PG,42,6,591,100,0,0,0,0
Larry Sanders,25,MIL,C,23,20,584,0,0,0,2,98
Kevin Séraphin,24,WAS,C,53,1,578,0,0,0,14,86
Brandon Davies,22,PHI,PF,51,0,575,0,0,0,39,62
Jason Terry,36,BRK,PG,35,0,570,100,0,0,0,0
Nazr Mohammed,36,CHI,C,80,1,562,0,0,0,9,91
Steve Novak,30,TOR,PF,54,1,540,0,0,3,67,30
Archie Goodwin,19,PHO,SG,52,0,533,4,91,5,0,0
Brook Lopez,25,BRK,C,17,17,533,0,0,0,0,100
Anthony Randolph,24,DEN,PF,43,5,527,0,0,7,73,20
Jimmer Fredette,24,2TM,SG,49,0,519,68,32,0,0,0
Jimmer Fredette,24,SAC,SG,41,0,463,70,30,0,0,0
Jimmer Fredette,24,CHI,SG,8,0,56,50,50,0,0,0
Andrew Bynum,26,2TM,C,26,19,516,0,0,0,0,100
