Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Michael Curry,29,MIL,SG,82,27,1978,0,33,65,2,0
Blue Edwards,32,VAN,SG,81,20,1968,3,96,1,0,0
Antonio Daniels,22,VAN,SG,74,50,1956,83,17,0,0,0
Khalid Reeves,25,DAL,PG,82,54,1950,97,3,0,0,0
Dale Ellis,37,SEA,SF,79,0,1939,0,28,70,2,0
Alonzo Mourning,27,MIA,C,58,56,1939,0,0,0,14,86
Dan Majerle,32,MIA,SG,72,22,1928,0,30,69,2,0
Brian Grant,25,POR,SF,61,49,1921,0,0,66,33,1
Bobby Phills,28,CHH,SG,62,61,1887,1,91,8,0,0
John Stockton,35,UTA,PG,64,64,1858,100,0,0,0,0
Kenny Anderson,27,2TM,PG,61,56,1858,100,0,0,0,0
Kenny Anderson,27,POR,PG,45,40,1472,100,0,0,0,0
Kenny Anderson,27,BOS,PG,16,16,386,99,1,0,0,0
Matt Geiger,28,CHH,C,78,42,1839,0,0,0,7,93
Derek Anderson,23,CLE,SF,66,13,1839,1,43,56,1,0
Lee Mayberry,27,VAN,PG,79,32,1835,100,0,0,0,0
Shawn Bradley,25,DAL,C,64,46,1822,0,0,0,0,100
Aaron McKie,25,2TM,SF,81,32,1813,11,72,17,0,0
Aaron McKie,25,DET,SF,24,1,472,29,60,11,0,0
Aaron McKie,25,PHI,SG,57,31,1341,5,76,19,0,0
Danny Fortson,21,DEN,PF,80,23,1811,0,0,2,88,10
Vlade Divac,29,CHH,C,64,41,1805,0,0,0,0,100
Danny Manning,31,PHO,PF,70,11,1794,0,0,2,51,48
Terry Porter,34,MIN,PG,82,8,1786,33,67,0,0,0
Elden Campbell,29,LAL,PF,81,28,1784,0,0,0,29,71
Terrell Brandon,27,MIL,PG,50,48,1784,95,5,0,0,0
Tim Thomas,20,PHI,SF,77,48,1779,0,0,95,5,0
Michael Stewart,22,SAC,C,81,37,1761,0,0,0,4,97
Derek Harper,36,ORL,SG,66,45,1761,52,47,1,0,0
Derek Fisher,23,LAL,PG,82,36,1760,99,1,0,0,0
Elliot Perry,28,MIL,PG,81,33,1752,100,0,0,0,0
Eric Piatkowski,27,LAC,SG,67,35,1740,0,85,15,0,0
Jamal Mashburn,25,MIA,SF,48,48,1729,0,1,86,14,0
Howard Eisley,25,UTA,PG,82,18,1726,98,2,0,0,0
Vinny Del Negro,31,SAS,SG,54,38,1721,17,83,0,0,0
Dee Brown,29,2TM,SG,72,12,1719,25,75,0,0,0
Dee Brown,29,BOS,SG,41,10,811,2,98,0,0,0
Dee Brown,29,TOR,SG,31,2,908,45,55,0,0,0
Jalen Rose,25,IND,SF,82,0,1706,0,14,86,1,0
Terry Davis,30,WAS,PF,74,66,1705,0,0,46,46,8
Cherokee Parks,25,MIN,C,79,43,1703,0,0,0,5,95
Luc Longley,29,CHI,C,58,58,1703,0,0,0,0,100
Nick Anderson,30,ORL,SF,58,44,1701,0,70,30,0,0
Sherman Douglas,31,NJN,PG,80,11,1699,100,0,0,0,0
Dana Barros,30,BOS,PG,80,15,1686,98,2,0,0,0
Tony Delk,24,2TM,PG,77,9,1681,46,54,0,0,0
Tony Delk,24,CHH,PG,3,0,34,70,30,0,0,0
Tony Delk,24,GSW,PG,74,9,1647,46,54,0,0,0
Sam Perkins,36,SEA,PF,81,0,1675,0,0,0,58,42
Steve Nash,23,PHO,PG,76,9,1664,76,24,0,0,0
Reggie Slater,27,TOR,PF,78,28,1662,0,1,16,71,12
Scottie Pippen,32,CHI,SF,44,44,1652,0,8,76,16,1
Malik Sealy,27,DET,SF,77,10,1641,0,50,48,2,0
Derek Strong,29,ORL,PF,58,8,1638,0,0,1,90,9
Rony Seikaly,32,2TM,C,56,49,1636,0,0,0,6,94
Rony Seikaly,32,ORL,C,47,47,1484,0,0,0,6,94
Rony Seikaly,32,NJN,C,9,2,152,0,0,0,0,100
Hakeem Olajuwon,35,HOU,C,47,45,1633,0,0,0,0,100
Oliver Miller,27,TOR,C,64,53,1628,0,0,0,16,85
Shandon Anderson,24,UTA,SG,82,2,1602,0,86,14,0,0
Brent Barry,26,2TM,SG,58,36,1600,6,86,8,0,0
Brent Barry,26,LAC,SG,41,36,1341,7,92,1,0,0
Brent Barry,26,MIA,SG,17,0,259,0,57,43,0,0
Chris Childs,30,NYK,PG,68,0,1599,91,9,0,0,0
Tom Gugliotta,28,MIN,SF,41,41,1582,0,0,67,32,1
Muggsy Bogues,33,2TM,PG,61,31,1570,100,0,0,0,0
Muggsy Bogues,33,CHH,PG,2,0,16,100,0,0,0,0
Muggsy Bogues,33,GSW,PG,59,31,1554,100,0,0,0,0
Travis Best,25,IND,PG,82,0,1547,100,0,0,0,0
Eric Washington,23,DEN,SG,66,36,1539,0,94,6,0,0
Brian Shaw,31,2TM,PG,59,34,1530,4,88,8,0,0
Brian Shaw,31,GSW,PG,39,32,1028,4,94,3,0,0
Brian Shaw,31,PHI,PG,20,2,502,4,77,19,0,0
Andrew DeClercq,24,BOS,C,81,49,1523,0,0,0,7,93
Maurice Taylor,21,LAC,PF,71,3,1513,0,0,8,84,8
Tony Battie,21,DEN,PF,65,49,1506,0,0,0,72,28
Erick Strickland,24,DAL,SG,67,19,1505,60,39,1,0,0
Travis Knight,23,BOS,C,74,21,1503,0,0,0,3,97
George Lynch,27,VAN,SF,82,0,1493,0,2,96,2,0
Will Perdue,32,SAS,C,79,30,1491,0,0,0,30,70
Eddie Johnson,38,HOU,SF,75,1,1490,0,4,94,2,0
Bimbo Coles,29,GSW,PG,53,44,1471,98,2,0,0,0
Walt Williams,27,2TM,SF,59,17,1470,0,20,77,4,0
Walt Williams,27,TOR,SF,28,16,876,0,22,74,4,0
Walt Williams,27,POR,SF,31,1,594,0,16,81,4,0
Olden Polynice,33,SAC,C,70,25,1458,0,0,0,1,99
Chuck Person,33,SAS,PF,61,11,1455,0,1,88,12,0
Eldridge Recasner,30,ATL,SG,59,14,1454,61,39,0,0,0
Greg Foster,29,UTA,C,78,49,1446,0,0,0,7,93
Stacey Augmon,29,POR,SG,71,23,1445,0,37,61,2,0
Mark Price,33,ORL,PG,63,33,1430,100,0,0,0,0
Jason Caffey,24,2TM,PF,80,14,1423,0,0,2,73,25
Jason Caffey,24,CHI,PF,51,8,710,0,0,0,56,45
Jason Caffey,24,GSW,PF,29,6,713,0,0,4,90,6
Pete Chilcutt,29,VAN,PF,82,0,1420,0,0,0,65,35
Sam Mack,27,VAN,SF,57,54,1414,0,96,4,0,0
Vitaly Potapenko,22,CLE,C,80,0,1412,0,0,0,21,79
Terry Dehere,26,SAC,PG,77,18,1410,75,25,0,0,0
Eric Murdock,29,MIA,PG,82,1,1395,63,37,0,0,0
Gary Trent,23,2TM,PF,54,20,1360,0,0,46,42,11
Gary Trent,23,POR,PF,41,13,1005,0,0,62,36,2
Gary Trent,23,TOR,PF,13,7,355,0,0,2,60,38
Chris Gatling,30,NJN,PF,57,16,1359,0,0,0,69,31
Hot Rod Williams,35,PHO,C,71,30,1333,0,0,0,1,99
Brent Price,29,HOU,PG,72,2,1332,100,0,0,0,0
Stanley Roberts,27,MIN,C,74,44,1328,0,0,0,0,100
Derrick McKey,31,IND,SF,57,4,1316,0,0,27,73,0
Monty Williams,26,SAS,SF,72,16,1314,0,11,88,1,0
Jerome Williams,24,DET,PF,77,3,1305,0,0,3,92,6
Bruce Bowen,26,BOS,SF,61,9,1305,0,25,74,0,0
Cory Alexander,24,2TM,PG,60,22,1298,50,50,0,0,0
Cory Alexander,24,SAS,PG,37,3,501,77,23,0,0,0
Cory Alexander,24,DEN,PG,23,19,797,33,67,0,0,0
Kevin Johnson,31,PHO,PG,50,12,1290,100,0,0,0,0
Greg Ostertag,24,UTA,C,63,23,1288,0,0,0,0,100
Danny Schayes,38,ORL,C,74,33,1272,0,0,0,0,100
Gerald Wilkins,34,ORL,SG,72,16,1252,4,87,8,0,0
Pooh Richardson,31,LAC,PG,69,17,1252,98,2,0,0,0
Darrell Armstrong,29,ORL,PG,48,17,1236,97,3,0,0,0
James Robinson,27,LAC,PG,70,13,1231,27,73,0,0,0
George McCloud,30,PHO,SF,63,13,1213,0,9,77,14,0
Jim McIlvaine,25,SEA,C,78,72,1211,0,0,0,0,100
Chucky Brown,29,ATL,SF,77,8,1202,0,2,82,16,0
Michael Cage,36,NJN,C,79,17,1201,0,0,0,22,78
Anthony Peeler,28,2TM,SG,38,32,1193,0,80,19,1,0
Anthony Peeler,28,VAN,SG,8,8,202,0,99,1,0,0
Anthony Peeler,28,MIN,SG,30,24,991,0,76,22,2,0
Matt Bullard,30,HOU,SF,67,24,1190,0,0,61,39,0
Terry Cummings,36,2TM,PF,74,3,1185,0,0,0,30,70
Terry Cummings,36,PHI,PF,44,2,656,0,0,0,51,49
Terry Cummings,36,NYK,PF,30,1,529,0,0,0,4,97
Tracy McGrady,18,TOR,SF,64,17,1179,1,28,70,2,0
Chris Carr,23,MIN,SG,51,40,1165,0,92,8,0,0
Randy Brown,29,CHI,PG,71,6,1147,84,16,0,0,0
Tom Hammonds,30,MIN,PF,57,2,1140,0,0,26,64,11
Greg Minor,26,BOS,SG,69,16,1126,0,87,13,0,0
Ben Wallace,23,WAS,C,67,16,1124,0,0,0,50,51
David Benoit,29,2TM,SF,77,0,1123,0,4,75,21,0
David Benoit,29,NJN,SF,53,0,799,0,0,71,29,0
David Benoit,29,ORL,SF,24,0,324,0,15,85,1,0
Steve Kerr,32,CHI,PG,50,0,1119,100,0,0,0,0
Mark Bryant,32,PHO,C,70,22,1110,0,0,0,8,92
J.R. Reid,29,CHH,PF,79,1,1109,0,0,5,61,34
Scott Burrell,27,CHI,SF,80,3,1096,1,10,83,6,0
Lawrence Funderburke,27,SAC,PF,52,1,1094,0,0,1,84,16
Antoine Carr,36,UTA,PF,66,8,1086,0,0,23,66,11
Chris Whitney,26,WAS,PG,82,6,1073,100,0,0,0,0
Alvin Williams,23,2TM,SG,54,13,1071,54,45,1,0,0
Alvin Williams,23,POR,SG,41,10,864,57,42,1,0,0
Alvin Williams,23,TOR,SG,13,3,207,38,60,2,0,0
Rodrick Rhodes,24,HOU,SF,58,13,1070,2,52,46,0,0
Michael Smith,25,2TM,PF,48,33,1053,0,0,6,90,4
Michael Smith,25,SAC,PF,18,4,347,0,0,18,71,11
Michael Smith,25,VAN,PF,30,29,706,0,0,0,99,1
Danny Ferry,31,CLE,PF,69,3,1034,0,0,5,93,2
Corie Blount,29,LAL,PF,70,3,1029,0,0,1,92,8
Samaki Walker,21,DAL,PF,41,19,1027,0,0,0,37,63
Greg Anthony,30,SEA,PG,80,0,1021,100,0,0,0,0
Sean Elliott,29,SAS,SF,36,36,1012,0,24,76,0,0
Kelvin Cato,23,POR,C,74,8,1007,0,0,0,14,86
Stojko Vranković,34,LAC,C,65,38,996,0,0,0,0,100
Don Reid,24,DET,PF,68,44,994,0,0,1,83,16
Cedric Ceballos,28,2TM,SF,47,25,990,1,40,56,3,0
Cedric Ceballos,28,PHO,SF,35,16,626,1,23,73,2,0
Cedric Ceballos,28,DAL,SF,12,9,364,0,69,28,4,0
Žan Tabak,27,2TM,C,57,34,984,0,0,0,0,100
Žan Tabak,27,TOR,C,39,29,752,0,0,0,0,100
Žan Tabak,27,BOS,C,18,5,232,0,0,0,0,100
Dell Curry,33,CHH,SG,52,1,971,2,90,7,0,0
Tariq Abdul-Wahad,23,SAC,SG,59,16,959,0,54,46,0,0
Bob Sura,24,CLE,SG,46,4,942,51,46,3,0,0
Eric Snow,24,2TM,PG,64,0,918,41,59,0,0,0
Eric Snow,24,SEA,PG,17,0,74,28,72,0,0,0
Eric Snow,24,PHI,PG,47,0,844,42,58,0,0,0
Shawn Respert,25,2TM,SG,57,4,911,41,58,1,0,0
Shawn Respert,25,TOR,SG,47,4,696,28,71,2,0,0
Shawn Respert,25,DAL,SG,10,0,215,86,14,0,0,0
Mark Davis,24,PHI,SF,71,12,906,0,15,81,4,0
Othella Harrington,24,HOU,PF,58,3,903,0,0,0,53,47
Harvey Grant,32,WAS,SF,65,8,895,0,25,69,6,0
Tony Massenburg,30,VAN,C,61,13,894,0,0,0,27,73
Brian Evans,24,2TM,SF,72,1,893,0,1,92,7,0
Brian Evans,24,ORL,SF,44,0,561,0,2,92,6,0
Brian Evans,24,NJN,SF,28,1,332,0,0,91,9,0
Bobby Hurley,26,2TM,PG,61,3,875,100,0,0,0,0
Bobby Hurley,26,SAC,PG,34,3,417,100,0,0,0,0
Bobby Hurley,26,VAN,PG,27,0,458,100,0,0,0,0
Fred Hoiberg,25,IND,SG,65,1,874,1,99,0,0,0
Chris Dudley,32,NYK,C,51,22,858,0,0,0,4,96
Patrick Ewing,35,NYK,C,26,26,848,0,0,0,0,100
Mark Strickland,27,MIA,PF,51,8,847,0,0,31,68,0
B.J. Armstrong,30,2TM,PG,66,0,831,90,10,0,0,0
B.J. Armstrong,30,GSW,PG,4,0,59,100,0,0,0,0
B.J. Armstrong,30,CHH,PG,62,0,772,90,10,0,0,0
Felton Spencer,30,GSW,C,68,0,813,0,0,0,0,100
Jermaine O'Neal,19,POR,PF,60,9,808,0,0,3,70,27
Scott Williams,29,PHI,C,58,7,801,0,0,0,7,93
Terry Mills,30,MIA,PF,50,0,782,0,0,1,79,20
Aaron Williams,26,SEA,PF,65,9,757,0,0,2,79,19
Keith Closs,21,LAC,C,58,1,740,0,0,0,5,95
Grant Long,31,DET,PF,40,17,739,0,0,6,92,2
Corey Beck,26,CHH,PG,59,14,738,37,63,0,0,0
Buck Williams,37,NYK,PF,41,6,738,0,0,1,66,33
Mark Hendrickson,23,SAC,PF,48,1,737,0,0,27,69,4
Bryant Stith,27,DEN,SG,31,15,718,0,79,21,0,0
Jerome Kersey,35,SEA,SF,37,2,717,0,1,74,25,0
Rick Mahorn,39,DET,C,59,0,707,0,0,0,9,91
Andrew Lang,31,MIL,C,57,0,692,0,0,0,8,92
Eric Montross,26,2TM,C,48,30,691,0,0,0,0,100
Eric Montross,26,PHI,C,20,20,337,0,0,0,0,100
Eric Montross,26,DET,C,28,10,354,0,0,0,0,100
Doug West,30,MIN,SG,38,10,688,0,85,14,0,0
Reggie Geary,24,SAS,PG,62,2,685,90,10,0,0,0
Keith Askins,30,MIA,SF,46,12,681,0,6,88,6,0
Chris Anstey,23,DAL,C,41,8,680,0,0,0,19,81
Lucious Harris,27,NJN,SG,50,0,671,1,81,19,0,0
Adonal Foyle,22,GSW,C,55,1,656,0,0,0,93,7
Vernon Maxwell,32,2TM,SG,42,0,636,20,79,1,0,0
Vernon Maxwell,32,ORL,SG,11,0,169,31,69,0,0,0
Vernon Maxwell,32,CHH,SG,31,0,467,16,83,1,0,0
Darvin Ham,24,WAS,SF,71,3,635,0,15,62,22,1
Anfernee Hardaway,26,ORL,SG,19,15,625,4,84,12,0,0
Tyus Edney,24,BOS,PG,52,7,623,100,0,0,0,0
Rick Brunson,25,POR,PG,38,10,622,90,10,1,0,0
Joe Wolf,33,DEN,PF,57,8,621,0,0,0,51,49
Todd Fuller,23,GSW,C,57,1,613,0,0,0,34,66
Jud Buechler,29,CHI,SF,74,0,608,1,38,57,4,0
Martin Müürsepp,23,DAL,PF,41,7,603,0,0,8,67,24
Emanual Davis,29,HOU,PG,45,0,599,61,39,0,0,0
Ledell Eackles,31,WAS,SG,42,0,547,0,94,6,0,0
Latrell Sprewell,27,GSW,SG,14,13,547,0,91,9,0,0
David Wingate,34,SEA,SG,58,2,546,0,74,26,0,0
Eric Riley,27,DAL,C,39,14,544,0,0,0,20,80
Chris Morris,32,UTA,SF,54,1,538,0,0,33,66,1
John Thomas,22,2TM,PF,54,2,535,0,0,0,35,65
John Thomas,22,BOS,PF,33,2,368,0,0,0,31,69
John Thomas,22,TOR,PF,21,0,167,0,0,0,42,58
Jerald Honeycutt,23,MIL,PF,38,0,530,0,0,20,63,17
Mahmoud Abdul-Rauf,28,SAC,PG,31,0,530,98,2,0,0,0
Carl Herrera,31,SAS,PF,58,1,516,0,0,7,84,8
David Vaughn,24,3TM,PF,40,2,489,0,0,20,79,1
David Vaughn,24,GSW,PF,22,0,322,0,0,31,69,0
David Vaughn,24,CHI,PF,3,0,6,0,0,0,100,0
David Vaughn,24,NJN,PF,15,2,161,0,0,0,97,3
Reggie Jordan,30,MIN,SG,57,1,487,2,64,34,0,0
Kevin Edwards,32,2TM,SG,39,5,487,10,88,2,0,0
Kevin Edwards,32,NJN,SG,27,5,352,3,94,3,0,0
Kevin Edwards,32,ORL,SG,12,0,135,28,73,0,0,0
Ed Gray,22,ATL,SG,30,3,472,14,86,1,0,0
Bill Wennington,34,CHI,C,48,8,467,0,0,0,0,100
Duane Ferrell,32,GSW,SF,50,5,461,0,29,71,0,0
Jamie Feick,23,MIL,PF,45,2,450,0,0,0,33,67
Pervis Ellison,30,BOS,PF,33,8,447,0,0,0,9,91
Vincent Askew,31,POR,SG,30,5,443,1,27,73,0,0
Ricky Pierce,38,MIL,SG,39,0,442,21,76,4,0,0
Dickey Simpkins,25,2TM,PF,40,0,433,0,0,30,20,49
Dickey Simpkins,25,GSW,PF,19,0,196,0,1,66,33,0
Dickey Simpkins,25,CHI,PF,21,0,237,0,0,1,10,89
Kevin Ollie,25,2TM,PG,35,0,430,96,4,0,0,0
Kevin Ollie,25,DAL,PG,16,0,214,94,6,0,0,0
Kevin Ollie,25,ORL,PG,19,0,216,98,2,0,0,0
Malik Rose,23,SAS,PF,53,0,429,0,0,29,70,0
Carl Thomas,28,3TM,SG,43,0,426,32,68,0,0,0
Carl Thomas,28,GSW,SG,10,0,139,0,100,0,0,0
Carl Thomas,28,ORL,SG,4,0,15,36,64,0,0,0
Carl Thomas,28,CLE,SG,29,0,272,48,52,0,0,0
Sean Rooks,28,LAL,C,41,1,425,0,0,0,0,100
Jacque Vaughn,22,UTA,PG,45,0,419,94,6,0,0,0
