Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Carmelo Anthony,31,NYK,SF,72,72,2530,0,2,91,8,0
George Hill,29,IND,PG,74,73,2524,98,2,0,0,0
Tobias Harris,23,2TM,PF,76,74,2513,0,0,49,50,0
Tobias Harris,23,ORL,PF,49,49,1610,0,0,75,25,0
Tobias Harris,23,DET,PF,27,25,903,0,0,4,96,0
Serge Ibaka,26,OKC,PF,78,78,2500,0,0,0,92,9
Jimmy Butler,26,CHI,SG,67,67,2474,1,81,18,0,0
Brook Lopez,27,BRK,C,73,73,2457,0,0,0,0,100
Nicolas Batum,27,CHO,SF,70,70,2448,0,3,96,1,0
Gary Harris,21,DEN,SG,76,76,2439,9,86,6,0,0
Reggie Jackson,25,DET,PG,79,79,2424,100,0,0,0,0
Kevin Love,27,CLE,PF,77,77,2424,0,0,0,92,8
Chris Paul,30,LAC,PG,74,74,2420,100,0,0,0,0
Jabari Parker,20,MIL,PF,76,72,2408,0,0,9,90,1
Thaddeus Young,27,BRK,PF,73,73,2407,0,0,0,99,1
Kyle Korver,34,ATL,SG,80,80,2401,0,84,16,0,0
Luol Deng,30,MIA,PF,74,73,2394,0,0,27,71,3
Kawhi Leonard,24,SAS,SF,72,72,2380,0,5,90,6,0
Victor Oladipo,23,ORL,SG,72,52,2379,19,78,3,0,0
Rudy Gay,29,SAC,SF,70,70,2379,0,1,76,24,0
Arron Afflalo,30,NYK,SG,71,57,2371,1,81,18,0,0
Dirk Nowitzki,37,DAL,PF,75,75,2364,0,0,0,67,33
Goran Dragić,29,MIA,PG,72,72,2363,99,1,0,0,0
J.R. Smith,30,CLE,SG,77,77,2362,1,77,22,0,0
Will Barton,25,DEN,SG,82,1,2353,0,33,63,4,0
Al-Farouq Aminu,25,POR,SF,82,82,2341,0,0,56,44,1
Marvin Williams,29,CHO,PF,81,81,2338,0,0,17,83,0
Courtney Lee,30,2TM,SG,79,65,2334,0,65,34,0,0
Courtney Lee,30,MEM,SG,51,37,1489,0,60,39,0,0
Courtney Lee,30,CHO,SG,28,28,845,0,74,26,0,0
Ricky Rubio,25,MIN,PG,76,76,2323,100,0,0,0,0
Greg Monroe,25,MIL,C,79,67,2314,0,0,0,0,100
Jae Crowder,25,BOS,SF,73,73,2308,0,1,77,22,0
Zach LaVine,20,MIN,SG,82,33,2294,35,65,0,0,0
Pau Gasol,35,CHI,C,72,72,2291,0,0,0,0,100
Julius Randle,21,LAL,PF,81,60,2286,0,0,2,71,27
Dwight Howard,30,HOU,C,71,71,2280,0,0,0,0,100
Otto Porter Jr.,22,WAS,SF,75,73,2276,0,0,81,18,1
Evan Turner,27,BOS,SG,81,12,2271,0,30,67,3,0
Tristan Thompson,24,CLE,PF,82,34,2269,0,0,0,22,78
LaMarcus Aldridge,30,SAS,PF,74,74,2261,0,0,0,54,46
D'Angelo Russell,19,LAL,PG,80,48,2259,86,14,0,0,0
Dwyane Wade,34,MIA,SG,74,73,2258,1,95,4,0,0
Marcin Gortat,31,WAS,C,75,74,2256,0,0,0,0,100
Jeff Teague,27,ATL,PG,79,78,2255,94,6,0,0,0
Jeff Green,29,2TM,SF,80,41,2253,0,0,40,59,1
Jeff Green,29,MEM,SF,53,31,1544,0,0,48,51,0
Jeff Green,29,LAC,SF,27,10,709,0,0,21,77,2
DeMarcus Cousins,25,SAC,C,65,65,2246,0,0,0,40,61
Ish Smith,27,2TM,PG,77,53,2239,99,1,0,0,0
Ish Smith,27,NOP,PG,27,3,617,98,2,0,0,0
Ish Smith,27,PHI,PG,50,50,1622,100,0,0,0,0
Justise Winslow,19,MIA,SF,78,8,2232,0,4,81,15,0
Gorgui Dieng,26,MIN,C,82,39,2220,0,0,0,53,47
Robin Lopez,27,NYK,C,82,82,2219,0,0,0,0,100
Darren Collison,28,SAC,PG,74,15,2219,100,0,0,0,0
Raymond Felton,31,DAL,PG,80,31,2192,69,31,0,0,0
Matt Barnes,35,MEM,SF,76,45,2190,0,10,73,17,0
Anthony Davis,22,NOP,C,61,61,2164,0,0,0,46,54
Hollis Thompson,24,PHI,SG,77,17,2154,0,27,67,7,0
Dion Waiters,24,OKC,SG,78,15,2152,8,88,4,0,0
Elfrid Payton,21,ORL,PG,73,69,2145,93,7,0,0,0
Jamal Crawford,35,LAC,SG,79,5,2126,1,48,49,2,0
Hassan Whiteside,26,MIA,C,73,43,2125,0,0,0,0,100
Bojan Bogdanović,26,BRK,SF,79,39,2115,0,30,63,5,2
Devin Booker,19,PHO,SG,76,51,2108,3,82,14,1,0
Deron Williams,31,DAL,PG,65,63,2106,27,63,10,0,0
Allen Crabbe,23,POR,SG,81,8,2105,0,79,21,0,0
Jared Dudley,30,WAS,PF,81,41,2098,0,0,1,94,5
JJ Redick,31,LAC,SG,75,75,2097,4,95,0,0,0
Derrick Rose,27,CHI,PG,66,66,2097,95,6,0,0,0
Mason Plumlee,25,POR,C,82,82,2084,0,0,0,2,98
Kent Bazemore,26,ATL,SF,75,68,2083,0,20,79,0,0
Emmanuel Mudiay,19,DEN,PG,68,66,2068,86,14,0,0,0
Jerami Grant,21,PHI,PF,77,52,2066,0,0,14,82,4
Danny Green,28,SAS,SG,79,79,2062,0,82,18,0,0
Jeremy Lin,27,CHO,SG,78,13,2048,37,63,0,0,0
Kristaps Porziņģis,20,NYK,PF,72,72,2047,0,0,0,70,30
Cory Joseph,24,TOR,SG,80,4,2046,43,57,0,0,0
Harrison Barnes,23,GSW,SF,66,59,2042,0,0,44,55,1
Patrick Beverley,27,HOU,PG,71,63,2041,94,6,0,0,0
Nikola Vučević,25,ORL,C,65,60,2037,0,0,0,5,95
Langston Galloway,24,NYK,PG,82,7,2033,100,0,0,0,0
José Calderón,34,NYK,PG,72,72,2024,79,21,0,0,0
Patrick Patterson,26,TOR,PF,79,0,2020,0,0,2,95,3
Zach Randolph,34,MEM,PF,68,53,2016,0,0,0,63,37
Steven Adams,22,OKC,C,80,80,2014,0,0,0,0,100
Ryan Anderson,27,NOP,PF,66,7,2008,0,0,1,85,14
Zaza Pachulia,31,DAL,C,76,69,2004,0,0,0,0,100
Derrick Favors,24,UTA,PF,62,59,1983,0,0,0,46,54
Tony Parker,33,SAS,PG,72,72,1980,92,8,0,0,0
Dante Cunningham,28,NOP,SF,80,46,1971,0,2,74,24,1
Isaiah Canaan,24,PHI,SG,77,39,1966,16,81,3,0,0
Nerlens Noel,21,PHI,C,67,62,1965,0,0,0,36,65
Garrett Temple,29,WAS,SF,80,43,1951,1,54,42,3,0
Taj Gibson,30,CHI,PF,73,55,1936,0,0,11,87,2
Rudy Gobert,23,UTA,C,61,60,1932,0,0,0,0,100
Jared Sullinger,23,BOS,PF,81,73,1915,0,0,0,14,86
Lou Williams,29,LAL,SG,67,35,1907,56,44,0,0,0
Robert Covington,25,PHI,SF,67,49,1903,0,6,64,30,0
Ersan İlyasova,28,2TM,PF,74,56,1881,0,0,0,97,3
Ersan İlyasova,28,DET,PF,52,52,1434,0,0,0,100,0
Ersan İlyasova,28,ORL,PF,22,4,447,0,0,0,90,10
Omri Casspi,27,SAC,PF,69,21,1880,0,0,25,72,3
Roy Hibbert,29,LAL,C,81,81,1878,0,0,0,0,100
Brandon Knight,24,PHO,SG,52,50,1870,37,59,4,0,0
Matthew Dellavedova,25,CLE,PG,76,14,1867,71,29,0,0,0
Aaron Gordon,20,ORL,PF,78,37,1863,0,0,19,80,1
Kobe Bryant,37,LAL,SF,66,66,1863,0,2,97,1,0
Doug McDermott,24,CHI,SF,81,4,1861,0,3,92,6,0
Danilo Gallinari,27,DEN,SF,53,53,1839,0,0,67,32,1
Jrue Holiday,25,NOP,PG,65,23,1831,32,65,3,0,0
Alex Len,22,PHO,C,78,46,1821,0,0,0,0,100
Ian Mahinmi,29,IND,C,71,71,1816,0,0,0,0,100
Nik Stauskas,22,PHI,SG,73,35,1809,0,76,23,1,0
Bismack Biyombo,23,TOR,C,82,22,1808,0,0,0,4,96
Amir Johnson,28,BOS,PF,79,76,1800,0,0,2,89,9
Chandler Parsons,27,DAL,SF,61,51,1799,0,0,66,34,0
Marc Gasol,31,MEM,C,52,52,1791,0,0,0,0,100
Chris Bosh,31,MIA,PF,53,53,1778,0,0,0,55,45
Cody Zeller,23,CHO,C,73,60,1774,0,0,0,27,73
Mike Conley,28,MEM,PG,56,56,1761,100,0,0,0,0
Thabo Sefolosha,31,ATL,SF,75,11,1758,0,0,96,4,0
Shane Larkin,23,BRK,PG,78,17,1751,100,0,0,0,0
Terrence Ross,24,TOR,SF,73,7,1747,0,13,85,3,0
Nikola Jokić,20,DEN,C,80,55,1733,0,0,0,5,95
Andre Iguodala,32,GSW,SF,65,1,1732,0,1,85,15,0
Enes Freedom,23,OKC,C,82,1,1721,0,0,0,7,93
Frank Kaminsky,22,CHO,C,81,3,1708,0,0,0,0,100
Bradley Beal,22,WAS,SG,55,35,1708,2,90,9,0,0
Kenneth Faried,26,DEN,PF,67,64,1694,0,0,1,80,20
Stanley Johnson,19,DET,SF,73,6,1687,0,36,62,2,0
Mirza Teletović,30,PHO,PF,79,1,1686,0,0,5,85,10
Ed Davis,26,POR,PF,81,0,1684,0,0,0,70,30
Shabazz Muhammad,23,MIN,SF,82,0,1682,0,21,70,9,0
Marco Belinelli,29,SAC,SG,68,7,1672,0,56,43,1,0
Corey Brewer,29,HOU,SF,82,12,1669,0,5,83,12,0
Ramon Sessions,29,WAS,PG,82,5,1667,100,0,0,0,0
J.J. Barea,31,DAL,PG,74,16,1667,100,0,0,0,0
Marcus Smart,21,BOS,PG,61,10,1667,42,57,1,0,0
Kyrie Irving,23,CLE,PG,53,53,1667,99,2,0,0,0
Wesley Johnson,28,LAC,SF,80,9,1666,0,1,60,38,0
Patty Mills,27,SAS,PG,81,3,1662,100,0,0,0,0
Michael Carter-Williams,24,MIL,PG,54,37,1649,99,1,0,0,0
Nikola Mirotić,24,CHI,PF,66,38,1646,0,0,2,86,12
Randy Foye,32,2TM,SG,81,8,1642,15,70,15,0,0
Randy Foye,32,DEN,SG,54,7,1070,19,73,7,0,0
Randy Foye,32,OKC,SG,27,1,572,7,65,29,0,0
Luis Scola,35,TOR,PF,76,76,1636,0,0,0,87,13
Trevor Booker,28,UTA,PF,79,2,1632,0,0,0,96,4
Alonzo Gee,28,NOP,SF,73,38,1632,0,14,83,3,0
Markieff Morris,26,2TM,PF,64,45,1629,0,0,0,89,11
Markieff Morris,26,PHO,PF,37,24,917,0,0,0,82,19
Markieff Morris,26,WAS,PF,27,21,712,0,0,0,99,1
Dennis Schröder,22,ATL,PG,80,6,1621,100,0,0,0,0
Tony Allen,34,MEM,SG,64,57,1620,6,93,2,0,0
Tyson Chandler,33,PHO,C,66,60,1618,0,0,0,30,70
Wayne Ellington,28,BRK,SG,76,41,1615,0,92,8,0,0
T.J. McConnell,23,PHI,PG,81,17,1606,92,8,0,0,0
Lavoy Allen,26,IND,PF,79,28,1599,0,0,1,89,11
Jahlil Okafor,20,PHI,C,53,48,1591,0,0,0,0,100
Gerald Green,30,MIA,SG,69,14,1557,1,42,57,0,0
Jonas Valančiūnas,23,TOR,C,60,59,1557,0,0,0,0,100
Andre Roberson,24,OKC,SG,70,70,1553,0,66,32,2,0
Tim Duncan,39,SAS,C,61,60,1536,0,0,0,1,99
Shaun Livingston,30,GSW,PG,78,3,1520,64,36,0,0,0
Darrell Arthur,27,DEN,PF,70,16,1516,0,0,1,79,21
Jordan Hill,28,IND,C,73,11,1513,0,0,0,26,74
Jerryd Bayless,27,MIL,SG,52,18,1505,10,67,24,0,0
Raul Neto,23,UTA,PG,81,53,1499,95,5,0,0,0
Kosta Koufos,26,SAC,C,78,14,1482,0,0,0,0,100
Eric Gordon,27,NOP,SG,45,44,1481,21,64,15,0,0
Clint Capela,21,HOU,C,77,35,1471,0,0,0,20,80
Austin Rivers,23,LAC,SG,67,7,1464,42,51,7,0,0
C.J. Miles,28,IND,SF,64,24,1464,0,29,71,0,0
Tayshaun Prince,35,MIN,SF,77,44,1462,0,0,84,16,0
Maurice Harkless,22,POR,SF,78,14,1457,0,2,70,28,0
Andrew Bogut,31,GSW,C,70,66,1451,0,0,0,0,100
JaMychal Green,25,MEM,PF,78,15,1446,0,0,1,83,16
Ben McLemore,22,SAC,SG,68,53,1443,2,88,11,0,0
Derrick Williams,24,NYK,SF,80,9,1435,0,0,46,53,0
Gerald Henderson,28,POR,SG,72,0,1431,0,17,81,3,0
Mario Hezonja,20,ORL,SF,79,9,1413,0,22,72,6,0
Willie Cauley-Stein,22,SAC,C,66,39,1412,0,0,0,28,72
Ty Lawson,28,2TM,PG,66,13,1411,100,0,0,0,0
Ty Lawson,28,HOU,PG,53,12,1176,100,0,0,0,0
Ty Lawson,28,IND,PG,13,1,235,100,0,0,0,0
David West,35,SAS,PF,78,19,1404,0,0,1,50,49
Kelly Olynyk,24,BOS,C,69,8,1395,0,0,0,14,86
Boris Diaw,33,SAS,PF,76,4,1386,0,0,0,96,4
Trey Lyles,20,UTA,PF,80,33,1382,0,0,0,85,15
Mario Chalmers,29,2TM,PG,61,7,1373,84,16,0,0,0
Mario Chalmers,29,MIA,PG,6,0,120,100,0,0,0,0
Mario Chalmers,29,MEM,PG,55,7,1253,83,17,0,0,0
Lance Stephenson,25,2TM,SF,69,13,1372,0,22,69,9,0
Lance Stephenson,25,LAC,SF,43,10,680,0,8,78,14,0
Lance Stephenson,25,MEM,SF,26,3,692,0,36,61,4,0
Myles Turner,19,IND,C,60,30,1367,0,0,0,39,62
Trey Burke,23,UTA,PG,64,0,1366,100,0,0,0,0
Brandon Bass,30,LAL,PF,66,0,1342,0,0,1,67,32
Anthony Tolliver,30,DET,PF,72,5,1341,0,0,0,100,0
Meyers Leonard,23,POR,PF,61,10,1333,0,0,0,25,75
Timofey Mozgov,29,CLE,C,76,48,1326,0,0,0,0,100
Richard Jefferson,35,CLE,SF,74,5,1326,0,19,68,13,0
Donald Sloan,28,BRK,PG,61,33,1318,94,6,0,0,0
Iman Shumpert,25,CLE,SG,54,5,1316,2,78,20,0,0
Lance Thomas,27,NYK,PF,59,5,1313,0,0,13,87,0
P.J. Hairston,23,2TM,SF,66,52,1313,0,56,40,4,0
P.J. Hairston,23,CHO,SF,48,43,938,0,60,38,2,0
P.J. Hairston,23,MEM,SF,18,9,375,0,45,46,9,0
Tony Snell,24,CHI,SF,64,33,1301,0,30,70,1,0
Devin Harris,32,DAL,PG,64,0,1280,15,69,16,0,0
Rodney Stuckey,29,IND,PG,58,1,1275,40,59,1,0,0
Luc Mbah a Moute,29,LAC,PF,75,61,1274,0,0,27,73,1
Larry Nance Jr.,23,LAL,PF,63,22,1266,0,0,14,86,0
Jerian Grant,23,NYK,PG,76,6,1265,25,75,1,0,0
E'Twaun Moore,26,CHI,SG,59,22,1263,33,66,2,0,0
Toney Douglas,29,NOP,PG,61,18,1262,65,35,1,0,0
Jason Terry,38,HOU,SG,72,7,1258,60,40,1,0,0
Jon Leuer,26,PHO,PF,67,27,1255,0,0,0,52,48
Kyle Anderson,22,SAS,SF,78,11,1245,0,1,65,34,0
Joe Ingles,28,UTA,SF,81,2,1241,0,0,81,19,0
Aron Baynes,29,DET,C,81,1,1233,0,0,0,2,98
Paul Pierce,38,LAC,SF,68,38,1231,0,0,60,40,0
Jeremy Lamb,23,CHO,SG,66,0,1227,0,76,25,0,0
Ronnie Price,32,PHO,PG,62,18,1211,99,2,0,0,0
Channing Frye,32,2TM,C,70,32,1200,0,0,0,67,33
Channing Frye,32,ORL,PF,44,29,754,0,0,0,91,9
Channing Frye,32,CLE,C,26,3,446,0,0,0,25,75
Norris Cole,27,NOP,PG,45,23,1198,94,6,0,0,0
Jason Smith,29,ORL,C,76,2,1181,0,0,0,4,96
Ömer Aşık,29,NOP,C,68,64,1178,0,0,0,9,91
D.J. Augustin,28,2TM,PG,62,0,1178,100,0,0,0,0
D.J. Augustin,28,OKC,PG,34,0,519,100,0,0,0,0
D.J. Augustin,28,DEN,PG,28,0,659,100,0,0,0,0
Jonas Jerebko,28,BOS,PF,78,0,1176,0,0,6,78,16
Noah Vonleh,20,POR,PF,78,56,1174,0,0,0,78,22
Blake Griffin,26,LAC,PF,35,35,1170,0,0,0,85,15
JaKarr Sampson,22,2TM,SF,73,40,1160,0,2,79,20,0
JaKarr Sampson,22,PHI,SF,47,18,691,0,3,70,27,0
JaKarr Sampson,22,DEN,SF,26,22,469,0,0,91,9,0
Mike Scott,27,ATL,PF,75,0,1146,0,0,3,96,1
Manu Ginóbili,38,SAS,SG,58,0,1134,1,86,13,0,0
Archie Goodwin,21,PHO,PG,57,13,1114,67,32,1,0,0
Marcus Thornton,28,2TM,SG,61,8,1109,3,86,11,0,0
Marcus Thornton,28,HOU,SG,47,6,885,2,86,12,0,0
Marcus Thornton,28,WAS,SG,14,2,224,9,86,6,0,0
Aaron Brooks,31,CHI,PG,69,0,1108,100,0,0,0,0
Josh Richardson,22,MIA,SG,52,2,1107,43,55,2,0,0
Bobby Portis,20,CHI,PF,62,4,1102,0,0,0,49,51
Al Jefferson,31,CHO,C,47,18,1096,0,0,0,42,58
Kevin Martin,32,2TM,SG,55,13,1095,0,81,18,0,0
Kevin Martin,32,MIN,SG,39,12,834,0,95,5,0,0
Kevin Martin,32,SAS,SG,16,1,261,0,36,62,2,0
Nenê,33,WAS,PF,57,11,1094,0,0,0,11,89
O.J. Mayo,28,MIL,SG,41,24,1090,3,60,35,3,0
Leandro Barbosa,33,GSW,SG,68,0,1079,1,85,14,0,0
Nemanja Bjelica,27,MIN,PF,60,0,1075,0,0,0,98,2
T.J. Warren,22,PHO,SF,47,4,1070,0,0,75,24,1
Eric Bledsoe,26,PHO,PG,31,31,1059,86,14,0,0,0
Shelvin Mack,25,2TM,PG,52,27,1058,92,8,0,0,0
Shelvin Mack,25,ATL,PG,24,0,179,95,6,0,0,0
Shelvin Mack,25,UTA,PG,28,27,879,92,8,0,0,0
Brandon Rush,30,GSW,SG,72,25,1055,0,9,85,6,0
Terrence Jones,24,HOU,PF,50,11,1044,0,0,0,77,23
Joffrey Lauvergne,24,DEN,C,59,15,1041,0,0,0,23,77
Jameer Nelson,33,DEN,PG,39,15,1036,100,0,0,0,0
Spencer Hawes,27,CHO,PF,57,6,1035,0,0,0,73,27
Nick Young,30,LAL,SG,54,2,1033,0,26,74,0,0
Jarrett Jack,32,BRK,PG,32,32,1027,89,11,0,0,0
Vince Carter,39,MEM,SG,60,3,1005,3,59,36,2,0
Rashad Vaughn,19,MIL,SG,70,6,1001,0,44,49,6,0
Dwight Powell,24,DAL,PF,69,2,992,0,0,4,82,13
Steve Blake,35,DET,PG,58,2,986,100,0,0,0,0
Markel Brown,24,BRK,SG,62,6,982,5,90,5,0,0
Kyle Singler,27,OKC,SF,68,2,977,0,8,78,14,0
John Henson,25,MIL,C,57,1,960,0,0,0,23,77
Chase Budinger,27,2TM,SF,66,2,929,0,7,63,30,0
Chase Budinger,27,IND,SF,49,2,729,0,8,58,34,0
Chase Budinger,27,PHO,SF,17,0,200,0,3,80,17,0
Anthony Morrow,30,OKC,SG,68,6,926,0,42,57,0,0
James Johnson,28,TOR,PF,57,32,926,0,0,88,13,0
Thomas Robinson,24,BRK,PF,71,7,917,0,0,0,55,45
Sasha Vujačić,31,NYK,SG,61,25,908,0,70,30,1,0
David Lee,32,2TM,PF,55,5,903,0,0,11,71,18
David Lee,32,BOS,PF,30,4,470,0,0,19,69,12
David Lee,32,DAL,PF,25,1,433,0,1,2,73,25
Josh Smith,30,2TM,PF,55,7,880,0,0,0,60,40
Josh Smith,30,LAC,PF,32,1,459,0,0,0,37,63
Josh Smith,30,HOU,PF,23,6,421,0,0,0,86,14
Quincy Acy,25,SAC,PF,59,29,876,0,0,19,79,3
Miles Plumlee,27,MIL,C,61,14,870,0,0,0,0,100
Marcelo Huertas,32,LAL,PG,53,0,869,100,0,0,0,0
Brandon Jennings,26,2TM,PG,48,7,868,99,1,0,0,0
Brandon Jennings,26,DET,PG,23,1,416,100,0,0,0,0
Brandon Jennings,26,ORL,PG,25,6,452,98,2,0,0,0
Solomon Hill,24,IND,SF,59,3,866,0,11,64,25,0
Tim Hardaway Jr.,23,ATL,SG,51,1,864,1,90,9,0,0
Tyler Johnson,23,MIA,SG,36,5,863,52,48,0,0,0
Alexis Ajinça,27,NOP,C,59,17,861,0,0,0,0,100
Chris Johnson,25,UTA,SF,70,2,857,2,68,31,0,0
Johnny O'Bryant,22,MIL,PF,66,4,857,0,0,0,98,2
Luke Babbitt,26,NOP,SF,47,13,845,0,0,28,66,6
Kris Humphries,30,3TM,PF,53,17,835,0,0,0,58,42
Kris Humphries,30,WAS,PF,28,14,466,0,0,0,75,25
Kris Humphries,30,PHO,PF,4,3,74,0,0,0,100,0
Kris Humphries,30,ATL,PF,21,0,295,0,0,0,22,78
Marreese Speights,28,GSW,C,72,0,832,0,0,0,17,84
Pablo Prigioni,38,LAC,PG,59,3,823,98,2,0,0,0
Andrew Nicholson,26,ORL,PF,56,0,823,0,0,0,89,11
Jonathon Simmons,26,SAS,SG,55,2,813,8,90,2,0,0
Gary Neal,31,WAS,SG,40,2,807,0,56,42,2,0
Cole Aldrich,27,LAC,C,60,5,800,0,0,0,3,97
Alec Burks,24,UTA,SG,31,3,797,30,69,0,0,0
DeMarre Carroll,29,TOR,SF,26,22,786,0,1,81,19,0
Justin Holiday,26,2TM,SG,53,5,773,10,87,3,0,0
Justin Holiday,26,ATL,SG,26,1,263,0,99,1,0,0
Justin Holiday,26,CHI,SG,27,4,510,15,80,4,0,0
Festus Ezeli,26,GSW,C,46,13,770,0,0,0,0,100
Tyreke Evans,26,NOP,SG,25,25,765,1,60,39,1,0
Kyle O'Quinn,25,NYK,PF,65,1,764,0,0,0,29,71
Amar'e Stoudemire,33,MIA,C,52,36,762,0,0,0,0,100
Mo Williams,33,CLE,PG,41,14,748,100,0,0,0,0
Tim Frazier,25,2TM,PG,51,2,741,100,0,0,0,0
Tim Frazier,25,POR,PG,35,1,272,100,0,0,0,0
Tim Frazier,25,NOP,PG,16,1,469,100,0,0,0,0
Norman Powell,22,TOR,SG,49,24,725,0,91,9,0,0
James Anderson,26,SAC,SG,51,15,721,0,33,64,3,0
Tyler Zeller,26,BOS,C,60,3,710,0,0,0,0,100
Beno Udrih,33,2TM,PG,44,5,707,93,7,0,0,0
Beno Udrih,33,MEM,PG,8,0,120,90,10,0,0,0
Beno Udrih,33,MIA,PG,36,5,587,94,6,0,0,0
Dewayne Dedmon,26,ORL,C,58,20,705,0,0,0,0,100
Mike Dunleavy,35,CHI,SF,31,30,703,0,0,91,9,0
Richaun Holmes,22,PHI,PF,51,1,702,0,0,0,32,68
Nick Collison,35,OKC,PF,59,4,699,0,0,0,86,15
Cameron Payne,21,OKC,PG,57,1,698,95,5,0,0,0
Seth Curry,25,SAC,PG,44,9,692,35,63,2,0,0
Kelly Oubre Jr.,20,WAS,SF,63,9,671,0,10,84,6,0
Charlie Villanueva,31,DAL,PF,62,4,665,0,0,2,69,30
Jeff Withey,25,UTA,C,51,10,658,0,0,0,2,98
C.J. Watson,31,ORL,PG,33,2,656,66,33,1,0,0
Tyler Ennis,21,MIL,PG,46,7,654,100,0,0,0,0
Justin Anderson,22,DAL,SF,55,9,647,2,14,77,7,0
Joakim Noah,30,CHI,C,29,2,635,0,0,0,21,79
Andrea Bargnani,30,BRK,C,46,0,634,0,0,0,33,67
Kirk Hinrich,35,2TM,PG,46,7,631,67,33,0,0,0
Kirk Hinrich,35,CHI,PG,35,7,555,69,31,0,0,0
Kirk Hinrich,35,ATL,PG,11,0,76,50,50,0,0,0
Sean Kilpatrick,26,2TM,SG,31,0,616,12,29,55,3,0
Sean Kilpatrick,26,DEN,SG,8,0,82,93,7,0,0,0
Sean Kilpatrick,26,BRK,SG,23,0,534,0,33,63,3,1
Rondae Hollis-Jefferson,21,BRK,SF,29,17,615,0,62,28,10,0
Shabazz Napier,24,ORL,PG,55,0,600,100,0,0,0,0
Anthony Brown,23,LAL,SF,29,11,599,0,5,95,1,0
Josh McRoberts,28,MIA,PF,42,1,595,0,0,0,79,21
Metta World Peace,36,LAL,SF,35,5,590,0,0,92,8,0
Tiago Splitter,31,ATL,C,36,2,579,0,0,0,0,100
Ian Clark,24,GSW,SG,66,1,578,48,52,1,0,0
Tyus Jones,19,MIN,PG,37,0,573,100,0,0,0,0
Carl Landry,32,PHI,PF,36,12,569,0,0,0,52,48
Mike Muscala,24,ATL,C,60,0,565,0,0,0,5,95
Kevin Garnett,39,MIN,PF,38,38,556,0,0,0,99,1
Donatas Motiejūnas,25,HOU,PF,37,22,547,0,0,0,86,14
Jusuf Nurkić,21,DEN,C,32,3,547,0,0,0,0,100
Kendrick Perkins,31,NOP,C,37,5,542,0,0,0,8,92
Kevin Séraphin,26,NYK,C,48,0,526,0,0,0,3,97
Boban Marjanović,27,SAS,C,54,4,508,0,0,0,0,100
Glenn Robinson III,22,IND,SF,45,4,508,2,50,40,8,0
Sonny Weems,29,2TM,SF,43,0,499,1,39,50,10,0
Sonny Weems,29,PHO,SG,36,0,421,2,46,47,6,0
