Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
DeMarcus Cousins,26,NOP,C,17,17,574,0,0,0,3,98
Courtney Lee,31,NYK,SG,77,74,2459,1,72,27,0,0
Goran Dragić,30,MIA,PG,73,73,2459,58,42,0,0,0
Serge Ibaka,27,2TM,PF,79,79,2422,0,0,0,87,13
Serge Ibaka,27,ORL,PF,56,56,1710,0,0,0,95,5
Serge Ibaka,27,TOR,PF,23,23,712,0,0,0,68,32
Elfrid Payton,22,ORL,PG,82,58,2412,76,24,1,0,0
Andre Drummond,23,DET,C,81,81,2409,0,0,0,0,100
Marcus Smart,22,BOS,SG,79,24,2399,6,66,28,0,0
Jordan Clarkson,24,LAL,SG,82,19,2397,11,80,9,0,0
Steven Adams,23,OKC,C,80,80,2389,0,0,0,0,100
Andre Roberson,25,OKC,SF,79,79,2376,0,9,88,3,0
Solomon Hill,25,NOP,SF,80,71,2374,0,2,87,12,0
Markieff Morris,27,WAS,PF,76,76,2374,0,0,0,94,6
Michael Kidd-Gilchrist,23,CHO,SF,81,81,2349,0,0,88,12,0
Paul Millsap,31,ATL,PF,69,67,2343,0,0,0,91,9
Tony Snell,25,MIL,SG,80,80,2336,1,86,13,0,0
Tristan Thompson,25,CLE,C,78,78,2336,0,0,0,15,85
LaMarcus Aldridge,31,SAS,PF,72,72,2335,0,0,0,69,31
Jae Crowder,26,BOS,SF,72,72,2335,0,0,78,22,0
Eric Gordon,28,HOU,SG,75,15,2323,0,68,31,1,0
Aaron Gordon,21,ORL,SF,80,72,2298,0,2,63,35,0
Marvin Williams,30,CHO,PF,76,76,2295,0,0,0,99,1
Mike Conley,29,MEM,PG,69,68,2292,100,0,0,0,0
Brandon Ingram,19,LAL,SF,79,40,2279,0,8,80,12,0
Robin Lopez,28,CHI,C,81,81,2271,0,0,0,0,100
Allen Crabbe,24,POR,SG,79,7,2254,0,68,32,0,0
Kyle Lowry,30,TOR,PG,60,60,2244,100,0,0,0,0
Thaddeus Young,28,IND,PF,74,74,2237,0,0,0,99,0
P.J. Tucker,31,2TM,SF,81,21,2236,0,1,80,19,0
P.J. Tucker,31,PHO,SF,57,17,1627,0,1,84,15,0
P.J. Tucker,31,TOR,SF,24,4,609,0,0,69,31,0
Evan Fournier,24,ORL,SG,68,66,2234,0,87,13,0,0
Maurice Harkless,23,POR,SF,77,69,2223,0,0,69,31,0
Brook Lopez,28,BRK,C,75,75,2222,0,0,0,0,100
Victor Oladipo,24,OKC,SG,67,67,2222,3,94,4,0,0
Dwight Howard,31,ATL,C,74,74,2199,0,0,0,0,100
JJ Redick,32,LAC,SG,78,78,2198,14,84,2,0,0
Wilson Chandler,29,DEN,SF,71,33,2197,0,1,79,20,0
Al Horford,30,BOS,C,68,68,2193,0,0,0,25,75
Jrue Holiday,26,NOP,PG,67,61,2190,63,34,3,0,0
Nik Stauskas,23,PHI,SG,80,27,2188,5,78,17,0,0
Tyler Johnson,24,MIA,PG,73,0,2178,100,0,0,0,0
Eric Bledsoe,27,PHO,PG,66,66,2176,96,4,0,0,0
Kristaps Porziņģis,21,NYK,PF,66,65,2164,0,0,0,79,21
Nikola Vučević,26,ORL,C,75,55,2163,0,0,0,0,100
Jamal Crawford,36,LAC,SG,82,1,2157,1,26,70,3,0
Tim Hardaway Jr.,24,ATL,SG,79,30,2154,5,92,4,0,0
Mason Plumlee,26,2TM,C,81,64,2148,0,0,0,8,92
Mason Plumlee,26,POR,C,54,54,1516,0,0,0,0,100
Mason Plumlee,26,DEN,C,27,10,632,0,0,0,28,72
Ersan İlyasova,29,3TM,PF,82,52,2142,0,0,9,82,10
Ersan İlyasova,29,OKC,PF,3,0,62,0,0,0,100,0
Ersan İlyasova,29,PHI,PF,53,40,1447,0,0,13,87,0
Ersan İlyasova,29,ATL,PF,26,12,633,0,0,0,68,32
Danilo Gallinari,28,DEN,SF,63,63,2134,0,0,37,62,0
T.J. McConnell,24,PHI,PG,81,51,2133,100,0,0,0,0
Julius Randle,22,LAL,PF,74,73,2132,0,0,0,67,33
Dario Šarić,22,PHI,PF,81,36,2129,0,0,1,94,6
Robert Covington,26,PHI,SF,67,67,2119,0,13,84,4,0
Ryan Anderson,28,HOU,PF,72,72,2116,0,0,0,95,5
JaMychal Green,26,MEM,PF,77,75,2101,0,0,3,96,1
James Johnson,29,MIA,PF,76,5,2085,0,0,1,92,8
Bojan Bogdanović,27,2TM,SF,81,54,2083,0,0,65,35,0
Bojan Bogdanović,27,BRK,SF,55,54,1482,0,0,73,27,0
Bojan Bogdanović,27,WAS,SF,26,0,601,0,0,45,55,0
Derrick Rose,28,NYK,PG,64,64,2082,83,17,0,0,0
Blake Griffin,27,LAC,PF,61,61,2076,0,0,0,98,3
Kevin Durant,28,GSW,PF,62,62,2070,0,0,2,75,23
Jonas Valančiūnas,24,TOR,C,80,80,2066,0,0,0,10,91
Darren Collison,29,SAC,PG,68,64,2063,100,0,0,0,0
Patrick Beverley,28,HOU,SG,67,67,2058,24,73,3,0,0
Austin Rivers,24,LAC,SG,74,29,2054,8,67,25,0,0
T.J. Warren,23,PHO,SF,66,59,2048,0,1,69,30,1
Jameer Nelson,34,DEN,PG,75,39,2045,100,0,0,0,0
Nikola Jokić,21,DEN,C,73,59,2038,0,0,0,5,95
Seth Curry,26,DAL,PG,70,42,2029,58,42,0,0,0
Cory Joseph,25,TOR,PG,80,22,2003,61,39,0,0,0
Andre Iguodala,33,GSW,SF,76,0,1998,0,3,90,8,0
Monta Ellis,31,IND,SG,74,33,1998,1,96,3,0,0
Lou Williams,30,2TM,SG,81,1,1994,65,34,1,0,0
Lou Williams,30,LAL,SG,58,1,1403,75,25,0,0,0
Lou Williams,30,HOU,SG,23,0,591,41,56,3,0,0
Taj Gibson,31,2TM,PF,78,71,1989,0,0,2,96,2
Taj Gibson,31,CHI,PF,55,55,1502,0,0,2,96,2
Taj Gibson,31,OKC,PF,23,16,487,0,0,0,98,2
Matthew Dellavedova,26,MIL,PG,76,54,1986,100,0,0,0,0
Malcolm Brogdon,24,MIL,SG,75,28,1982,44,51,5,0,0
Joe Ingles,29,UTA,SF,82,26,1972,0,0,65,36,0
Rodney McGruder,25,MIA,SG,78,65,1966,6,55,39,0,0
Kent Bazemore,27,ATL,SF,73,64,1963,1,40,58,2,0
Ish Smith,28,DET,PG,81,32,1955,100,0,0,0,0
Terrence Ross,25,2TM,SF,78,24,1955,0,4,85,10,0
Terrence Ross,25,TOR,SF,54,0,1207,0,1,82,16,0
Terrence Ross,25,ORL,SF,24,24,748,0,9,90,1,0
Frank Kaminsky,23,CHO,C,75,16,1954,0,0,0,17,83
Jon Leuer,27,DET,PF,75,34,1944,0,0,0,94,6
Iman Shumpert,26,CLE,SG,76,31,1937,16,78,6,0,0
Chris Paul,31,LAC,PG,61,61,1921,100,0,0,0,0
Tony Allen,35,MEM,SG,71,66,1914,2,77,21,0,0
Buddy Hield,24,2TM,SG,82,55,1888,0,62,37,1,0
Buddy Hield,24,NOP,SG,57,37,1161,1,71,28,0,0
Buddy Hield,24,SAC,SG,25,18,727,0,50,50,1,0
Kevin Love,28,CLE,PF,60,60,1885,0,0,0,86,14
DeMarre Carroll,30,TOR,SF,72,72,1882,0,0,77,23,0
Joe Johnson,35,UTA,SF,78,14,1843,0,12,69,19,0
Rajon Rondo,30,CHI,PG,69,42,1843,100,0,0,0,0
Avery Bradley,26,BOS,SG,55,55,1835,16,82,2,0,0
Greg Monroe,26,MIL,C,81,0,1823,0,0,0,0,100
E'Twaun Moore,27,NOP,SG,73,22,1820,5,84,11,1,0
D'Angelo Russell,20,LAL,PG,63,60,1811,93,7,0,0,0
Danny Green,29,SAS,SG,68,68,1807,0,78,22,1,0
Brandon Jennings,27,2TM,PG,81,13,1802,100,0,0,0,0
Brandon Jennings,27,NYK,PG,58,11,1428,100,0,0,0,0
Brandon Jennings,27,WAS,PG,23,2,374,100,0,0,0,0
Vince Carter,40,MEM,SF,73,15,1799,0,7,81,12,0
Bismack Biyombo,24,ORL,C,81,27,1793,0,0,0,15,85
Dwyane Wade,35,CHI,SG,60,59,1792,9,84,7,0,0
Luc Mbah a Moute,30,LAC,SF,80,76,1787,0,0,71,29,0
Zach Randolph,35,MEM,PF,73,5,1786,0,0,1,56,43
Gary Harris,22,DEN,SG,57,56,1782,0,95,4,0,0
Marco Belinelli,30,CHO,SG,74,0,1778,0,63,36,1,0
Matt Barnes,36,2TM,SF,74,18,1777,0,2,72,26,0
Matt Barnes,36,SAC,SF,54,13,1367,0,3,83,14,0
Matt Barnes,36,GSW,SF,20,5,410,0,1,33,66,0
C.J. Miles,29,IND,SF,76,29,1776,0,55,45,0,0
Al-Farouq Aminu,26,POR,PF,61,25,1773,0,0,0,95,5
Jamal Murray,19,DEN,SG,82,10,1764,34,64,2,0,0
Rondae Hollis-Jefferson,22,BRK,SF,78,50,1761,0,12,36,52,1
Patty Mills,28,SAS,PG,80,8,1754,100,0,0,0,0
Trevor Booker,29,BRK,PF,71,43,1754,0,0,0,87,13
Sean Kilpatrick,27,BRK,SG,70,24,1754,22,69,9,0,0
Kyle Korver,35,2TM,SG,67,22,1753,3,65,29,2,0
Kyle Korver,35,ATL,SG,32,21,894,1,75,24,0,0
Kyle Korver,35,CLE,SG,35,1,859,6,56,34,5,0
Zach LaVine,21,MIN,SG,47,47,1749,0,99,1,0,0
Marquese Chriss,19,PHO,PF,82,75,1743,0,0,4,83,13
Ty Lawson,29,SAC,PG,69,24,1732,80,20,0,0,0
Garrett Temple,30,SAC,SG,65,20,1728,5,77,18,0,0
Jabari Parker,21,MIL,PF,51,50,1728,0,0,30,68,1
Cody Zeller,24,CHO,C,62,58,1725,0,0,0,27,73
Will Barton,26,DEN,SG,60,19,1705,0,47,52,1,0
Raymond Felton,32,LAC,PG,80,11,1700,91,9,0,0,0
Nikola Mirotić,25,CHI,PF,70,15,1679,0,0,0,88,12
Gerald Henderson,29,PHI,SG,72,41,1667,7,93,1,0,0
Evan Turner,28,POR,SF,65,12,1658,0,7,91,2,0
Deron Williams,32,2TM,PG,64,44,1657,48,52,0,0,0
Deron Williams,32,DAL,PG,40,40,1171,36,64,1,0,0
Deron Williams,32,CLE,PG,24,4,486,77,23,0,0,0
Dante Cunningham,29,NOP,PF,66,35,1649,0,0,21,78,1
Isaiah Whitehead,21,BRK,PG,73,26,1643,92,8,0,0,0
Dorian Finney-Smith,23,DAL,PF,81,35,1642,0,2,82,16,0
Justin Holiday,27,NYK,SG,82,4,1639,23,70,8,0,0
Domantas Sabonis,20,OKC,PF,81,66,1632,0,0,0,84,16
Pau Gasol,36,SAS,C,64,39,1627,0,0,0,0,100
Richard Jefferson,36,CLE,SF,79,13,1614,0,17,69,14,0
Josh Richardson,23,MIA,SG,53,34,1614,1,16,80,4,0
Amir Johnson,29,BOS,PF,80,77,1608,0,0,0,94,6
Kelly Oubre Jr.,21,WAS,SF,79,5,1605,0,12,80,9,0
Patrick Patterson,27,TOR,PF,65,8,1599,0,0,0,91,9
Thabo Sefolosha,32,ATL,SF,62,42,1596,0,2,84,13,0
Rodney Hood,24,UTA,SG,59,55,1593,2,92,6,0,0
Tony Parker,34,SAS,PG,63,63,1587,99,2,0,0,0
Arron Afflalo,31,SAC,SG,61,45,1580,1,41,57,1,0
Alex Len,23,PHO,C,77,34,1560,0,0,0,0,100
Nick Young,31,LAL,SG,60,60,1556,2,70,27,1,0
Clint Capela,22,HOU,C,65,59,1551,0,0,0,0,100
George Hill,30,UTA,PG,49,49,1544,100,0,0,0,0
D.J. Augustin,29,ORL,PG,78,20,1538,100,0,0,0,0
Kelly Olynyk,25,BOS,C,75,6,1538,0,0,0,9,91
Jeff Green,30,ORL,PF,69,11,1534,0,0,42,56,2
Enes Freedom,24,OKC,C,72,0,1533,0,0,0,26,74
Jerami Grant,22,2TM,PF,80,4,1531,0,0,43,55,2
Jerami Grant,22,PHI,PF,2,0,41,0,0,7,93,0
Jerami Grant,22,OKC,PF,78,4,1490,0,0,44,54,2
Tim Frazier,26,NOP,PG,65,35,1525,100,0,0,0,0
Sergio Rodríguez,30,PHI,PG,68,30,1518,98,2,0,0,0
Shabazz Muhammad,24,MIN,SF,78,1,1516,0,1,89,11,0
Doug McDermott,25,2TM,SF,66,5,1508,1,46,52,2,0
Doug McDermott,25,CHI,SF,44,4,1078,1,58,41,1,0
Doug McDermott,25,OKC,SF,22,1,430,0,17,79,4,0
James Ennis III,26,MEM,SF,64,28,1501,0,42,53,5,0
Wayne Ellington,29,MIA,SG,62,13,1500,0,40,58,2,0
Langston Galloway,25,2TM,PG,74,2,1495,75,25,0,0,0
Langston Galloway,25,NOP,PG,55,0,1120,76,24,0,0,0
Langston Galloway,25,SAC,PG,19,2,375,71,30,0,0,0
Luol Deng,31,LAL,SF,56,49,1486,0,0,64,36,0
David Lee,33,SAS,PF,79,10,1477,0,0,3,93,4
Anthony Tolliver,31,SAC,PF,65,9,1477,0,0,11,89,1
Andrew Harrison,22,MEM,PG,72,18,1474,67,33,0,0,0
Larry Nance Jr.,24,LAL,PF,63,7,1442,0,0,0,84,16
Glenn Robinson III,23,IND,SF,69,27,1427,0,37,52,11,0
Dirk Nowitzki,38,DAL,PF,54,54,1424,0,0,0,50,50
Reggie Jackson,26,DET,PG,52,50,1424,98,2,0,0,0
Willie Cauley-Stein,23,SAC,C,75,21,1421,0,0,0,20,80
Sam Dekker,22,HOU,PF,77,2,1419,0,0,13,87,0
Kosta Koufos,27,SAC,C,71,62,1419,0,0,0,1,100
Emmanuel Mudiay,20,DEN,PG,55,41,1406,83,18,0,0,0
Channing Frye,33,CLE,C,74,15,1398,0,0,0,0,100
Jonathon Simmons,27,SAS,SG,78,8,1392,3,94,3,1,0
Jusuf Nurkić,22,2TM,C,65,48,1391,0,0,0,0,100
Jusuf Nurkić,22,DEN,C,45,29,807,0,0,0,0,100
Jusuf Nurkić,22,POR,C,20,19,584,0,0,0,0,100
Dion Waiters,25,MIA,SG,46,43,1384,16,71,13,0,0
Stanley Johnson,20,DET,SF,77,1,1371,0,46,54,0,0
Norman Powell,23,TOR,SG,76,18,1368,0,79,21,0,0
Jason Terry,39,MIL,SG,74,0,1365,58,42,0,0,0
Jared Dudley,31,PHO,PF,64,7,1362,0,0,9,87,5
Shaun Livingston,31,GSW,PG,76,3,1345,66,34,0,0,0
Jaylen Brown,20,BOS,SF,78,20,1341,0,21,69,10,0
Spencer Dinwiddie,23,BRK,PG,59,18,1334,63,36,1,0,0
Kris Dunn,22,MIN,PG,78,7,1333,65,34,1,0,0
Dwight Powell,25,DAL,C,77,3,1333,0,0,0,18,82
Dewayne Dedmon,27,SAS,C,76,37,1330,0,0,0,4,96
Willy Hernangómez,22,NYK,C,72,22,1324,0,0,0,2,98
Tyson Chandler,34,PHO,C,47,46,1298,0,0,0,5,95
Kenneth Faried,27,DEN,PF,61,34,1296,0,0,6,68,26
Manu Ginóbili,39,SAS,SG,69,0,1291,1,65,34,0,0
Marreese Speights,29,LAC,C,82,2,1286,0,0,0,7,93
Randy Foye,33,BRK,SG,69,40,1284,12,78,10,0,0
Boris Diaw,34,UTA,PF,73,33,1283,0,0,0,98,2
Corey Brewer,30,2TM,SF,82,11,1281,0,21,71,7,0
Corey Brewer,30,HOU,SF,58,8,923,0,28,71,2,0
Corey Brewer,30,LAL,SF,24,3,358,0,5,72,23,0
Terrence Jones,25,2TM,PF,54,12,1270,0,0,0,75,24
Terrence Jones,25,NOP,PF,51,12,1264,0,0,0,76,24
Terrence Jones,25,MIL,PF,3,0,6,0,0,100,0,0
Zaza Pachulia,32,GSW,C,70,70,1268,0,0,0,1,99
Noah Vonleh,21,POR,PF,74,41,1265,0,0,0,71,29
Terry Rozier,22,BOS,PG,74,0,1263,74,26,0,0,0
Malcolm Delaney,27,ATL,PG,73,2,1248,89,12,0,0,0
Mike Muscala,25,ATL,C,70,3,1237,0,0,0,27,73
Caris LeVert,22,BRK,SF,57,26,1237,0,16,84,0,0
Jonas Jerebko,29,BOS,PF,78,6,1232,0,0,0,79,21
Kyle O'Quinn,26,NYK,C,79,8,1229,0,0,0,16,84
Dante Exum,21,UTA,PG,66,26,1228,67,32,1,0,0
Justin Anderson,23,2TM,SF,75,10,1228,0,20,67,13,0
Justin Anderson,23,DAL,SF,51,2,710,0,8,82,10,0
Justin Anderson,23,PHI,SF,24,8,518,0,36,46,18,0
Meyers Leonard,24,POR,PF,74,12,1222,0,0,0,12,89
Shelvin Mack,26,UTA,PG,55,9,1205,94,6,0,0,0
Nenê,34,HOU,C,67,8,1198,0,0,0,0,100
Yogi Ferrell,23,2TM,PG,46,29,1197,95,5,0,0,0
Yogi Ferrell,23,BRK,PG,10,0,151,100,0,0,0,0
Yogi Ferrell,23,DAL,PG,36,29,1046,95,5,0,0,0
Richaun Holmes,23,PHI,C,57,17,1193,0,0,0,2,98
Timothé Luwawu-Cabarrot,21,PHI,SF,69,19,1190,0,3,82,16,0
Nemanja Bjelica,28,MIN,PF,65,1,1190,0,0,6,94,0
J.R. Smith,31,CLE,SG,41,35,1187,1,74,25,1,0
Derrick Favors,25,UTA,PF,50,39,1186,0,0,0,46,54
Troy Daniels,25,MEM,SG,67,3,1183,4,87,9,0,0
Justin Hamilton,26,BRK,C,64,7,1177,0,0,0,19,82
Ben McLemore,23,SAC,SG,61,27,1176,11,82,7,0,0
Aron Baynes,30,DET,C,75,2,1163,0,0,0,2,98
Trey Lyles,21,UTA,PF,71,4,1158,0,0,0,94,5
Jeremy Lamb,24,CHO,SG,62,5,1143,0,97,3,0,0
Brandon Knight,25,PHO,SG,54,5,1140,54,46,0,0,0
Joe Harris,25,BRK,SG,52,11,1138,0,52,48,0,0
Ian Clark,25,GSW,SG,77,0,1137,30,63,7,0,0
Jahlil Okafor,21,PHI,C,50,33,1134,0,0,0,7,93
Mirza Teletović,31,MIL,PF,70,2,1133,0,0,2,90,8
Tyler Ulis,21,PHO,PG,61,15,1123,100,0,0,0,0
John Henson,26,MIL,C,58,39,1123,0,0,0,6,94
Timofey Mozgov,30,LAL,C,54,52,1104,0,0,0,0,100
Tarik Black,25,LAL,C,67,16,1091,0,0,0,10,90
Lucas Nogueira,24,TOR,C,57,6,1088,0,0,0,7,93
Devin Harris,33,DAL,PG,65,0,1087,14,84,1,0,0
Patrick McCaw,21,GSW,SG,71,20,1074,4,69,27,0,0
Jason Smith,30,WAS,C,74,3,1068,0,0,0,0,100
Luke Babbitt,27,MIA,SF,68,55,1065,0,1,22,78,0
Montrezl Harrell,23,HOU,C,58,14,1064,0,0,0,3,97
Álex Abrines,23,OKC,SG,68,6,1055,0,76,24,0,0
Nerlens Noel,22,2TM,C,51,19,1047,0,0,0,1,99
Nerlens Noel,22,PHI,C,29,7,564,0,0,0,1,99
Nerlens Noel,22,DAL,C,22,12,483,0,0,0,0,100
Cristiano Felício,24,CHI,C,66,0,1040,0,0,0,0,100
Willie Reed,26,MIA,C,71,5,1031,0,0,0,0,100
Brandon Rush,31,MIN,SG,47,33,1030,0,92,8,0,0
Jerian Grant,24,CHI,PG,63,28,1028,89,11,0,0,0
Kyle Anderson,23,SAS,SF,72,14,1020,0,3,80,17,0
Mindaugas Kuzminskas,27,NYK,SF,68,5,1016,0,1,51,48,0
Joakim Noah,31,NYK,C,46,46,1015,0,0,0,3,97
Rudy Gay,30,SAC,SF,30,30,1013,0,2,60,38,0
C.J. Watson,32,ORL,PG,62,9,1012,59,42,0,0,0
Bobby Portis,21,CHI,PF,64,13,1000,0,0,0,77,23
Taurean Prince,22,ATL,SF,59,10,981,0,9,72,19,0
Joffrey Lauvergne,25,2TM,C,70,1,980,0,0,0,71,29
Joffrey Lauvergne,25,OKC,PF,50,0,739,0,0,1,86,14
Joffrey Lauvergne,25,CHI,C,20,1,241,0,0,0,25,75
Denzel Valentine,23,CHI,SG,57,0,976,3,70,27,0,0
Semaj Christon,24,OKC,PG,64,1,973,94,6,0,0,0
Lance Thomas,28,NYK,PF,46,15,968,0,0,20,79,2
Leandro Barbosa,34,PHO,SG,67,0,963,3,90,7,0,0
Mario Hezonja,21,ORL,SF,65,2,960,0,10,73,18,0
Michael Beasley,28,MIL,PF,56,6,935,0,0,24,74,2
Al Jefferson,32,IND,C,66,1,931,0,0,0,0,100
Salah Mejri,30,DAL,C,73,11,905,0,0,0,0,100
Aaron Brooks,32,IND,PG,65,0,894,100,0,0,0,0
Khris Middleton,25,MIL,SF,29,23,889,0,2,96,2,0
Jeremy Lin,28,BRK,PG,36,33,883,100,0,0,0,0
Lavoy Allen,27,IND,PF,61,5,871,0,0,0,84,16
Pascal Siakam,22,TOR,PF,55,38,859,0,0,1,95,5
Ron Baker,23,NYK,SG,52,13,857,23,62,15,0,0
David West,36,GSW,C,68,0,854,0,0,0,7,94
Michael Carter-Williams,25,CHI,PG,45,19,846,71,29,1,0,0
Paul Zipser,22,CHI,SF,44,18,843,0,0,85,15,0
Juancho Hernangómez,21,DEN,PF,62,9,842,0,0,18,72,10
Mike Dunleavy,36,2TM,SF,53,2,841,0,4,69,27,1
Mike Dunleavy,36,CLE,SF,23,2,366,0,8,58,31,3
Mike Dunleavy,36,ATL,SF,30,0,475,0,0,77,23,0
Ramon Sessions,30,CHO,PG,50,1,811,84,16,0,0,0
Wesley Johnson,29,LAC,SF,68,3,810,0,0,31,69,0
Dāvis Bertāns,24,SAS,PF,67,6,808,0,0,3,77,20
Derrick Williams,25,2TM,PF,50,11,804,0,0,4,84,12
Derrick Williams,25,MIA,PF,25,11,377,0,0,1,91,7
Derrick Williams,25,CLE,PF,25,0,427,0,0,6,78,16
Spencer Hawes,28,2TM,PF,54,1,797,0,0,0,59,41
Spencer Hawes,28,CHO,PF,35,1,626,0,0,0,71,29
Spencer Hawes,28,MIL,PF,19,0,171,0,0,0,17,83
Ed Davis,27,POR,PF,46,12,789,0,0,0,57,43
Tyreke Evans,27,2TM,SF,40,6,788,0,15,81,4,0
Tyreke Evans,27,NOP,SF,26,0,474,0,25,70,5,0
Tyreke Evans,27,SAC,SF,14,6,314,0,1,97,3,0
Joel Embiid,22,PHI,C,31,31,786,0,0,0,0,100
DeAndre Liggins,28,2TM,SG,62,19,777,18,63,19,0,0
DeAndre Liggins,28,CLE,SG,61,19,752,19,62,19,0,0
DeAndre Liggins,28,DAL,SG,1,0,25,8,81,11,0,0
Tyus Jones,20,MIN,PG,60,0,774,99,1,0,0,0
J.J. Barea,32,DAL,PG,35,6,771,100,0,0,0,0
Hollis Thompson,25,2TM,SG,40,9,752,0,40,60,0,0
Hollis Thompson,25,PHI,SG,31,1,561,0,31,69,0,0
Hollis Thompson,25,NOP,SG,9,8,191,0,67,33,0,0
JaVale McGee,29,GSW,C,77,10,739,0,0,0,0,100
Jodie Meeks,29,ORL,SG,36,10,738,0,91,9,0,0
Tomáš Satoranský,25,WAS,SG,57,3,719,3,62,35,1,0
Anthony Morrow,31,2TM,SG,49,7,714,0,66,34,0,0
Anthony Morrow,31,OKC,SG,40,7,627,0,69,31,0,0
Anthony Morrow,31,CHI,SG,9,0,87,0,45,55,0,0
Alan Williams,24,PHO,C,47,0,708,0,0,0,2,98
Trey Burke,24,WAS,PG,57,0,703,98,2,0,0,0
Rodney Stuckey,30,IND,PG,39,0,696,51,48,1,0,0
Kris Humphries,31,ATL,PF,56,4,689,0,0,0,45,55
Roy Hibbert,30,2TM,C,48,13,682,0,0,0,0,100
Roy Hibbert,30,CHO,C,42,13,671,0,0,0,0,100
Roy Hibbert,30,DEN,C,6,0,11,0,0,0,0,100
Chandler Parsons,28,MEM,SF,34,34,675,0,0,90,10,0
Alec Burks,25,UTA,SG,42,0,653,10,81,9,0,0
Omri Casspi,28,3TM,PF,36,2,643,0,0,13,87,0
Omri Casspi,28,SAC,PF,22,2,397,0,0,17,83,1
Omri Casspi,28,NOP,PF,1,0,24,0,0,40,60,0
Omri Casspi,28,MIN,PF,13,0,222,0,0,3,97,0
Darrell Arthur,28,DEN,PF,41,7,639,0,0,0,58,42
Jakob Poeltl,21,TOR,C,54,4,626,0,0,0,0,100
Justise Winslow,20,MIA,SF,18,15,625,0,2,73,25,0
Skal Labissière,20,SAC,PF,33,12,612,0,0,1,92,7
Ivica Zubac,19,LAL,C,38,11,609,0,0,0,0,100
Isaiah Canaan,25,CHI,SG,39,0,592,48,48,4,0,0
Tyler Ennis,22,2TM,PG,53,2,588,93,7,0,0,0
Tyler Ennis,22,HOU,PG,31,0,196,80,20,0,0,0
Tyler Ennis,22,LAL,PG,22,2,392,100,0,0,0,0
Alexis Ajinça,28,NOP,C,39,15,584,0,0,0,0,100
Andrew Bogut,32,2TM,C,27,21,583,0,0,0,0,100
