Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Andre Miller,27,DEN,PG,82,82,2838,100,0,0,0,0
Sam Cassell,34,MIN,PG,81,81,2838,97,3,0,0,0
Gary Payton,35,LAL,PG,82,82,2825,100,0,0,0,0
Jamal Crawford,23,CHI,SG,80,73,2811,11,69,20,0,0
Jermaine O'Neal,25,IND,PF,78,78,2788,0,0,0,64,36
Vince Carter,27,TOR,SG,73,73,2785,0,66,34,0,0
Doug Christie,33,SAC,SG,82,82,2780,0,84,16,0,0
Michael Finley,30,DAL,SG,72,72,2778,4,79,17,0,0
Jamaal Magloire,25,NOH,C,82,82,2777,0,0,0,0,100
Richard Hamilton,25,DET,SG,78,78,2772,0,89,11,0,0
Chauncey Billups,27,DET,PG,78,78,2758,87,13,0,0,0
P.J. Brown,34,NOH,PF,80,80,2753,0,0,0,93,7
Metta World Peace,24,IND,SF,73,71,2714,0,11,89,1,0
Kirk Hinrich,23,CHI,PG,76,66,2706,90,10,0,0,0
Tayshaun Prince,23,DET,SF,82,80,2701,0,1,95,4,0
Kenny Thomas,26,PHI,PF,74,72,2699,0,0,5,91,5
Yao Ming,23,HOU,C,82,82,2692,0,0,0,0,100
Baron Davis,24,NOH,PG,67,66,2686,54,46,0,0,0
Shareef Abdur-Rahim,27,2TM,PF,85,56,2684,0,0,6,93,1
Shareef Abdur-Rahim,27,ATL,PF,53,53,1956,0,0,3,97,1
Shareef Abdur-Rahim,27,POR,PF,32,3,728,0,0,15,83,2
Tracy McGrady,24,ORL,SG,67,67,2675,4,92,5,0,0
Elton Brand,24,LAC,PF,69,68,2670,0,0,0,88,12
Theo Ratliff,30,2TM,C,85,83,2664,0,0,0,0,100
Theo Ratliff,30,ATL,C,53,52,1648,0,0,0,0,100
Theo Ratliff,30,POR,C,32,31,1016,0,0,0,1,100
Corey Maggette,24,LAC,SF,73,72,2628,0,22,77,1,0
Bruce Bowen,32,SAS,SF,82,82,2624,0,41,59,0,0
Brad Miller,27,SAC,PF,72,53,2621,0,0,0,53,47
Steve Nash,29,DAL,PG,78,78,2612,98,2,0,0,0
Carlos Boozer,22,CLE,PF,75,75,2592,0,0,0,96,4
Rafer Alston,27,MIA,PG,82,28,2581,99,1,0,0,0
Tony Parker,21,SAS,PG,75,75,2577,100,0,0,0,0
Antonio Davis,35,2TM,C,80,79,2570,0,0,0,11,89
Antonio Davis,35,TOR,C,15,15,538,0,0,0,52,48
Antonio Davis,35,CHI,C,65,64,2032,0,0,0,0,100
Kurt Thomas,31,NYK,PF,80,75,2548,0,0,1,86,12
Zydrunas Ilgauskas,28,CLE,C,81,81,2539,0,0,0,0,100
Desmond Mason,26,MIL,SF,82,31,2534,0,23,75,2,0
Tim Duncan,27,SAS,PF,69,68,2527,0,0,0,57,43
Chris Bosh,19,TOR,C,75,63,2510,0,0,0,2,98
Nenê,21,DEN,PF,77,77,2504,0,0,0,78,22
Jalen Rose,31,2TM,SF,66,64,2497,70,20,10,0,0
Jalen Rose,31,CHI,SF,16,14,529,7,46,47,0,0
Jalen Rose,31,TOR,PG,50,50,1968,87,13,0,0,0
Ricky Davis,24,2TM,SF,79,27,2474,22,10,58,10,0
Ricky Davis,24,CLE,SG,22,22,796,69,28,3,0,0
Ricky Davis,24,BOS,SF,57,5,1678,0,1,84,15,0
Shaquille O'Neal,31,LAL,C,67,67,2464,0,0,0,0,100
Pau Gasol,23,MEM,PF,78,78,2458,0,0,0,53,48
James Posey,27,MEM,SG,82,82,2451,1,67,32,0,0
Jason Kidd,30,NJN,PG,67,66,2450,100,0,0,0,0
Kobe Bryant,25,LAL,SG,65,64,2447,1,92,7,0,0
DeShawn Stevenson,22,2TM,SF,80,78,2444,1,70,28,0,0
DeShawn Stevenson,22,UTA,SG,54,54,1511,0,78,22,1,0
DeShawn Stevenson,22,ORL,SF,26,24,933,3,59,38,0,0
Al Harrington,23,IND,PF,79,15,2441,0,0,43,57,0
Erick Dampier,28,GSW,C,74,74,2403,0,0,0,0,100
Mark Blount,28,BOS,C,82,73,2402,0,0,0,12,88
Rasheed Wallace,29,3TM,PF,68,66,2390,0,0,29,66,5
Rasheed Wallace,29,POR,PF,45,44,1675,0,0,42,57,2
Rasheed Wallace,29,ATL,PF,1,1,42,0,0,0,54,46
Rasheed Wallace,29,DET,PF,22,21,673,0,0,0,90,10
Antawn Jamison,27,DAL,SF,82,2,2376,0,2,72,26,1
Jeff McInnis,29,2TM,PG,70,57,2365,64,36,0,0,0
Jeff McInnis,29,POR,SG,39,26,1269,34,66,0,0,0
Jeff McInnis,29,CLE,PG,31,31,1096,100,0,0,0,0
Rasho Nesterović,27,SAS,C,82,82,2353,0,0,0,0,100
Keith Van Horn,28,2TM,SF,72,62,2340,0,0,79,21,1
Keith Van Horn,28,NYK,SF,47,47,1574,0,0,82,17,1
Keith Van Horn,28,MIL,SF,25,15,766,0,0,71,29,0
Quentin Richardson,23,LAC,SG,65,64,2338,0,91,9,0,0
Mike Dunleavy,23,GSW,SF,75,69,2336,0,3,89,7,0
Tyronn Lue,26,ORL,PG,76,69,2332,100,0,0,0,0
Vladimir Radmanović,23,SEA,PF,77,38,2321,0,0,1,80,19
Vlade Divac,35,SAC,C,81,81,2317,0,0,0,0,100
Brian Grant,31,MIA,C,76,76,2303,0,0,0,4,96
Trenton Hassell,24,MIN,SG,81,74,2264,0,78,22,0,0
Manu Ginóbili,26,SAS,SG,77,38,2260,3,89,7,0,0
Reggie Miller,38,IND,SG,80,80,2254,0,93,7,0,0
Joe Smith,28,MIL,PF,76,76,2254,0,0,0,85,15
Kenyon Martin,26,NJN,PF,65,62,2252,0,0,7,84,9
Darrell Armstrong,35,NOH,PG,79,22,2247,100,0,0,0,0
Kwame Brown,21,WAS,PF,74,57,2239,0,0,0,79,21
Voshon Lenard,30,DEN,SG,73,70,2233,0,84,16,0,0
Jason Collins,25,NJN,C,78,78,2220,0,0,0,0,100
Samuel Dalembert,22,PHI,C,82,53,2197,0,0,0,0,100
Mike James,28,2TM,PG,81,55,2196,100,0,0,0,0
Mike James,28,BOS,PG,55,55,1684,100,0,0,0,0
Mike James,28,DET,PG,26,0,512,100,0,0,0,0
Jiří Welsch,24,BOS,SG,81,68,2179,6,93,1,0,0
Marcus Camby,29,DEN,C,72,72,2162,0,0,0,11,89
Eddy Curry,21,CHI,PF,73,63,2154,0,0,0,51,49
Greg Ostertag,30,UTA,C,78,51,2153,0,0,0,0,100
Ray Allen,28,SEA,SG,56,56,2152,0,68,32,0,0
Morris Peterson,26,TOR,SF,82,29,2148,0,8,80,12,0
Drew Gooden,22,ORL,PF,79,17,2134,0,0,5,50,45
Dwyane Wade,22,MIA,PG,61,56,2126,55,45,0,0,0
Jason Williams,28,MEM,PG,72,68,2115,100,0,0,0,0
Aaron McKie,31,PHI,SF,75,41,2112,0,26,70,3,0
Anfernee Hardaway,32,2TM,SG,76,14,2095,4,55,40,2,0
Anfernee Hardaway,32,PHO,SG,34,10,876,9,88,3,0,0
Anfernee Hardaway,32,NYK,SG,42,4,1219,0,31,66,3,0
Tim Thomas,26,2TM,SF,66,65,2089,0,0,89,10,0
Tim Thomas,26,MIL,SF,42,42,1343,0,0,88,11,1
Tim Thomas,26,NYK,SF,24,23,746,0,0,91,9,0
Maurice Taylor,27,HOU,PF,75,10,2081,0,0,0,78,22
Darius Miles,22,2TM,SF,79,56,2079,0,1,85,14,0
Darius Miles,22,CLE,SF,37,16,888,0,0,71,28,1
Darius Miles,22,POR,SF,42,40,1191,0,1,96,4,0
Hedo Türkoğlu,24,SAS,SF,80,44,2073,0,0,95,5,0
Calbert Cheaney,32,GSW,SF,79,7,2067,2,40,57,2,0
Gilbert Arenas,22,WAS,PG,55,52,2066,84,16,0,0,0
Larry Hughes,25,WAS,SG,61,61,2061,1,90,10,0,0
Jarvis Hayes,22,WAS,SF,70,42,2044,0,3,91,6,0
Gordan Giriček,26,2TM,SF,73,43,2041,0,25,72,2,0
Gordan Giriček,26,ORL,SF,48,25,1435,0,8,88,3,0
Gordan Giriček,26,UTA,SG,25,18,606,0,66,34,0,0
Allen Iverson,28,PHI,SG,48,47,2040,28,72,0,0,0
Caron Butler,23,MIA,SF,68,56,2030,0,8,92,1,0
Amar'e Stoudemire,21,PHO,PF,55,53,2025,0,0,5,61,35
Ronald Murray,24,SEA,PG,82,18,2021,67,33,0,0,0
Raja Bell,27,UTA,SG,82,4,2020,0,88,12,0,0
Damon Jones,27,MIL,PG,82,26,2016,95,5,0,0,0
Carlos Arroyo,24,UTA,PG,71,71,2008,100,1,0,0,0
David Wesley,33,NOH,SG,61,60,2001,1,89,10,0,0
Shandon Anderson,30,NYK,SG,80,37,1974,0,62,37,0,0
Jeff Foster,27,IND,C,82,79,1961,0,0,0,1,100
Devean George,26,LAL,SF,82,48,1951,0,0,89,11,0
Shane Battier,25,MEM,SF,79,1,1947,0,7,87,7,0
Boris Diaw,21,ATL,SG,76,37,1919,0,55,44,2,0
Jared Jeffries,22,WAS,PF,82,38,1913,0,0,39,61,0
Etan Thomas,25,WAS,C,79,15,1901,0,0,0,1,99
Walter McCarty,29,BOS,PF,77,23,1900,0,0,6,92,2
Eric Williams,31,2TM,SF,71,36,1886,0,3,80,17,0
Eric Williams,31,BOS,SF,21,0,513,0,5,68,27,0
Eric Williams,31,CLE,SF,50,36,1373,0,2,85,13,0
Bonzi Wells,27,2TM,SG,72,27,1872,5,92,3,0,0
Bonzi Wells,27,POR,SG,13,10,404,0,85,15,0,0
Bonzi Wells,27,MEM,SG,59,17,1468,7,93,0,0,0
Earl Boykins,27,DEN,SG,82,3,1849,59,41,0,0,0
Chris Kaman,21,LAC,C,82,61,1843,0,0,0,0,100
Casey Jacobsen,22,PHO,SF,78,13,1828,0,30,67,3,0
Derek Anderson,29,POR,SG,51,46,1810,1,98,1,0,0
Fred Hoiberg,31,MIN,SG,79,3,1804,4,95,2,0,0
Brent Barry,32,SEA,SG,59,53,1803,34,63,3,0,0
Allan Houston,32,NYK,SG,50,50,1799,1,96,3,0,0
Udonis Haslem,23,MIA,PF,75,24,1795,0,0,36,63,1
Keith Bogans,23,ORL,SF,73,36,1787,0,26,74,0,0
Mike Miller,23,MEM,SF,65,65,1770,1,25,74,0,0
Derek Fisher,29,LAL,SG,82,3,1769,59,41,0,0,0
Marko Jarić,25,LAC,PG,58,50,1760,86,13,1,0,0
Kelvin Cato,29,HOU,PF,69,67,1743,0,0,0,61,39
Jarron Collins,25,UTA,C,81,31,1732,0,0,0,30,70
Alvin Williams,29,TOR,SG,56,54,1730,36,63,1,0,0
George Lynch,33,NOH,SF,78,51,1701,0,2,93,5,0
Dale Davis,34,POR,C,76,37,1682,0,0,0,4,96
Lorenzen Wright,28,MEM,C,65,46,1674,0,0,0,0,100
Earl Watson,24,MEM,PG,81,14,1669,99,1,0,0,0
Bob Sura,30,2TM,SG,80,18,1663,11,84,5,0,0
Bob Sura,30,DET,SG,53,0,707,9,82,9,0,0
Bob Sura,30,ATL,SG,27,18,956,12,87,2,0,0
Ruben Patterson,28,POR,SF,73,1,1651,0,21,77,2,0
Dion Glover,25,2TM,SG,69,30,1643,1,89,10,0,0
Dion Glover,25,ATL,SG,55,26,1465,1,89,11,0,0
Dion Glover,25,TOR,SG,14,4,178,2,93,5,0,0
Jerome Williams,30,2TM,PF,68,44,1637,0,0,22,71,7
Jerome Williams,30,TOR,PF,15,12,407,0,0,0,100,0
Jerome Williams,30,CHI,PF,53,32,1230,0,0,29,61,10
Brian Cardinal,26,GSW,PF,76,11,1634,0,0,27,69,5
Raül López,23,UTA,PG,82,11,1617,100,0,0,0,0
Nazr Mohammed,26,2TM,C,80,24,1611,0,0,0,6,94
Nazr Mohammed,26,ATL,C,53,1,938,0,0,0,10,90
Nazr Mohammed,26,NYK,C,27,23,673,0,0,0,0,100
Bo Outlaw,32,MEM,PF,82,1,1606,0,0,1,98,1
Jake Voskuhl,26,PHO,C,66,43,1606,0,0,0,1,99
John Salmons,24,PHI,SG,77,24,1603,4,61,34,1,0
Anthony Johnson,29,IND,PG,73,7,1598,96,4,0,0,0
Speedy Claxton,25,GSW,PG,60,29,1595,100,0,0,0,0
Josh Howard,23,DAL,SF,67,29,1589,0,43,56,1,0
Mehmet Okur,24,DET,PF,71,33,1580,0,0,0,79,21
Brian Skinner,27,MIL,C,56,54,1577,0,0,0,3,98
Corliss Williamson,30,DET,PF,79,0,1574,0,0,28,71,1
Chucky Atkins,29,2TM,PG,64,24,1544,100,0,0,0,0
Chucky Atkins,29,DET,PG,40,0,751,100,0,0,0,0
Chucky Atkins,29,BOS,PG,24,24,793,100,0,0,0,0
Stromile Swift,24,MEM,PF,77,10,1528,0,0,0,62,38
Toni Kukoč,35,MIL,PF,73,0,1522,0,0,7,88,5
Antonio Daniels,28,SEA,PG,71,32,1512,57,41,2,0,0
Fred Jones,24,IND,SG,81,2,1508,0,98,2,0,0
Lucious Harris,33,NJN,PG,69,15,1504,61,39,0,0,0
Leandro Barbosa,21,PHO,PG,70,46,1500,88,12,0,0,0
Dikembe Mutombo,37,NYK,C,65,56,1494,0,0,0,0,100
Brendan Haywood,24,WAS,C,77,59,1484,0,0,0,0,100
Juan Dixon,25,WAS,SG,71,16,1478,8,90,3,0,0
Tony Battie,27,2TM,C,73,7,1478,0,0,0,36,64
Tony Battie,27,BOS,C,23,6,501,0,0,0,27,74
Tony Battie,27,CLE,C,50,1,977,0,0,0,41,59
T.J. Ford,20,MIL,PG,55,55,1472,100,0,0,0,0
Howard Eisley,31,2TM,PG,67,23,1457,100,0,0,0,0
Howard Eisley,31,NYK,PG,33,23,730,100,0,0,0,0
Howard Eisley,31,PHO,PG,34,0,727,100,0,0,0,0
Stanislav Medvedenko,24,LAL,PF,68,38,1442,0,0,0,61,40
Vitaly Potapenko,28,SEA,C,65,39,1419,0,0,0,0,100
Stacey Augmon,35,NOH,SF,69,24,1416,0,23,74,3,0
Kendall Gill,35,CHI,SG,56,35,1411,30,67,3,0,0
Rodney Rogers,32,NJN,PF,69,15,1409,0,0,27,73,0
Kevin Ollie,31,CLE,PG,82,7,1401,84,16,0,0,0
Steve Blake,23,WAS,PG,75,14,1392,95,5,0,0,0
Anthony Peeler,34,SAC,SG,75,0,1391,20,75,6,0,0
Marcus Banks,22,BOS,PG,81,2,1385,97,3,0,0,0
Jamaal Tinsley,25,IND,PG,52,43,1378,98,2,0,0,0
Bobby Simmons,23,LAC,SF,56,8,1376,0,9,71,20,0
Karl Malone,40,LAL,PF,42,42,1373,0,0,0,86,14
Chris Wilcox,21,LAC,C,65,17,1340,0,0,0,36,64
Aaron Williams,32,NJN,C,72,7,1337,0,0,0,14,86
Glenn Robinson,31,PHI,SF,42,42,1336,0,0,76,24,0
Chris Mihm,24,2TM,C,76,17,1330,0,0,0,23,77
Chris Mihm,24,CLE,PF,22,1,391,0,0,0,78,22
Chris Mihm,24,BOS,C,54,16,939,0,0,0,0,100
Vin Baker,32,2TM,PF,54,33,1313,0,0,0,64,36
Vin Baker,32,BOS,PF,37,33,1000,0,0,0,82,18
Vin Baker,32,NYK,PF,17,0,313,0,0,0,5,95
Robert Horry,33,SAS,PF,81,1,1290,0,0,0,89,11
Reggie Evans,23,SEA,PF,75,27,1280,0,0,8,82,9
Jacque Vaughn,28,ATL,PG,71,6,1271,97,3,0,0,0
Dan Gadzuric,25,MIL,C,75,0,1260,0,0,0,5,95
Malik Rose,29,SAS,PF,67,13,1256,0,0,0,100,0
Nick Van Exel,32,GSW,PG,39,29,1255,80,21,0,0,0
Charlie Ward,33,2TM,PG,71,10,1252,93,7,0,0,0
Charlie Ward,33,NYK,PG,35,10,827,89,11,0,0,0
Charlie Ward,33,SAS,PG,36,0,425,100,0,0,0,0
Mark Madsen,28,MIN,C,72,12,1246,0,0,0,20,80
Ira Newble,29,CLE,SF,64,25,1245,0,26,71,3,0
Kareem Rush,23,LAL,SG,72,15,1244,1,73,26,0,0
Michael Curry,35,TOR,SF,70,15,1229,0,22,69,8,0
Andrew DeClercq,30,ORL,C,71,53,1211,0,0,0,4,96
Milt Palacio,25,TOR,PG,59,13,1211,100,1,0,0,0
Chris Crawford,28,ATL,PF,56,25,1207,0,0,5,84,12
Calvin Booth,27,SEA,C,71,35,1206,0,0,0,20,80
Rod Strickland,37,2TM,PG,61,10,1197,99,1,0,0,0
Rod Strickland,37,ORL,PG,46,9,915,99,1,0,0,0
Rod Strickland,37,TOR,PG,15,1,282,100,0,0,0,0
Eddie House,25,LAC,SG,60,10,1188,36,61,3,0,0
Bobby Jackson,30,SAC,SG,50,0,1185,59,41,0,0,0
Sasha Pavlović,20,UTA,SF,79,14,1144,0,10,77,13,0
Keyon Dooling,23,LAC,PG,58,24,1137,86,14,0,0,0
Matt Harpring,27,UTA,SF,31,31,1134,0,4,94,2,0
Luke Ridnour,22,SEA,PG,69,6,1114,100,0,0,0,0
Horace Grant,38,LAL,PF,55,10,1106,0,0,0,77,23
Jon Barry,34,DEN,SG,57,9,1101,1,93,6,0,0
Austin Croshere,28,IND,PF,77,0,1051,0,0,3,71,26
Corie Blount,35,2TM,PF,62,3,1050,0,0,0,57,43
Corie Blount,35,CHI,PF,46,3,756,0,0,0,63,37
Corie Blount,35,TOR,C,16,0,294,0,0,0,41,59
Marquis Daniels,23,DAL,SG,56,15,1039,30,67,3,0,0
Wesley Person,32,3TM,SG,58,0,1037,8,81,11,0,0
Wesley Person,32,MEM,SG,16,0,284,7,94,0,0,0
Wesley Person,32,POR,SG,33,0,621,10,79,10,0,0
Wesley Person,32,ATL,SG,9,0,132,0,66,34,0,0
Brevin Knight,28,3TM,PG,56,13,1037,100,0,0,0,0
Brevin Knight,28,PHO,PG,3,0,19,100,0,0,0,0
Brevin Knight,28,WAS,PG,32,12,598,100,0,0,0,0
Brevin Knight,28,MIL,PG,21,1,420,100,0,0,0,0
Doug Overton,34,2TM,PG,61,11,1033,100,0,0,0,0
Doug Overton,34,NJN,PG,6,0,22,100,0,0,0,0
Doug Overton,34,LAC,PG,55,11,1011,100,0,0,0,0
Chris Andersen,25,DEN,PF,71,0,1029,0,0,0,87,13
Michael Doleac,26,2TM,C,72,0,1029,0,0,0,4,96
Michael Doleac,26,NYK,C,46,0,685,0,0,0,4,96
Michael Doleac,26,DEN,C,26,0,344,0,0,0,6,94
Gary Trent,29,MIN,C,68,2,1025,0,0,1,52,48
Eddie Robinson,27,CHI,SF,51,4,1024,0,21,76,3,0
Jerome James,28,SEA,C,65,24,990,0,0,0,0,100
Rodney White,23,DEN,SF,72,0,985,0,10,61,29,1
Christian Laettner,34,WAS,PF,48,18,984,0,0,11,78,11
Darius Songaila,25,SAC,PF,73,7,976,0,0,0,75,25
Kedrick Brown,22,2TM,SF,55,26,969,0,36,62,1,0
Kedrick Brown,22,BOS,SF,21,10,408,0,15,85,0,0
Kedrick Brown,22,CLE,SF,34,16,561,0,52,46,2,0
Ervin Johnson,36,MIN,C,66,47,965,0,0,0,0,100
Predrag Drobnjak,28,LAC,C,61,14,949,0,0,0,17,83
Bryon Russell,33,LAL,SF,72,1,945,0,3,92,6,0
Robert Traylor,26,NOH,C,71,0,942,0,0,0,33,67
David West,23,NOH,PF,71,1,930,0,0,2,96,2
Steve Smith,34,NOH,SG,71,4,929,0,48,48,3,0
Brian Scalabrine,25,NJN,PF,69,2,928,0,0,1,76,23
Antonio McDyess,29,2TM,PF,42,20,927,0,0,6,85,8
Antonio McDyess,29,NYK,PF,18,6,421,0,0,2,91,6
Antonio McDyess,29,PHO,PF,24,14,506,0,0,10,80,10
Michael Olowokandi,28,MIN,C,43,25,925,0,0,0,0,100
Kenny Anderson,33,IND,PG,44,31,905,100,0,0,0,0
Ronald Dupree,23,CHI,SF,47,8,893,1,36,62,2,0
Elden Campbell,35,DET,C,65,27,892,0,0,0,2,98
Kyle Korver,22,PHI,SF,74,0,882,0,3,72,25,0
Francisco Elson,27,DEN,C,62,14,875,0,0,0,0,100
Othella Harrington,30,NYK,PF,56,3,872,0,0,4,59,37
Clarence Weatherspoon,33,2TM,PF,52,1,868,0,0,13,86,1
Clarence Weatherspoon,33,NYK,PF,15,1,216,0,0,46,52,2
Clarence Weatherspoon,33,HOU,PF,37,0,652,0,0,3,97,0
Jahidi White,27,2TM,C,62,17,865,0,0,0,3,97
Jahidi White,27,WAS,C,1,0,4,0,0,0,0,100
Jahidi White,27,PHO,C,61,17,861,0,0,0,4,97
Moochie Norris,30,2TM,PG,66,0,847,98,2,0,0,0
Moochie Norris,30,HOU,PG,30,0,401,97,3,0,0,0
Moochie Norris,30,NYK,PG,36,0,446,100,0,0,0,0
Rick Fox,34,LAL,SF,38,34,846,0,0,97,3,0
Derrick Coleman,36,PHI,C,34,30,843,0,0,0,23,77
Chris Webber,30,SAC,PF,23,23,831,0,0,0,98,2
Tom Gugliotta,34,2TM,PF,55,27,819,0,0,5,90,6
Tom Gugliotta,34,PHO,PF,30,3,304,0,0,13,83,4
Tom Gugliotta,34,UTA,PF,25,24,515,0,0,0,94,6
Steven Hunter,22,ORL,C,59,23,789,0,0,0,7,93
Tony Massenburg,36,SAC,PF,59,0,789,0,0,5,91,4
Donnell Harvey,23,2TM,PF,60,8,783,0,1,44,48,7
Donnell Harvey,23,ORL,PF,24,1,345,0,1,82,17,0
Donnell Harvey,23,PHO,PF,36,7,438,0,1,14,73,12
Tyson Chandler,21,CHI,PF,35,8,782,0,0,1,62,37
Lee Nailon,28,3TM,PF,57,4,780,0,0,44,52,4
Lee Nailon,28,ATL,PF,27,0,300,0,0,1,88,11
Lee Nailon,28,ORL,SF,8,0,83,0,0,29,69,2
Lee Nailon,28,CLE,SF,22,4,397,0,0,80,20,0
Jerry Stackhouse,29,WAS,SF,26,17,774,0,6,93,1,0
Shawn Bradley,31,DAL,C,66,5,773,0,0,0,0,100
Mo Williams,21,UTA,SG,57,0,772,44,56,0,0,0
Willie Green,22,PHI,SG,53,0,767,37,61,2,0,0
Lonny Baxter,25,3TM,PF,62,5,766,0,0,4,47,49
Lonny Baxter,25,CHI,PF,14,1,147,0,0,2,79,19
Lonny Baxter,25,TOR,C,36,4,487,0,0,0,29,71
Lonny Baxter,25,WAS,PF,12,0,132,0,0,21,79,0
Shammond Williams,28,2TM,PG,53,4,763,58,42,0,0,0
Shammond Williams,28,ORL,SG,37,2,525,45,54,0,0,0
Shammond Williams,28,NOH,PG,16,2,238,85,15,0,0,0
Travis Best,31,DAL,PG,61,1,762,100,0,0,0,0
Mickaël Piétrus,21,GSW,PG,53,22,748,62,37,1,0,0
Marcus Fizer,25,CHI,SF,46,2,738,0,0,29,58,14
Linton Johnson,23,CHI,SF,41,20,734,0,1,87,12,0
Michael Ruffin,27,UTA,PF,41,23,733,0,0,0,89,11
Luke Walton,23,LAL,PF,72,2,730,0,0,6,94,1
DeSagana Diop,22,CLE,C,56,3,730,0,0,0,13,87
Jamal Mashburn,31,NOH,SF,19,18,730,0,0,92,8,0
Matt Barnes,23,LAC,SF,38,9,724,0,0,77,23,0
Eduardo Nájera,27,DAL,SF,58,7,720,0,0,29,56,15
Frank Williams,23,NYK,PG,56,3,714,42,58,0,0,0
Daniel Santiago,27,MIL,C,54,28,708,0,0,0,0,100
Dajuan Wagner,20,CLE,SG,44,4,708,33,67,0,0,0
Greg Buckner,27,PHI,SG,53,3,703,9,70,20,1,0
Eric Piatkowski,33,HOU,SF,49,0,703,0,7,89,4,0
Scot Pollard,28,IND,C,61,3,678,0,0,0,3,97
Rasual Butler,24,MIA,SF,45,0,675,2,23,75,0,0
Qyntel Woods,22,POR,SF,62,8,673,1,8,84,8,0
Zaza Pachulia,19,ORL,C,59,2,664,0,0,0,0,100
Lindsey Hunter,33,DET,SG,33,8,661,31,67,2,0,0
Jason Hart,25,SAS,PG,53,5,660,92,9,0,0,0
Avery Johnson,38,GSW,PG,46,1,637,97,3,0,0,0
Amal McCaskill,30,PHI,C,59,3,636,0,0,0,38,63
Devin Brown,25,SAS,SG,58,0,627,15,76,9,0,0
Danny Fortson,27,DAL,C,56,20,625,0,0,0,72,28
Wally Szczerbiak,26,MIN,SF,28,0,622,0,0,91,9,0
Malik Allen,25,MIA,PF,45,6,616,0,0,0,44,56
Troy Murphy,23,GSW,PF,28,0,610,0,0,0,47,53
Marc Jackson,29,PHI,PF,22,13,598,0,0,0,65,35
Sean Rooks,34,2TM,C,55,0,595,0,0,0,5,95
Sean Rooks,34,NOH,C,35,0,325,0,0,0,0,100
Sean Rooks,34,ORL,C,20,0,270,0,0,0,12,88
Ansu Sesay,27,SEA,SF,57,2,583,0,2,66,32,0
Mark Jackson,38,HOU,PG,42,3,577,96,4,0,0,0
Adonal Foyle,28,GSW,C,44,8,572,0,0,0,3,97
Erick Strickland,30,MIL,PG,43,0,571,25,73,1,0,0
Žarko Čabarkapa,22,PHO,PF,49,4,570,0,0,2,53,45
Mitchell Butler,33,WAS,SG,41,4,552,0,51,48,2,0
Scott Padgett,27,HOU,PF,58,5,547,0,0,2,81,17
Jason Collier,26,ATL,C,20,16,545,0,0,0,3,97
Jake Tsakalidis,24,MEM,C,40,28,533,0,0,0,0,100
Scott Williams,35,2TM,C,43,21,527,0,0,0,51,49
Scott Williams,35,PHO,C,16,10,267,0,0,0,22,78
