Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Spencer Dinwiddie,24,BRK,PG,80,58,2306,83,17,0,0,0
Gary Harris,23,DEN,SG,67,65,2304,9,88,3,0,0
Draymond Green,27,GSW,PF,70,70,2287,0,0,2,84,14
Yogi Ferrell,24,DAL,SG,82,21,2282,22,63,15,0,0
P.J. Tucker,32,HOU,PF,82,34,2281,0,5,39,55,2
Al Horford,31,BOS,C,72,72,2277,0,0,0,43,57
Trevor Ariza,32,HOU,SF,67,67,2269,0,14,81,5,0
Justin Holiday,28,CHI,SG,72,72,2265,2,93,5,1,0
Ricky Rubio,27,UTA,PG,77,77,2254,100,0,0,0,0
J.R. Smith,32,CLE,SG,80,61,2244,11,79,10,0,0
Kelly Oubre Jr.,22,WAS,SF,81,11,2231,0,6,87,7,0
Cory Joseph,26,IND,PG,82,17,2210,62,38,0,0,0
Allen Crabbe,25,BRK,SG,75,68,2197,13,74,13,0,0
Julius Randle,23,LAL,C,82,49,2190,0,0,0,51,49
DeMarre Carroll,31,BRK,PF,73,73,2180,0,0,13,76,11
Bogdan Bogdanović,25,SAC,SG,78,52,2175,0,35,61,4,0
Jimmy Butler,28,MIN,SG,59,59,2164,0,79,19,1,0
Eric Gordon,29,HOU,SG,69,30,2154,58,42,0,0,0
Derrick Favors,26,UTA,C,77,77,2153,0,0,0,43,57
Jaylen Brown,21,BOS,SG,70,70,2152,2,51,45,3,0
T.J. Warren,24,PHO,SF,65,65,2142,0,0,87,13,0
Wesley Matthews,31,DAL,SF,63,63,2131,0,33,67,0,0
JJ Redick,33,PHI,SG,70,70,2116,8,85,8,0,0
Patty Mills,29,SAS,PG,82,36,2107,100,0,0,0,0
Denzel Valentine,24,CHI,SG,77,37,2095,1,29,71,0,0
Serge Ibaka,28,TOR,PF,76,76,2093,0,0,0,87,13
Jae Crowder,27,2TM,SF,80,47,2090,0,11,80,9,0
Jae Crowder,27,CLE,SF,53,47,1346,0,11,85,4,0
Jae Crowder,27,UTA,SF,27,0,744,0,12,71,17,0
Jusuf Nurkić,23,POR,C,79,79,2088,0,0,0,0,100
Dennis Schröder,24,ATL,PG,67,67,2078,95,5,0,0,0
Marcin Gortat,33,WAS,C,82,82,2075,0,0,0,1,99
Al-Farouq Aminu,27,POR,PF,69,67,2072,0,0,3,96,1
Dragan Bender,20,PHO,PF,82,37,2069,0,0,0,66,34
Terry Rozier,23,BOS,PG,80,16,2068,78,22,0,0,0
Austin Rivers,25,LAC,SG,61,59,2057,7,73,20,0,0
Tony Snell,26,MIL,SG,75,59,2053,0,66,31,3,0
Tyler Johnson,25,MIA,PG,72,39,2052,98,2,0,0,0
Dennis Smith Jr.,20,DAL,PG,69,69,2049,76,22,2,0,0
Willie Cauley-Stein,24,SAC,C,73,57,2044,0,0,0,17,84
Ish Smith,29,DET,PG,82,35,2043,100,0,0,0,0
Wayne Ellington,30,MIA,SG,77,2,2041,22,49,29,0,0
Evan Turner,29,POR,SF,79,40,2034,0,4,93,4,0
Clint Capela,23,HOU,C,74,74,2034,0,0,0,1,99
Jonathon Simmons,28,ORL,SG,69,50,2029,4,76,20,1,0
De'Aaron Fox,20,SAC,PG,73,61,2026,97,3,0,0,0
Buddy Hield,25,SAC,SG,80,13,2024,3,74,24,0,0
Lauri Markkanen,20,CHI,PF,68,68,2020,0,0,0,77,23
Darren Collison,30,IND,PG,69,64,2018,100,0,0,0,0
Marvin Williams,31,CHO,PF,78,78,2006,0,0,2,98,0
Nicolas Batum,29,CHO,SG,64,64,1981,0,66,29,4,0
Kyle Anderson,24,SAS,SF,74,67,1978,0,0,63,37,0
Joe Harris,26,BRK,SG,78,14,1975,3,64,33,0,0
Brandon Ingram,20,LAL,SF,59,59,1975,0,9,86,5,0
John Henson,27,MIL,C,76,69,1970,0,0,0,0,100
Blake Griffin,28,2TM,PF,58,58,1970,0,0,0,89,11
Blake Griffin,28,LAC,PF,33,33,1139,0,0,0,97,3
Blake Griffin,28,DET,PF,25,25,831,0,0,0,78,22
Markieff Morris,28,WAS,PF,73,73,1968,0,0,0,81,19
Jeremy Lamb,25,CHO,SG,80,18,1967,0,87,13,0,0
Josh Jackson,20,PHO,SF,77,35,1959,0,26,70,4,0
Marco Belinelli,31,2TM,SG,80,2,1947,0,49,49,1,0
Marco Belinelli,31,ATL,SG,52,1,1210,0,49,49,2,0
Marco Belinelli,31,PHI,SG,28,1,737,0,50,50,0,0
Darius Miller,27,NOP,SF,82,3,1944,0,2,67,31,0
James Johnson,30,MIA,PF,73,41,1943,0,0,1,96,4
Kyrie Irving,25,BOS,PG,60,60,1931,69,29,2,0,0
Rondae Hollis-Jefferson,23,BRK,SF,68,59,1920,0,0,52,48,0
Joel Embiid,23,PHI,C,63,63,1912,0,0,0,0,100
Aaron Gordon,22,ORL,PF,58,57,1909,0,0,7,91,2
Dirk Nowitzki,39,DAL,C,77,77,1900,0,0,0,3,97
Stanley Johnson,21,DET,SF,69,50,1894,0,1,99,0,0
Jordan Clarkson,25,2TM,SG,81,2,1888,51,47,1,0,0
Jordan Clarkson,25,LAL,SG,53,2,1256,49,50,1,0,0
Jordan Clarkson,25,CLE,SG,28,0,632,56,41,3,0,0
Tim Hardaway Jr.,25,NYK,SG,57,54,1885,0,84,16,0,0
Devin Booker,21,PHO,SG,54,54,1865,5,84,11,0,0
Caris LeVert,23,BRK,SF,71,10,1864,0,15,85,0,0
Lance Stephenson,27,IND,SG,82,7,1850,0,38,62,0,0
Michael Kidd-Gilchrist,24,CHO,SF,74,74,1850,0,0,95,5,0
Chris Paul,32,HOU,PG,58,58,1847,100,0,0,0,0
Evan Fournier,25,ORL,SF,57,57,1837,0,7,89,4,0
Myles Turner,21,IND,C,65,62,1836,0,0,0,0,100
Frank Kaminsky,24,CHO,PF,79,4,1835,0,0,0,71,30
Enes Freedom,25,NYK,C,71,71,1830,0,0,0,1,100
Jeff Green,31,CLE,PF,78,14,1828,0,0,48,50,2
Rudy Gobert,25,UTA,C,56,56,1816,0,0,0,0,100
Pau Gasol,37,SAS,C,77,63,1812,0,0,0,0,100
George Hill,31,2TM,PG,67,60,1812,68,32,0,0,0
George Hill,31,SAC,PG,43,36,1143,57,43,0,0,0
George Hill,31,CLE,PG,24,24,669,87,13,0,0,0
Domantas Sabonis,21,IND,C,74,19,1810,0,0,0,19,81
Elfrid Payton,23,2TM,PG,63,63,1808,92,8,0,0,0
Elfrid Payton,23,ORL,PG,44,44,1257,89,11,0,0,0
Elfrid Payton,23,PHO,PG,19,19,551,98,2,0,0,0
Danny Green,30,SAS,SG,70,60,1791,0,38,58,4,0
Kent Bazemore,28,ATL,SG,65,65,1789,2,86,12,0,0
John Collins,20,ATL,PF,74,26,1785,0,0,2,69,29
Lonzo Ball,20,LAL,PG,52,50,1780,84,14,2,0,0
Kelly Olynyk,26,MIA,PF,76,22,1779,0,0,0,38,62
Doug McDermott,26,2TM,SF,81,4,1768,0,6,89,5,0
Doug McDermott,26,NYK,SF,55,1,1172,0,4,90,6,0
Doug McDermott,26,DAL,SF,26,3,596,0,10,86,4,0
D.J. Augustin,30,ORL,PG,75,36,1760,100,0,0,0,0
Anthony Tolliver,32,DET,PF,79,14,1757,0,0,1,97,2
Dejounte Murray,21,SAS,PG,81,48,1743,55,45,0,0,0
DeMarcus Cousins,27,NOP,C,48,48,1737,0,0,0,0,100
Brook Lopez,29,LAL,C,74,72,1735,0,0,0,0,100
Reggie Bullock,26,DET,SF,62,52,1732,0,55,45,0,0
Ersan İlyasova,30,2TM,PF,69,43,1729,0,0,0,93,7
Ersan İlyasova,30,ATL,PF,46,40,1175,0,0,0,91,9
Ersan İlyasova,30,PHI,PF,23,3,554,0,0,0,97,3
Jonas Valančiūnas,25,TOR,C,77,77,1727,0,0,0,0,100
Ryan Anderson,29,HOU,PF,66,50,1725,0,0,0,76,24
Frank Ntilikina,19,NYK,PG,78,9,1706,61,38,1,0,0
T.J. McConnell,25,PHI,PG,76,1,1706,100,0,0,0,0
Rajon Rondo,31,NOP,PG,65,63,1705,100,0,0,0,0
Robin Lopez,29,CHI,C,64,64,1690,0,0,0,0,100
Jerian Grant,25,CHI,PG,74,26,1686,83,17,1,0,0
Nikola Vučević,27,ORL,C,57,57,1683,0,0,0,0,100
Justise Winslow,21,MIA,PF,68,25,1680,0,0,42,58,0
Pascal Siakam,23,TOR,PF,81,5,1679,0,0,1,98,1
Dwight Powell,26,DAL,C,79,24,1672,0,0,1,66,33
Jarell Martin,23,MEM,PF,73,36,1661,0,0,1,83,16
Tyler Ulis,22,PHO,PG,71,43,1658,100,0,0,0,0
Mario Hezonja,22,ORL,SF,75,30,1657,0,0,42,58,0
Jamal Crawford,37,MIN,SG,80,0,1653,2,91,6,0,0
Michael Beasley,29,NYK,PF,74,30,1653,0,0,5,93,3
Kevin Love,29,CLE,C,59,59,1651,0,0,0,16,84
Jerami Grant,23,OKC,PF,81,1,1647,0,0,17,81,2
David Nwaba,25,CHI,SG,70,21,1646,0,12,84,4,0
Bobby Portis,22,CHI,PF,73,4,1643,0,0,0,66,34
Tomáš Satoranský,26,WAS,SG,73,30,1643,2,83,15,0,0
Stephen Curry,29,GSW,PG,51,51,1631,99,1,0,0,0
Troy Daniels,26,PHO,SG,79,15,1622,13,84,3,0,0
Andre Iguodala,34,GSW,SF,64,7,1622,0,14,82,4,0
Rodney Hood,25,2TM,SG,60,23,1616,2,51,46,1,0
Rodney Hood,25,UTA,SG,39,12,1084,1,63,37,0,0
Rodney Hood,25,CLE,SG,21,11,532,4,29,64,3,0
Garrett Temple,31,SAC,SG,65,35,1615,19,60,21,0,0
Marcus Smart,23,BOS,SG,54,11,1614,5,76,19,0,0
Tyreke Evans,28,MEM,PG,52,32,1607,26,69,5,0,0
James Ennis III,27,2TM,SF,72,22,1604,0,18,79,3,0
James Ennis III,27,MEM,SF,45,14,1053,0,25,70,5,0
James Ennis III,27,DET,SF,27,8,551,0,5,95,0,0
J.J. Barea,33,DAL,PG,69,11,1603,100,0,0,0,0
Kyle Korver,36,CLE,SG,73,4,1574,7,61,32,1,0
Luc Mbah a Moute,31,HOU,PF,61,15,1564,0,0,23,68,9
Dante Cunningham,30,2TM,SF,73,25,1562,0,0,21,67,11
Dante Cunningham,30,NOP,SF,51,24,1115,0,0,25,74,1
Dante Cunningham,30,BRK,SF,22,1,447,0,0,13,51,36
Kristaps Porziņģis,22,NYK,PF,48,48,1553,0,0,0,88,12
Jarrett Jack,34,NYK,PG,62,56,1548,97,3,0,0,0
Dewayne Dedmon,28,ATL,C,62,46,1542,0,0,0,0,100
JaMychal Green,27,MEM,PF,55,54,1542,0,0,22,78,1
Dwyane Wade,36,2TM,SG,67,3,1536,56,33,11,0,0
Dwyane Wade,36,CLE,SG,46,3,1069,80,19,0,0,0
Dwyane Wade,36,MIA,SG,21,0,467,1,65,34,0,0
Shabazz Napier,26,POR,PG,74,9,1535,100,0,0,0,0
Marquese Chriss,20,PHO,PF,72,49,1527,0,0,0,88,12
Kris Dunn,23,CHI,PG,52,43,1525,97,3,0,0,0
Jakob Poeltl,22,TOR,C,82,0,1524,0,0,0,0,100
Fred VanVleet,23,TOR,PG,76,0,1520,71,29,0,0,0
Bryn Forbes,24,SAS,SG,80,12,1517,3,84,14,0,0
Zach Randolph,36,SAC,PF,59,58,1508,0,0,0,83,17
Justin Jackson,22,SAC,SF,68,41,1506,0,0,61,39,0
Bismack Biyombo,25,ORL,C,82,25,1495,0,0,0,22,78
Nikola Mirotić,26,2TM,PF,55,14,1494,0,0,0,85,15
Nikola Mirotić,26,CHI,PF,25,3,622,0,0,0,100,0
Nikola Mirotić,26,NOP,PF,30,11,872,0,0,0,75,25
Pat Connaughton,25,POR,SG,82,5,1488,2,54,43,1,0
Wesley Johnson,30,LAC,SF,74,40,1486,0,1,91,8,0
Aron Baynes,31,BOS,C,81,67,1485,0,0,0,1,99
OG Anunoby,20,TOR,SF,74,62,1481,0,0,76,24,0
Ed Davis,28,POR,C,78,0,1471,0,0,0,57,43
Tyus Jones,21,MIN,PG,82,11,1467,98,2,0,0,0
Luke Kennard,21,DET,SG,73,9,1463,0,71,29,0,0
Josh Hart,22,LAL,SG,63,23,1461,1,55,42,2,0
Ian Clark,26,NOP,SG,74,2,1455,52,48,1,0,0
Marcus Morris,28,BOS,PF,54,21,1442,0,0,18,80,2
Jarrett Allen,19,BRK,C,72,31,1441,0,0,0,2,98
Mason Plumlee,27,DEN,C,74,26,1439,0,0,0,34,66
Malcolm Brogdon,25,MIL,PG,48,20,1436,39,57,4,0,0
Delon Wright,25,TOR,PG,69,4,1433,25,69,6,0,0
Avery Bradley,27,2TM,SG,46,46,1433,4,91,5,0,0
Avery Bradley,27,DET,SG,40,40,1268,0,97,3,0,0
Avery Bradley,27,LAC,SG,6,6,165,38,42,20,0,0
Mario Chalmers,31,MEM,PG,66,10,1421,94,6,0,0,0
Larry Nance Jr.,25,2TM,C,66,26,1421,0,0,0,40,60
Larry Nance Jr.,25,LAL,C,42,17,922,0,0,0,51,49
Larry Nance Jr.,25,CLE,C,24,9,499,0,0,0,20,81
John Wall,27,WAS,PG,41,41,1410,99,1,0,0,0
Mike Scott,29,WAS,PF,76,1,1406,0,0,0,92,8
Alex Len,24,PHO,C,69,13,1395,0,0,0,0,100
Nick Young,32,GSW,SG,80,8,1393,4,58,38,0,0
Trey Lyles,22,DEN,PF,73,2,1391,0,0,0,77,23
Kosta Koufos,28,SAC,C,71,12,1391,0,0,0,1,99
Kyle O'Quinn,27,NYK,C,77,10,1387,0,0,0,1,99
Nemanja Bjelica,29,MIN,PF,67,21,1371,0,0,11,87,3
Bam Adebayo,20,MIA,C,69,19,1368,0,0,0,4,96
Raymond Felton,33,OKC,PG,82,2,1365,100,0,0,0,0
Shelvin Mack,27,ORL,PG,69,3,1365,66,34,0,0,0
Hassan Whiteside,28,MIA,C,54,54,1364,0,0,0,0,100
Quincy Acy,27,BRK,PF,70,8,1359,0,0,0,58,42
Lance Thomas,29,NYK,PF,73,31,1353,0,0,55,45,0
Devin Harris,34,2TM,PG,71,1,1340,56,44,0,0,0
Devin Harris,34,DAL,PG,44,1,807,27,73,0,0,0
Devin Harris,34,DEN,PG,27,0,533,100,0,0,0,0
C.J. Miles,30,TOR,SF,70,3,1337,0,2,91,7,0
Gorgui Dieng,28,MIN,C,79,0,1333,0,0,0,29,71
Andrew Harrison,23,MEM,PG,56,46,1326,68,32,1,0,0
Manu Ginóbili,40,SAS,SG,65,0,1299,0,43,55,2,0
Montrezl Harrell,24,LAC,C,76,3,1293,0,0,0,32,68
Patrick Patterson,28,OKC,PF,82,3,1270,0,0,0,22,78
Maurice Harkless,24,POR,SF,59,37,1264,0,1,78,21,0
Emmanuel Mudiay,21,2TM,PG,64,14,1245,96,4,0,0,0
Emmanuel Mudiay,21,DEN,PG,42,0,752,100,0,0,0,0
Emmanuel Mudiay,21,NYK,PG,22,14,493,89,11,0,0,0
Skal Labissière,21,SAC,PF,60,29,1240,0,0,0,69,31
Thon Maker,20,MIL,C,74,12,1238,0,0,0,2,98
D'Angelo Russell,21,BRK,PG,48,35,1234,99,2,0,0,0
Rudy Gay,31,SAS,PF,57,6,1231,0,0,14,84,1
Corey Brewer,31,2TM,SF,72,18,1208,0,37,54,9,0
Corey Brewer,31,LAL,SF,54,2,694,0,0,84,16,0
Corey Brewer,31,OKC,SG,18,16,514,0,86,14,0,0
Maxi Kleber,26,DAL,PF,72,35,1206,0,0,3,69,27
Joe Johnson,36,2TM,SF,55,4,1205,0,5,56,39,0
Joe Johnson,36,UTA,SF,32,3,700,0,0,48,52,0
Joe Johnson,36,HOU,SF,23,1,505,1,13,67,20,0
Reggie Jackson,27,DET,PG,45,45,1201,100,0,0,0,0
Amir Johnson,30,PHI,C,74,18,1171,0,0,0,2,98
Isaiah Taylor,23,ATL,PG,67,9,1167,98,2,0,0,0
Trevor Booker,30,3TM,PF,68,7,1158,0,0,2,75,22
Trevor Booker,30,BRK,PF,18,6,395,0,0,0,44,56
Trevor Booker,30,PHI,PF,33,0,494,0,0,5,95,0
Trevor Booker,30,IND,PF,17,1,269,0,0,1,84,14
Sindarius Thornwell,23,LAC,SG,73,16,1156,3,32,65,0,0
Tyson Chandler,35,PHO,C,46,46,1151,0,0,0,3,97
Semi Ojeleye,23,BOS,PF,73,0,1150,0,2,34,62,1
Royce O'Neale,24,UTA,SF,69,4,1150,1,39,60,1,0
Ian Mahinmi,31,WAS,C,77,0,1145,0,0,0,2,98
Paul Millsap,32,DEN,PF,38,37,1143,0,0,1,94,5
Álex Abrines,24,OKC,SG,75,8,1134,2,88,11,0,0
Jonas Jerebko,30,UTA,PF,74,19,1134,0,0,0,94,6
Miloš Teodosić,30,LAC,PG,45,36,1134,92,8,0,0,0
Shaun Livingston,32,GSW,PG,71,7,1129,78,23,0,0,0
Jodie Meeks,30,WAS,SG,77,0,1119,27,59,14,0,0
Tyler Zeller,28,2TM,C,66,34,1109,0,0,0,1,99
Tyler Zeller,28,BRK,C,42,33,703,0,0,0,1,99
Tyler Zeller,28,MIL,C,24,1,406,0,0,0,0,100
Ben McLemore,24,MEM,SG,56,17,1091,7,76,18,0,0
Dāvis Bertāns,25,SAS,PF,77,10,1086,0,0,0,93,7
Tristan Thompson,26,CLE,C,53,22,1072,0,0,0,4,96
Tony Parker,35,SAS,PG,55,21,1071,72,28,0,0,0
Norman Powell,24,TOR,SG,70,18,1062,0,74,26,0,0
Mike Muscala,26,ATL,C,53,7,1060,0,0,1,47,52
Alec Burks,26,UTA,SG,64,1,1059,5,87,8,0,0
Treveon Graham,24,CHO,SG,63,2,1050,0,29,64,7,0
Zach Collins,20,POR,C,66,1,1045,0,0,0,11,89
Greg Monroe,27,3TM,C,51,14,1040,0,0,0,0,100
Greg Monroe,27,MIL,C,5,0,79,0,0,0,0,100
Greg Monroe,27,PHO,C,20,14,465,0,0,0,0,100
Greg Monroe,27,BOS,C,26,0,496,0,0,0,0,100
Andre Roberson,26,OKC,SG,39,39,1037,0,83,17,0,0
Vince Carter,41,SAC,SF,58,4,1026,0,4,52,44,0
Wes Iwundu,23,ORL,SF,62,12,1020,0,30,64,6,0
Malcolm Delaney,28,ATL,PG,54,3,1014,45,54,1,0,0
Jameer Nelson,35,2TM,PG,50,0,1013,98,2,0,0,0
Jameer Nelson,35,NOP,PG,43,0,897,98,2,0,0,0
Jameer Nelson,35,DET,PG,7,0,116,100,0,0,0,0
David West,37,GSW,C,73,0,999,0,0,0,2,98
Frank Mason III,23,SAC,PG,52,2,984,100,0,0,0,0
Josh Huestis,26,OKC,PF,69,10,982,0,3,90,6,0
Cristiano Felício,25,CHI,C,55,16,977,0,0,0,0,100
Tyler Dorsey,21,ATL,SG,56,5,974,9,70,21,0,0
Zaza Pachulia,33,GSW,C,69,57,972,0,0,0,0,100
Patrick McCaw,22,GSW,SG,57,10,961,47,48,5,0,0
Deyonta Davis,21,MEM,C,62,6,943,0,0,0,5,95
Daniel Theis,25,BOS,C,63,3,936,0,0,0,36,64
Gerald Green,32,HOU,SG,41,2,929,3,61,36,0,0
Jerryd Bayless,29,PHI,SG,39,11,925,1,52,45,1,0
Miles Plumlee,29,ATL,C,55,35,918,0,0,0,7,93
Dion Waiters,26,MIA,SG,30,30,918,7,80,14,0,0
José Calderón,36,CLE,PG,57,32,914,96,4,0,0,0
Kevon Looney,21,GSW,C,66,4,910,0,0,0,39,61
Sam Dekker,23,LAC,PF,73,1,883,0,0,18,82,1
Noah Vonleh,22,2TM,PF,54,16,875,0,0,1,72,27
Noah Vonleh,22,POR,PF,33,12,476,0,0,1,95,4
Noah Vonleh,22,CHI,PF,21,4,399,0,0,0,45,55
Langston Galloway,26,DET,SG,58,2,863,20,80,0,0,0
Isaiah Thomas,28,2TM,PG,32,15,862,100,0,0,0,0
Isaiah Thomas,28,CLE,PG,15,14,406,100,0,0,0,0
Isaiah Thomas,28,LAL,PG,17,1,456,100,0,0,0,0
Malik Monk,19,CHO,SG,63,0,854,58,41,0,0,0
Tyrone Wallace,23,LAC,PG,30,19,851,64,36,0,0,0
Tim Frazier,27,WAS,PG,59,11,838,100,0,0,0,0
Michael Carter-Williams,26,CHO,PG,52,2,835,82,18,0,0,0
Paul Zipser,23,CHI,SF,54,12,824,0,0,51,49,0
Jason Terry,40,MIL,SG,51,4,814,29,68,4,0,0
Ekpe Udoh,30,UTA,C,63,3,810,0,0,0,1,100
Jordan Bell,23,GSW,C,57,13,809,0,0,4,47,49
Timothé Luwawu-Cabarrot,22,PHI,SF,52,7,807,0,1,74,25,0
Thabo Sefolosha,33,UTA,SF,38,6,806,0,6,62,32,0
Eric Moreland,26,DET,PF,67,3,805,0,0,0,18,83
Trey Burke,25,NYK,PG,36,9,785,100,0,0,0,0
Jawun Evans,21,LAC,PG,48,4,778,100,0,0,0,0
Sterling Brown,22,MIL,SG,54,4,776,3,65,31,1,0
Shane Larkin,25,BOS,PG,54,2,775,100,0,0,0,0
Terrance Ferguson,19,OKC,SG,61,12,763,6,90,3,0,0
Nenê,35,HOU,C,52,4,758,0,0,0,1,100
Richaun Holmes,24,PHI,C,48,2,746,0,0,0,13,88
Jabari Parker,22,MIL,PF,31,3,743,0,0,40,60,0
Omri Casspi,29,GSW,SF,53,7,740,0,2,76,23,0
Quinn Cook,24,GSW,PG,33,18,740,100,0,0,0,0
Salah Mejri,31,DAL,C,61,1,729,0,0,0,0,100
DeAndre Liggins,29,2TM,SG,58,4,724,2,36,60,1,0
DeAndre Liggins,29,MIL,SG,31,1,480,4,43,52,2,0
DeAndre Liggins,29,NOP,SG,27,3,244,0,24,76,1,0
Luke Babbitt,28,2TM,SF,50,14,715,0,4,22,74,1
Luke Babbitt,28,ATL,SF,37,9,570,0,0,11,89,1
Luke Babbitt,28,MIA,SF,13,5,145,0,18,67,15,0
Dwayne Bacon,22,CHO,SG,53,6,713,0,7,76,17,0
Matthew Dellavedova,27,MIL,PG,38,3,712,87,13,0,0,0
C.J. Williams,27,LAC,SG,38,18,707,0,27,70,4,0
Channing Frye,34,2TM,C,53,1,695,0,0,0,1,99
Channing Frye,34,CLE,C,44,1,545,0,0,0,0,100
Channing Frye,34,LAL,C,9,0,150,0,0,0,7,94
Wayne Selden,23,MEM,SG,35,9,692,5,60,30,5,0
Chandler Parsons,29,MEM,SF,36,8,691,0,3,47,50,0
Mike James,27,2TM,PG,36,10,687,96,4,0,0,0
Mike James,27,PHO,PG,32,10,669,97,4,0,0,0
Mike James,27,NOP,PG,4,0,18,84,16,0,0,0
Jared Dudley,32,PHO,PF,48,0,686,0,0,8,88,3
Tyler Ennis,23,LAL,PG,54,11,683,85,15,0,0,0
Arron Afflalo,32,ORL,SG,53,3,682,5,77,18,0,0
Marreese Speights,30,ORL,C,52,3,675,0,0,0,7,93
Cedi Osman,22,CLE,SF,61,12,672,0,17,73,10,0
Danilo Gallinari,29,LAC,SF,21,21,671,0,0,64,36,0
Zach LaVine,22,CHI,SG,24,24,656,5,52,43,0,0
Kobi Simmons,20,MEM,PG,32,12,643,87,14,0,0,0
Sean Kilpatrick,28,4TM,SG,52,1,640,16,53,31,0,0
Sean Kilpatrick,28,BRK,SG,16,0,183,46,48,6,0,0
Sean Kilpatrick,28,MIL,SG,23,0,205,8,69,22,1,0
Sean Kilpatrick,28,LAC,SG,4,0,38,0,74,25,0,0
Sean Kilpatrick,28,CHI,SG,9,1,214,0,39,61,0,0
Torrey Craig,27,DEN,SF,39,5,629,0,8,86,7,0
Cody Zeller,25,CHO,C,33,0,627,0,0,0,0,100
JaVale McGee,30,GSW,C,65,17,615,0,0,0,0,100
Terrence Ross,26,ORL,SG,24,20,600,0,75,24,0,0
Malik Beasley,21,DEN,SG,62,0,583,22,74,4,0,0
