Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
DeShawn Stevenson,25,WAS,SG,82,82,2419,1,92,8,0,0
Rasheed Wallace,32,DET,C,75,72,2419,0,0,0,9,91
Andris Biedriņš,20,GSW,C,82,63,2382,0,0,0,0,100
Nick Collison,26,SEA,C,82,56,2378,0,0,0,24,76
Marcus Camby,32,DEN,C,70,70,2369,0,0,0,37,64
Joe Johnson,25,ATL,SG,57,57,2359,0,49,48,2,0
Chris Paul,21,NOK,PG,64,64,2353,100,0,0,0,0
Rashard Lewis,27,SEA,SF,60,60,2348,0,0,74,25,1
Jameer Nelson,24,ORL,PG,77,77,2331,99,1,0,0,0
Emeka Okafor,24,CHA,C,67,65,2329,0,0,0,27,73
Adam Morrison,22,CHA,PF,78,23,2326,0,4,55,40,2
Al Jefferson,22,BOS,C,69,60,2319,0,0,0,4,96
Corey Maggette,27,LAC,SF,75,31,2291,0,5,85,9,0
Kyle Korver,25,PHI,SF,74,1,2288,0,1,58,41,0
Derek Fisher,32,UTA,SG,82,61,2287,29,71,0,0,0
Ryan Gomes,24,BOS,PF,73,60,2275,0,0,31,66,3
Boris Diaw,24,PHO,PF,73,59,2268,0,0,0,86,14
Hedo Türkoğlu,27,ORL,SF,73,73,2268,0,0,81,19,0
Andrew Bogut,22,MIL,C,66,66,2258,0,0,0,0,100
T.J. Ford,23,TOR,PG,75,71,2243,100,0,0,0,0
Jamaal Tinsley,28,IND,PG,72,72,2243,93,7,0,0,0
Drew Gooden,25,CLE,PF,80,80,2238,0,0,0,85,15
Steve Blake,26,2TM,PG,82,42,2225,100,0,0,0,0
Steve Blake,26,MIL,PG,33,2,583,100,0,0,0,0
Steve Blake,26,DEN,PG,49,40,1642,100,1,0,0,0
Rasual Butler,27,NOK,SF,81,38,2223,0,34,65,1,0
Trenton Hassell,27,MIN,SG,76,68,2223,0,86,13,0,0
Baron Davis,27,GSW,PG,63,62,2221,89,11,0,0,0
Delonte West,23,BOS,SG,69,47,2219,38,54,8,0,0
Ray Allen,31,SEA,SG,55,55,2219,0,91,9,0,0
Luther Head,24,HOU,SG,80,10,2211,26,74,0,0,0
Lamar Odom,27,LAL,PF,56,56,2202,0,0,17,79,4
Jamal Crawford,26,NYK,SG,59,36,2198,6,78,15,1,0
Marvin Williams,20,ATL,PF,64,63,2179,0,0,29,67,4
Chris Kaman,24,LAC,C,75,66,2176,0,0,0,0,100
Hakim Warrick,24,MEM,PF,82,43,2152,0,0,2,94,4
Earl Watson,27,SEA,PG,77,25,2152,64,36,0,0,0
Ime Udoka,29,POR,SF,75,75,2144,0,20,78,2,0
John Salmons,27,SAC,SG,79,19,2135,6,49,44,1,0
Pau Gasol,26,MEM,C,59,59,2133,0,0,0,0,100
Zydrunas Ilgauskas,31,CLE,C,78,78,2130,0,0,0,0,100
Juwan Howard,33,HOU,PF,80,38,2123,0,0,0,76,24
Rudy Gay,20,MEM,SF,78,43,2103,0,1,84,16,0
Luke Ridnour,25,SEA,PG,71,58,2091,97,3,0,0,0
Mikki Moore,31,NJN,C,79,55,2082,0,0,0,6,94
Devin Harris,23,DAL,PG,80,61,2081,98,2,0,0,0
Mike James,31,MIN,PG,82,65,2069,98,2,0,0,0
Chucky Atkins,32,MEM,PG,75,23,2064,100,0,0,0,0
Manu Ginóbili,29,SAS,SG,75,36,2060,0,75,25,0,0
Tim Thomas,29,LAC,PF,76,24,2054,0,0,0,44,56
Andrei Kirilenko,25,UTA,SF,70,70,2049,0,1,91,8,0
Damien Wilkins,27,SEA,SF,82,31,2037,0,44,53,3,0
Michael Redd,27,MIL,SF,53,53,2036,0,3,68,29,0
Earl Boykins,30,2TM,PG,66,23,2031,100,0,0,0,0
Earl Boykins,30,DEN,PG,31,4,877,100,0,0,0,0
Earl Boykins,30,MIL,PG,35,19,1154,100,0,0,0,0
Zaza Pachulia,22,ATL,C,72,47,2026,0,0,0,0,100
Josh Childress,23,ATL,SG,55,13,2024,16,67,16,1,0
Shareef Abdur-Rahim,30,SAC,C,80,45,2015,0,0,0,32,68
Brandon Roy,22,POR,SG,57,55,2015,2,90,8,0,0
Grant Hill,34,ORL,SG,65,64,2009,0,53,40,7,0
Luke Walton,26,LAL,SF,60,60,1982,0,0,86,14,0
Matt Harpring,30,UTA,SF,77,2,1965,0,19,79,2,0
Richard Jefferson,26,NJN,SF,55,53,1956,0,2,77,21,0
Mickaël Piétrus,24,GSW,SF,72,38,1937,0,20,68,11,0
Anderson Varejão,24,CLE,C,81,6,1932,0,0,0,31,69
Dwyane Wade,25,MIA,SG,51,50,1931,26,72,1,0,0
Eric Snow,33,CLE,PG,82,45,1929,72,26,3,0,0
Juan Dixon,28,2TM,SG,81,6,1926,11,88,1,0,0
Juan Dixon,28,POR,SG,55,1,1243,17,82,1,0,0
Juan Dixon,28,TOR,SG,26,5,683,1,98,2,0,0
James Posey,30,MIA,SF,71,19,1919,0,17,77,6,0
Erick Dampier,31,DAL,C,76,73,1915,0,0,0,0,100
Darko Miličić,21,ORL,PF,80,16,1913,0,0,0,61,39
Jorge Garbajosa,29,TOR,PF,67,60,1909,0,0,45,51,4
Chris Duhon,24,CHI,PG,78,30,1906,99,1,0,0,0
David West,26,NOK,PF,52,52,1900,0,0,0,89,11
Channing Frye,23,NYK,PF,72,59,1896,0,0,0,73,27
Randy Foye,23,MIN,PG,82,12,1879,76,24,0,0,0
Matt Carroll,26,CHA,SG,72,47,1878,3,87,10,0,0
Jason Williams,31,MIA,PG,61,55,1865,100,0,0,0,0
Troy Murphy,26,2TM,PF,68,48,1852,0,0,0,69,31
Troy Murphy,26,GSW,PF,26,17,667,0,0,1,55,44
Troy Murphy,26,IND,PF,42,31,1185,0,0,0,77,23
Jason Collins,28,NJN,PF,80,78,1844,0,0,0,82,18
Willie Green,25,PHI,SG,74,36,1842,6,87,7,0,0
Rajon Rondo,20,BOS,PG,78,25,1831,79,21,0,0,0
Michael Finley,33,SAS,SF,82,16,1823,0,1,76,24,0
Chris Webber,33,2TM,PF,61,60,1821,0,0,0,78,22
Chris Webber,33,PHI,PF,18,18,544,0,0,0,90,10
Chris Webber,33,DET,PF,43,42,1277,0,0,0,72,28
Antoine Walker,30,MIA,PF,78,15,1818,0,0,19,79,2
Matt Barnes,26,GSW,PF,76,23,1813,0,2,43,54,2
Andrew Bynum,19,LAL,C,82,53,1793,0,0,0,0,100
Brad Miller,30,SAC,C,63,56,1783,0,0,0,0,100
Gerald Green,21,BOS,SF,81,26,1780,0,22,66,11,1
Jason Kapono,25,MIA,SF,67,35,1767,0,48,52,0,0
Antonio Daniels,31,WAS,SG,80,8,1761,46,54,0,0,0
Martell Webster,20,POR,SF,82,27,1759,0,3,93,4,0
Brendan Haywood,27,WAS,C,77,49,1740,0,0,0,0,100
Jeff Foster,30,IND,C,75,43,1740,0,0,0,1,99
Paul Pierce,29,BOS,SG,47,46,1740,0,50,47,3,0
Maurice Evans,28,LAL,SG,76,10,1732,7,91,2,0,0
David Lee,23,NYK,PF,58,12,1731,0,0,14,70,16
Antonio McDyess,32,DET,PF,82,3,1729,0,0,1,96,3
Nenê,24,DEN,C,64,42,1715,0,0,0,0,100
Chuck Hayes,23,HOU,PF,78,43,1714,0,0,0,82,18
Jannero Pargo,27,NOK,PG,82,7,1710,72,28,0,0,0
Jamaal Magloire,28,POR,C,81,23,1703,0,0,0,22,78
Quinton Ross,25,LAC,SG,81,43,1700,0,39,60,1,0
Rasho Nesterović,30,TOR,C,80,73,1676,0,0,0,0,100
Jason Richardson,26,GSW,SG,51,49,1675,1,62,37,0,0
Dahntay Jones,26,MEM,SG,78,25,1671,2,67,31,1,0
Devin Brown,28,NOK,SG,58,49,1662,15,78,7,0,0
Eduardo Nájera,30,DEN,PF,75,36,1658,0,0,30,69,0
Brent Barry,35,SAS,SG,75,28,1631,0,94,6,0,0
Andrea Bargnani,21,TOR,PF,65,2,1629,0,0,6,64,30
Jarvis Hayes,25,WAS,SF,81,17,1626,0,12,84,4,0
Yao Ming,26,HOU,C,48,48,1624,0,0,0,0,100
Quentin Richardson,26,NYK,SF,49,47,1621,0,13,81,6,0
Jerry Stackhouse,32,DAL,SF,67,8,1615,0,49,49,2,0
José Calderón,25,TOR,PG,77,11,1614,93,7,0,0,0
Shaun Livingston,21,LAC,PG,54,31,1611,70,30,0,0,0
Steven Hunter,25,PHI,PF,70,41,1605,0,0,0,49,51
Eddie Jones,35,2TM,SG,64,41,1594,1,89,9,0,0
Eddie Jones,35,MEM,SG,29,14,561,4,94,2,0,0
Eddie Jones,35,MIA,SG,35,27,1033,0,87,13,0,0
Sebastian Telfair,21,BOS,PG,78,30,1578,100,0,0,0,0
Kendrick Perkins,22,BOS,C,72,53,1576,0,0,0,49,51
Tony Battie,30,ORL,PF,66,66,1575,0,0,0,94,6
Alonzo Mourning,36,MIA,C,77,43,1572,0,0,0,2,98
Marko Jarić,28,MIN,SG,70,13,1555,0,57,40,3,0
Craig Smith,23,MIN,PF,82,5,1537,0,0,2,97,2
Sasha Pavlović,23,CLE,SG,67,28,1534,0,66,32,2,0
Boštjan Nachbar,26,NJN,SF,76,1,1532,0,0,37,62,1
Travis Outlaw,22,POR,PF,67,1,1532,0,0,23,76,1
Brian Skinner,30,MIL,PF,67,44,1523,0,0,3,84,13
Morris Peterson,29,TOR,SF,71,12,1515,0,31,65,5,0
Shelden Williams,23,ATL,PF,81,31,1514,0,0,2,75,23
Johan Petro,21,SEA,C,81,13,1510,0,0,0,0,100
Gary Payton,38,MIA,PG,68,28,1503,79,21,0,0,0
Joe Smith,31,2TM,PF,65,11,1503,0,0,1,69,30
Joe Smith,31,DEN,PF,11,0,148,0,0,0,22,78
Joe Smith,31,PHI,PF,54,11,1355,0,0,1,75,25
Damon Stoudamire,33,MEM,PG,62,51,1501,92,8,0,0,0
Linas Kleiza,22,DEN,PF,79,14,1488,0,0,29,66,5
Tyronn Lue,29,ATL,PG,56,17,1488,91,9,0,0,0
DeSagana Diop,25,DAL,C,81,9,1480,0,0,0,0,100
Ronald Murray,27,DET,SG,69,18,1477,47,53,1,0,0
Paul Millsap,21,UTA,PF,82,1,1472,0,0,9,89,2
J.R. Smith,21,DEN,SG,63,24,1471,4,81,15,0,0
P.J. Brown,37,CHI,PF,72,49,1456,0,0,0,71,29
Keyon Dooling,26,ORL,SG,66,2,1435,5,87,8,0,0
Kenny Thomas,29,SAC,PF,62,53,1412,0,0,1,83,16
Francisco García,25,SAC,SF,79,5,1410,0,15,72,13,0
Sam Cassell,37,LAC,PG,58,30,1407,100,0,0,0,0
Andrés Nocioni,27,CHI,PF,53,31,1406,0,0,20,78,2
LaMarcus Aldridge,21,POR,C,63,22,1392,0,0,0,1,99
James Jones,26,PHO,SF,76,7,1376,0,0,46,53,1
Carlos Delfino,24,DET,SG,82,1,1372,0,31,69,0,0
Greg Buckner,30,DAL,SG,76,11,1372,0,77,23,0,0
Fabricio Oberto,31,SAS,C,79,33,1365,0,0,0,61,39
Donyell Marshall,33,CLE,PF,81,0,1360,0,0,0,97,3
Nate Robinson,22,NYK,PG,64,5,1356,100,0,0,0,0
Corliss Williamson,33,SAC,PF,68,1,1337,0,0,1,85,15
Francisco Elson,30,SAS,C,70,41,1332,0,0,0,0,100
Bobby Jackson,33,NOK,SG,56,2,1330,10,89,1,0,0
Joey Graham,24,TOR,SF,79,21,1319,0,2,87,10,0
Fred Jones,27,2TM,SG,63,12,1319,3,93,4,0,0
Fred Jones,27,TOR,SG,39,9,870,0,98,2,0,0
Fred Jones,27,POR,SG,24,3,449,10,82,8,0,0
Marcus Williams,21,NJN,PG,79,2,1315,100,0,0,0,0
Jared Jeffries,25,NYK,SF,55,43,1307,0,2,70,26,3
Carlos Arroyo,27,ORL,PG,72,5,1304,88,12,0,0,0
Anthony Johnson,32,2TM,PG,67,17,1301,84,16,0,0,0
Anthony Johnson,32,DAL,PG,40,0,562,97,3,0,0,0
Anthony Johnson,32,ATL,PG,27,17,739,74,26,0,0,0
Dorell Wright,21,MIA,SF,66,19,1292,0,5,81,14,0
Dikembe Mutombo,40,HOU,C,75,33,1289,0,0,0,0,100
Devean George,29,DAL,SF,60,17,1283,0,1,51,48,0
Trevor Ariza,21,ORL,SG,57,7,1278,0,32,61,7,0
Darrell Armstrong,38,IND,PG,81,4,1275,100,0,0,0,0
Brevin Knight,31,CHA,PG,45,25,1273,100,0,0,0,0
Etan Thomas,28,WAS,C,65,32,1246,0,0,0,1,99
Mickaël Gelabale,23,SEA,SF,70,14,1239,0,16,75,10,0
Steve Francis,29,NYK,SG,44,30,1237,18,77,5,0,0
Kurt Thomas,34,PHO,C,67,13,1208,0,0,0,32,68
Derek Anderson,32,CHA,SF,50,32,1190,3,40,55,2,0
Gordan Giriček,29,UTA,SG,61,6,1188,0,96,4,0,0
Yakhouba Diawara,24,DEN,SG,64,19,1177,2,53,43,1,0
Damon Jones,30,CLE,PG,60,0,1173,74,27,0,0,0
Rodney Carney,22,PHI,SF,67,35,1169,0,13,81,6,0
Antoine Wright,22,NJN,SG,63,23,1137,0,13,78,9,0
Shaquille O'Neal,34,MIA,C,40,39,1135,0,0,0,0,100
Kwame Brown,24,LAL,C,41,28,1132,0,0,0,3,97
Reggie Evans,26,DEN,PF,66,11,1127,0,0,0,63,37
Robert Horry,36,SAS,PF,68,8,1124,0,0,0,99,1
Jordan Farmar,20,LAL,PG,72,2,1090,100,0,0,0,0
Ronny Turiaf,24,LAL,C,72,1,1087,0,0,0,18,82
Renaldo Balkman,22,NYK,SF,68,1,1064,0,11,64,25,1
Speedy Claxton,28,ATL,PG,42,31,1054,100,0,0,0,0
Jake Voskuhl,29,CHA,C,73,9,1043,0,0,0,10,90
Lorenzen Wright,31,ATL,C,67,31,1035,0,0,0,7,93
Salim Stoudamire,24,ATL,SG,61,0,1034,26,69,5,0,0
Stromile Swift,27,MEM,C,54,18,1029,0,0,0,31,69
Brian Scalabrine,28,BOS,PF,54,17,1027,0,0,11,79,10
Marc Jackson,32,NOK,PF,56,25,1025,0,0,0,41,59
Brian Cook,26,LAL,PF,65,24,1018,0,0,16,82,2
Keith Bogans,26,ORL,SG,59,18,990,0,64,35,0,0
Daniel Gibson,20,CLE,PG,60,16,988,100,0,0,0,0
Vladimir Radmanović,26,LAL,PF,55,15,986,0,0,0,89,11
Charlie Villanueva,22,MIL,PF,39,17,984,0,0,0,77,23
Ersan İlyasova,19,MIL,PF,66,14,973,0,0,9,60,31
Šarūnas Jasikevičius,30,2TM,PG,63,3,973,55,44,1,0,0
Šarūnas Jasikevičius,30,IND,SG,37,1,664,36,63,1,0,0
Šarūnas Jasikevičius,30,GSW,PG,26,2,309,96,4,0,0,0
Lawrence Roberts,24,MEM,PF,54,18,969,0,0,0,50,50
Tarence Kinsey,22,MEM,SG,48,12,967,2,91,6,0,0
Tyrus Thomas,20,CHI,PF,72,4,966,0,0,6,85,9
Clifford Robinson,40,NJN,C,50,1,955,0,0,0,41,59
Beno Udrih,24,SAS,PG,73,1,948,76,24,0,0,0
Eddie House,28,NJN,SG,56,1,946,6,87,7,0,0
Jason Maxiell,23,DET,C,67,8,943,0,0,0,36,64
Walter Herrmann,27,CHA,PF,48,12,936,0,0,17,72,12
Sasha Vujačić,22,LAL,SG,73,4,935,0,23,74,4,0
Kevin Ollie,34,PHI,PG,53,23,919,60,40,1,0,0
Jarron Collins,28,UTA,C,82,9,913,0,0,0,1,99
Wally Szczerbiak,29,BOS,SF,32,19,900,0,2,76,20,1
Thabo Sefolosha,22,CHI,SG,71,4,868,3,58,38,1,0
Sergio Rodríguez,20,POR,PG,67,1,862,90,10,0,0,0
Nenad Krstić,23,NJN,C,26,26,848,0,0,0,0,100
Jason Hart,28,2TM,PG,36,22,846,87,11,2,0,0
Jason Hart,28,SAC,PG,13,0,100,27,58,15,0,0
Jason Hart,28,LAC,PG,23,22,746,95,5,0,0,0
Dan Gadzuric,28,MIL,C,54,8,840,0,0,0,13,87
Primož Brezec,27,CHA,C,58,40,838,0,0,0,0,100
Sean May,22,CHA,PF,35,8,838,0,0,0,88,12
Malik Rose,32,NYK,PF,65,2,810,0,0,24,71,5
Tony Allen,25,BOS,SG,33,18,805,0,79,20,1,0
Marquis Daniels,26,IND,SG,45,4,800,2,84,15,0,0
David Noel,22,MIL,PF,68,0,792,0,9,47,44,1
Mardy Collins,22,NYK,SF,52,9,777,4,62,34,0,0
Nazr Mohammed,29,DET,C,51,33,773,0,0,0,62,38
Jacque Vaughn,31,SAS,PG,64,4,760,100,0,0,0,0
Ike Diogu,23,2TM,PF,59,2,760,0,0,11,76,14
Ike Diogu,23,GSW,PF,17,0,222,0,0,37,57,6
Ike Diogu,23,IND,PF,42,2,538,0,0,0,83,17
Alexander Johnson,23,MEM,PF,59,19,753,0,0,0,70,30
Lindsey Hunter,36,DET,PG,52,0,745,100,0,0,0,0
Austin Croshere,31,DAL,PF,61,2,727,0,0,8,90,2
Leon Powe,23,BOS,C,63,2,720,0,0,0,39,61
Linton Johnson,26,NOK,PF,54,0,720,0,0,7,93,1
Keith McLeod,27,2TM,PG,48,9,718,86,14,0,0,0
Keith McLeod,27,GSW,PG,26,2,379,89,11,0,0,0
Keith McLeod,27,IND,PG,22,7,339,83,17,0,0,0
Daniel Ewing,23,LAC,PG,61,3,712,93,7,0,0,0
Allan Ray,22,BOS,SG,47,5,710,15,66,19,0,0
Jeff McInnis,32,CHA,PG,38,3,702,65,35,1,0,0
Joel Przybilla,27,POR,C,43,43,701,0,0,0,0,100
Darius Songaila,28,WAS,PF,37,1,700,0,0,8,68,24
Michael Doleac,29,MIA,C,56,0,698,0,0,0,13,88
Lou Williams,20,PHI,PG,61,0,688,100,0,0,0,0
Andray Blatche,20,WAS,PF,56,13,682,0,0,0,78,22
Ronnie Brewer,21,UTA,SG,56,14,675,0,57,43,0,0
Kris Humphries,21,TOR,PF,60,2,670,0,0,15,75,10
Josh Boone,22,NJN,PF,61,0,669,0,0,0,62,38
Kelenna Azubuike,23,GSW,SG,41,9,669,2,86,12,0,0
Solomon Jones,22,ATL,PF,58,8,666,0,0,0,46,54
Matt Bonner,26,SAS,PF,56,0,653,0,0,7,92,2
Malik Allen,28,CHI,PF,60,1,638,0,0,0,43,57
Hilton Armstrong,22,NOK,C,56,5,634,0,0,0,16,84
JJ Redick,22,ORL,PG,42,0,622,21,68,11,0,0
Bonzi Wells,30,HOU,SF,28,1,590,0,27,69,4,0
Adrian Griffin,32,CHI,SF,54,1,585,0,20,78,1,0
Ronnie Price,23,SAC,PG,58,1,563,71,29,1,0,0
Kirk Snyder,23,HOU,SF,39,1,563,0,18,80,2,0
Shawne Williams,20,IND,SG,46,3,556,0,59,38,3,0
Rashad McCants,22,MIN,SG,37,0,554,0,90,11,0,0
Troy Hudson,30,MIN,PG,34,6,554,100,0,0,0,0
Junior Harrington,26,MEM,PG,29,8,543,79,21,0,0,0
Royal Ivey,25,ATL,PG,53,18,539,66,32,3,0,0
Mike Wilks,27,SEA,PG,47,4,534,100,0,0,0,0
Cedric Simmons,21,NOK,PF,43,4,534,0,0,1,80,19
Marcus Banks,25,PHO,PG,45,1,503,100,0,0,0,0
Hassan Adams,22,NJN,SG,61,8,495,0,73,26,1,0
Roger Mason,26,WAS,SG,62,0,492,5,84,11,0,0
Adonal Foyle,31,GSW,C,48,6,475,0,0,0,9,91
Mark Madsen,31,MIN,C,56,0,473,0,0,0,13,87
Dale Davis,37,DET,C,46,6,464,0,0,0,0,100
Bo Outlaw,35,ORL,PF,41,0,460,0,0,5,90,5
Dee Brown,22,UTA,PG,49,0,450,100,0,0,0,0
Dan Dickau,28,POR,PG,50,3,444,100,0,0,0,0
Lynn Greer,27,MIL,SG,41,0,432,44,56,0,0,0
Peja Stojaković,29,NOK,SF,13,13,425,0,0,65,35,0
DerMarr Johnson,26,DEN,SF,39,7,419,1,28,66,5,0
Alan Henderson,34,PHI,PF,38,5,418,0,0,0,70,30
Chris Quinn,23,MIA,PG,42,1,408,96,5,0,0,0
Maceo Baston,31,IND,PF,47,2,405,0,0,7,83,11
Jake Tsakalidis,27,2TM,C,36,7,390,0,0,0,0,100
Jake Tsakalidis,27,MEM,C,23,7,258,0,0,0,0,100
Jake Tsakalidis,27,HOU,C,13,0,132,0,0,0,0,100
Mike Sweetney,24,CHI,C,48,0,385,0,0,0,0,100
John Lucas III,24,HOU,PG,47,0,383,100,0,0,0,0
Calvin Booth,30,WAS,C,44,1,380,0,0,0,14,86
James Singleton,25,LAC,PF,53,0,376,0,2,29,69,1
Aaron Williams,35,LAC,PF,38,7,374,0,0,30,67,3
C.J. Miles,19,UTA,SG,37,13,373,0,85,15,0,0
Donell Taylor,24,WAS,SG,47,1,369,44,54,2,0,0
Rawle Marshall,24,IND,SG,40,2,361,0,71,26,2,0
Quincy Douby,22,SAC,PG,42,0,359,79,21,0,0,0
Josh Powell,24,2TM,PF,37,0,353,0,0,3,65,31
Josh Powell,24,IND,PF,7,0,64,0,0,0,66,35
Josh Powell,24,GSW,PF,30,0,289,0,0,4,65,31
David Wesley,36,CLE,SG,35,5,352,11,77,12,0,0
Raef LaFrentz,30,POR,PF,27,9,352,0,0,0,73,27
Shammond Williams,31,LAL,PG,30,0,345,90,10,0,0,0
Bobby Jones,23,PHI,SF,44,5,336,0,0,56,42,2
Justin Williams,22,SAC,C,26,1,333,0,0,0,11,89
Justin Reed,25,MIN,PF,41,3,318,0,0,12,53,35
Brian Cardinal,29,MEM,PF,28,1,313,0,0,1,78,21
Melvin Ely,28,2TM,PF,30,0,309,0,0,0,62,38
Melvin Ely,28,CHA,PF,24,0,244,0,0,0,76,24
Melvin Ely,28,SAS,C,6,0,65,0,0,0,8,93
Travis Diener,24,ORL,PG,26,0,288,100,0,0,0,0
Bernard Robinson,26,2TM,SG,31,0,278,16,67,11,5,0
Bernard Robinson,26,CHA,SG,21,0,241,19,76,5,0,0
Bernard Robinson,26,NJN,SF,10,0,37,0,9,53,38,0
Pat Garrity,30,ORL,PF,33,0,277,0,0,0,82,18
Jerome James,31,NYK,C,41,11,273,0,0,0,0,100
Vassilis Spanoulis,24,HOU,SG,31,0,272,0,79,21,0,0
Andre Brown,25,SEA,PF,38,0,271,0,0,2,95,3
Michael Ruffin,30,WAS,PF,30,0,271,0,0,7,54,39
