Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Joe Ingles,31,UTA,PF,82,82,2568,0,0,35,66,0
Evan Fournier,26,ORL,SG,81,81,2553,0,90,10,0,0
Pascal Siakam,24,TOR,PF,80,79,2548,0,0,0,91,9
De'Aaron Fox,21,SAC,PG,81,81,2546,95,5,0,0,0
Karl-Anthony Towns,23,MIN,C,77,77,2545,0,0,0,0,100
Andrew Wiggins,23,MIN,SF,73,73,2543,0,32,68,1,0
Josh Richardson,25,MIA,SG,73,73,2539,1,41,55,3,0
Harrison Barnes,26,2TM,PF,77,77,2533,0,0,35,65,0
Harrison Barnes,26,DAL,PF,49,49,1584,0,0,18,82,0
Harrison Barnes,26,SAC,SF,28,28,949,0,0,62,38,0
Nikola Vučević,28,ORL,C,80,80,2510,0,0,0,0,100
Nikola Jokić,23,DEN,C,80,80,2504,0,0,0,0,100
Trae Young,20,ATL,PG,81,81,2503,100,0,0,0,0
Thaddeus Young,30,IND,PF,81,81,2489,0,0,0,100,0
Jayson Tatum,20,BOS,SF,79,79,2455,0,11,79,11,0
D'Angelo Russell,22,BRK,PG,81,81,2448,87,13,0,0,0
Jamal Murray,21,DEN,PG,75,74,2447,73,27,0,0,0
Cedi Osman,23,CLE,SF,76,75,2444,0,0,45,55,0
Marc Gasol,34,2TM,C,79,72,2436,0,0,0,0,100
Marc Gasol,34,MEM,C,53,53,1788,0,0,0,0,100
Marc Gasol,34,TOR,C,26,19,648,0,0,0,0,100
Mikal Bridges,22,PHO,SF,82,56,2417,0,6,50,44,0
Jrue Holiday,28,NOP,SG,67,67,2402,5,67,28,0,0
Khris Middleton,27,MIL,SF,77,77,2393,0,6,84,9,0
JJ Redick,34,PHI,SG,76,63,2379,7,82,11,0,0
CJ McCollum,27,POR,SG,70,70,2375,0,71,29,1,0
Giannis Antetokounmpo,24,MIL,PF,72,72,2358,0,0,0,73,27
Nicolas Batum,30,CHO,SF,75,72,2354,0,10,82,8,0
Trevor Ariza,33,2TM,SF,69,69,2349,0,2,70,28,0
Trevor Ariza,33,PHO,SF,26,26,884,0,0,62,38,0
Trevor Ariza,33,WAS,SF,43,43,1465,0,4,74,21,1
Mike Conley,31,MEM,PG,70,70,2342,100,0,0,0,0
Stephen Curry,30,GSW,PG,69,69,2331,98,2,0,0,0
Brook Lopez,30,MIL,C,81,81,2322,0,0,0,0,100
Luka Dončić,19,DAL,SG,72,72,2318,8,71,21,0,0
Dennis Schröder,25,OKC,PG,79,14,2314,100,0,0,0,0
Kyle Kuzma,23,LAL,PF,70,68,2314,0,0,3,83,15
Bryn Forbes,25,SAS,SG,82,81,2293,24,75,2,0,0
Joe Harris,27,BRK,SG,76,76,2293,0,42,52,6,0
Al-Farouq Aminu,28,POR,PF,81,81,2292,0,0,0,99,1
Reggie Jackson,28,DET,PG,82,82,2289,92,8,0,0,0
Eric Bledsoe,29,MIL,PG,78,78,2272,99,1,0,0,0
D.J. Augustin,31,ORL,PG,81,81,2269,100,0,0,0,0
Jeremy Lamb,26,CHO,SG,79,55,2250,0,77,23,0,0
Clint Capela,24,HOU,C,67,67,2249,0,0,0,0,100
Devin Booker,22,PHO,SG,64,64,2242,15,78,7,0,0
Julius Randle,24,NOP,PF,73,49,2232,0,0,3,72,26
Danny Green,31,TOR,SG,80,80,2216,0,68,31,1,0
Jordan Clarkson,26,CLE,SG,81,0,2214,6,83,11,0,0
Kyrie Irving,26,BOS,PG,67,67,2214,80,20,0,0,0
Willie Cauley-Stein,25,SAC,C,81,81,2213,0,0,0,0,100
Kyle Lowry,32,TOR,PG,65,65,2213,70,30,0,0,0
Marcus Smart,24,BOS,SG,80,60,2200,8,88,5,0,0
Jimmy Butler,29,2TM,SG,65,65,2185,0,12,77,12,0
Jimmy Butler,29,MIN,SG,10,10,361,0,38,62,0,0
Jimmy Butler,29,PHI,SF,55,55,1824,0,6,80,14,0
Deandre Ayton,20,PHO,C,71,70,2183,0,0,0,0,100
Shai Gilgeous-Alexander,20,LAC,PG,82,73,2174,50,49,2,0,0
Zach LaVine,23,CHI,SG,63,62,2171,0,43,55,2,0
Jae Crowder,28,UTA,SF,80,11,2166,0,2,64,33,0
Tomáš Satoranský,27,WAS,PG,80,54,2164,82,18,0,0,0
Montrezl Harrell,25,LAC,C,82,5,2158,0,0,0,4,96
Kevin Knox,19,NYK,PF,75,57,2158,0,1,55,44,0
Eric Gordon,30,HOU,SG,68,53,2158,1,52,47,0,0
Joel Embiid,24,PHI,C,64,64,2154,0,0,0,0,100
Terrence Ross,27,ORL,SG,81,0,2150,0,34,66,0,0
Darren Collison,31,IND,PG,76,76,2143,100,0,0,0,0
Patrick Beverley,30,LAC,PG,78,49,2137,100,0,0,0,0
Marvin Williams,32,CHO,PF,75,75,2133,0,0,0,78,22
Myles Turner,22,IND,C,74,74,2119,0,0,0,0,100
Jeff Green,32,WAS,PF,77,44,2097,0,0,1,79,21
Jarrett Allen,20,BRK,C,80,80,2096,0,0,0,0,100
Marcus Morris,29,BOS,PF,75,53,2091,0,0,0,97,3
Wesley Matthews,32,3TM,SF,69,68,2091,1,50,49,0,0
Wesley Matthews,32,DAL,SF,44,44,1312,0,27,73,0,0
Wesley Matthews,32,NYK,SG,2,1,54,0,77,23,0,0
Wesley Matthews,32,IND,SG,23,23,725,3,91,7,0,0
Draymond Green,28,GSW,PF,66,66,2065,0,0,59,39,2
Cory Joseph,27,IND,PG,82,9,2063,55,45,0,0,0
Danilo Gallinari,30,LAC,SF,68,68,2059,0,0,57,43,0
Tim Hardaway Jr.,26,2TM,SG,65,63,2057,3,72,25,1,0
Tim Hardaway Jr.,26,NYK,SG,46,46,1499,0,70,29,1,0
Tim Hardaway Jr.,26,DAL,SG,19,17,558,10,77,13,0,0
Kevin Huerter,20,ATL,SG,75,59,2048,1,73,25,0,0
DeAndre Jordan,30,2TM,C,69,69,2047,0,0,0,0,100
DeAndre Jordan,30,DAL,C,50,50,1554,0,0,0,0,100
DeAndre Jordan,30,NYK,C,19,19,493,0,0,0,2,98
Kawhi Leonard,27,TOR,SF,60,60,2040,0,1,87,12,0
Garrett Temple,32,2TM,SG,75,55,2040,0,56,44,1,0
Garrett Temple,32,MEM,SG,49,49,1530,0,68,31,1,0
Garrett Temple,32,LAC,SG,26,6,510,0,18,82,0,0
Kentavious Caldwell-Pope,25,LAL,SG,82,23,2035,27,66,8,0,0
Austin Rivers,26,2TM,SG,76,15,2028,12,83,5,0,0
Austin Rivers,26,WAS,SG,29,2,683,13,82,5,0,0
Austin Rivers,26,HOU,SG,47,13,1345,11,84,6,0,0
Dario Šarić,24,2TM,PF,81,41,2023,0,0,0,91,9
Dario Šarić,24,PHI,PF,13,13,396,0,0,0,95,5
Dario Šarić,24,MIN,PF,68,28,1627,0,0,0,90,10
Serge Ibaka,29,TOR,C,74,51,2010,0,0,0,3,97
Damyean Dotson,24,NYK,SG,73,40,2004,3,35,60,3,0
Jonathan Isaac,21,ORL,PF,75,64,1996,0,0,0,100,1
Lou Williams,32,LAC,SG,75,1,1993,15,65,20,0,0
Josh Jackson,21,PHO,SG,79,29,1988,0,42,54,4,0
Dorian Finney-Smith,25,DAL,SF,81,26,1985,0,2,68,30,0
Jusuf Nurkić,24,POR,C,72,72,1974,0,0,0,1,99
Al Horford,32,BOS,C,68,68,1973,0,0,0,8,92
Monte Morris,23,DEN,PG,82,6,1970,99,1,0,0,0
Ryan Arcidiacono,24,CHI,PG,81,32,1961,96,4,0,0,0
Justise Winslow,22,MIA,SF,66,52,1959,0,1,63,36,0
Bogdan Bogdanović,26,SAC,SG,70,17,1947,2,40,55,3,0
LeBron James,34,LAL,SF,55,55,1937,0,0,64,34,3
Kelly Oubre Jr.,23,2TM,SF,69,19,1935,0,6,75,19,0
Kelly Oubre Jr.,23,WAS,SF,29,7,755,0,2,84,14,0
Kelly Oubre Jr.,23,PHO,SF,40,12,1180,0,9,70,22,0
DeAndre' Bembry,24,ATL,SG,82,15,1931,0,30,68,2,0
Terrance Ferguson,20,OKC,SG,74,74,1931,0,73,26,1,0
Spencer Dinwiddie,25,BRK,PG,68,4,1914,44,54,2,0,0
Bam Adebayo,21,MIA,C,82,28,1913,0,0,0,1,99
Jaylen Brown,22,BOS,SG,74,25,1913,1,58,41,0,0
Patty Mills,30,SAS,PG,82,1,1908,100,0,0,0,0
Avery Bradley,28,2TM,SG,63,63,1905,0,68,31,0,0
Avery Bradley,28,LAC,SG,49,49,1463,0,64,36,0,0
Avery Bradley,28,MEM,SG,14,14,442,1,85,14,0,0
Ricky Rubio,28,UTA,PG,68,67,1899,100,0,0,0,0
Paul Millsap,33,DEN,PF,70,65,1895,0,0,20,80,0
Rodney Hood,26,2TM,SG,72,49,1893,0,25,68,6,0
Rodney Hood,26,CLE,SG,45,45,1234,0,28,65,7,0
Rodney Hood,26,POR,SG,27,4,659,0,21,75,5,0
Dwyane Wade,37,MIA,SG,72,2,1885,11,70,18,0,0
Malik Beasley,22,DEN,SG,81,18,1879,3,60,37,0,0
Reggie Bullock,27,2TM,SG,63,60,1879,5,29,61,4,0
Reggie Bullock,27,DET,SG,44,44,1355,0,24,72,4,0
Reggie Bullock,27,LAL,SG,19,16,524,17,44,34,6,0
Gordon Hayward,28,BOS,PF,72,18,1863,0,0,41,59,1
Chris Paul,33,HOU,PG,58,58,1857,100,0,0,0,0
Anthony Davis,25,NOP,C,56,56,1850,0,0,0,4,96
Rudy Gay,32,SAS,PF,69,51,1842,0,0,31,69,0
Domantas Sabonis,22,IND,C,74,5,1838,0,0,0,24,76
Malcolm Brogdon,26,MIL,SG,64,64,1832,9,84,7,0,0
John Collins,21,ATL,PF,61,59,1829,0,0,0,82,18
Marco Belinelli,32,SAS,SG,79,1,1815,1,66,33,0,0
Kelly Olynyk,27,MIA,PF,79,36,1812,0,0,0,84,16
Landry Shamet,21,2TM,SG,79,27,1802,2,38,55,5,0
Landry Shamet,21,PHI,SG,54,4,1108,3,48,42,8,0
Landry Shamet,21,LAC,SG,25,23,694,0,23,77,0,0
Larry Nance Jr.,26,CLE,C,67,30,1795,0,0,0,35,65
Terry Rozier,24,BOS,PG,79,14,1791,100,0,0,0,0
Nemanja Bjelica,30,SAC,PF,77,70,1788,0,0,0,98,1
Derrick Favors,27,UTA,C,76,70,1766,0,0,0,42,58
Fred VanVleet,24,TOR,PG,64,28,1760,100,0,0,0,0
Brandon Ingram,21,LAL,SF,52,52,1760,0,34,47,19,0
Josh Okogie,20,MIN,SG,74,52,1757,2,90,9,0,0
Darius Miller,28,NOP,SF,69,15,1757,0,0,63,37,0
Langston Galloway,27,DET,SG,80,4,1745,1,93,5,0,0
Mason Plumlee,28,DEN,C,82,17,1731,0,0,0,32,68
Derrick White,24,SAS,PG,67,55,1728,83,17,0,0,0
Jabari Parker,23,2TM,PF,64,17,1724,0,0,16,84,0
Jabari Parker,23,CHI,PF,39,17,1042,0,0,2,97,0
Jabari Parker,23,WAS,PF,25,0,682,0,0,36,64,0
Noah Vonleh,23,NYK,PF,68,57,1722,0,0,0,73,27
Josh Hart,23,LAL,SG,67,22,1715,10,59,30,1,0
DeMarre Carroll,32,BRK,PF,67,8,1703,0,0,23,72,5
Delon Wright,26,2TM,PG,75,13,1699,48,49,3,0,0
Delon Wright,26,TOR,PG,49,2,897,36,59,5,0,0
Delon Wright,26,MEM,PG,26,11,802,62,37,0,0,0
Miles Bridges,20,CHO,SF,80,25,1696,0,0,53,47,1
Taj Gibson,33,MIN,PF,70,57,1686,0,0,0,89,11
Otto Porter Jr.,25,2TM,SF,56,43,1683,0,4,59,36,1
Otto Porter Jr.,25,WAS,SF,41,28,1191,0,6,58,36,0
Otto Porter Jr.,25,CHI,SF,15,15,492,0,0,62,36,2
Lauri Markkanen,21,CHI,PF,52,51,1682,0,0,0,77,23
Hassan Whiteside,29,MIA,C,72,53,1674,0,0,0,0,100
Royce O'Neale,25,UTA,SF,82,16,1671,0,41,56,2,0
JaVale McGee,31,LAL,C,75,62,1671,0,0,0,0,100
Dwight Powell,27,DAL,C,77,22,1662,0,0,0,3,97
Kent Bazemore,29,ATL,SG,67,35,1643,9,88,4,0,0
Enes Freedom,26,2TM,C,67,31,1640,0,0,0,11,89
Enes Freedom,26,NYK,C,44,23,1128,0,0,0,4,96
Enes Freedom,26,POR,C,23,8,512,0,0,0,26,74
Gary Harris,24,DEN,SG,57,48,1639,3,89,8,0,0
Dāvis Bertāns,26,SAS,PF,76,12,1632,0,0,4,95,1
Justin Jackson,23,2TM,SF,81,14,1614,0,0,72,28,0
Justin Jackson,23,SAC,SF,52,3,1083,0,0,67,33,0
Justin Jackson,23,DAL,SF,29,11,531,0,1,81,17,1
Dewayne Dedmon,29,ATL,C,64,52,1609,0,0,0,5,95
Emmanuel Mudiay,22,NYK,PG,59,42,1607,92,8,0,0,0
Robin Lopez,30,CHI,C,74,36,1606,0,0,0,0,100
Evan Turner,30,POR,PG,73,2,1605,48,52,0,0,0
Jalen Brunson,22,DAL,PG,73,38,1591,75,23,1,0,0
Andre Iguodala,35,GSW,SF,68,13,1578,3,34,59,5,0
Marvin Bagley III,19,SAC,PF,62,4,1567,0,0,0,45,54
Tyus Jones,22,MIN,PG,68,23,1560,99,1,0,0,0
Taurean Prince,24,ATL,SF,55,47,1552,0,0,69,31,0
Rodney McGruder,27,MIA,SG,66,45,1550,57,39,4,0,0
Alex Len,25,ATL,C,77,31,1544,0,0,0,0,100
Tyler Johnson,26,2TM,PG,57,22,1529,93,7,0,0,0
Tyler Johnson,26,MIA,PG,44,10,1123,91,9,0,0,0
Tyler Johnson,26,PHO,PG,13,12,406,100,1,0,0,0
Jaren Jackson Jr.,19,MEM,PF,58,56,1515,0,0,0,69,32
Dennis Smith Jr.,21,2TM,PG,53,50,1508,93,7,0,0,0
Dennis Smith Jr.,21,DAL,PG,32,32,908,89,11,0,0,0
Dennis Smith Jr.,21,NYK,PG,21,18,600,100,0,0,0,0
Torrey Craig,28,DEN,SF,75,37,1503,0,26,64,11,0
Maxi Kleber,27,DAL,PF,71,18,1502,0,0,2,83,16
Thomas Bryant,21,WAS,C,72,53,1496,0,0,0,1,99
Kevon Looney,22,GSW,C,80,24,1481,0,0,0,10,90
Iman Shumpert,28,2TM,SG,62,41,1481,1,23,75,1,0
Iman Shumpert,28,SAC,SG,42,40,1099,0,25,74,0,0
Iman Shumpert,28,HOU,SG,20,1,382,1,19,77,4,0
Gerald Green,33,HOU,SG,73,0,1473,1,22,65,12,0
T.J. McConnell,26,PHI,PG,76,3,1470,99,1,0,0,0
E'Twaun Moore,29,NOP,SG,53,36,1463,40,55,4,0,0
Allonzo Trier,23,NYK,SG,64,3,1459,10,73,17,0,0
Bruce Brown,22,DET,SG,74,56,1449,0,53,47,0,0
Ed Davis,29,BRK,C,81,1,1446,0,0,0,0,100
Wayne Selden,24,2TM,SG,75,13,1439,0,14,74,12,0
Wayne Selden,24,MEM,SG,32,0,455,0,33,58,9,0
Wayne Selden,24,CHI,SG,43,13,984,0,5,81,13,0
Luke Kennard,22,DET,SG,63,10,1437,0,17,82,2,0
Jeremy Lin,30,2TM,PG,74,4,1436,75,25,0,0,0
Jeremy Lin,30,ATL,PG,51,1,1003,85,15,0,0,0
Jeremy Lin,30,TOR,PG,23,3,433,52,48,0,0,0
Shaquille Harrison,25,CHI,SG,73,11,1430,40,59,1,0,0
Lonzo Ball,21,LAL,PG,47,45,1423,98,2,0,0,0
Maurice Harkless,25,POR,SF,60,53,1415,0,0,80,20,0
Tyreke Evans,29,IND,SG,69,18,1402,0,79,20,0,0
Seth Curry,28,POR,SG,74,2,1399,14,70,16,0,0
Mike Scott,30,2TM,PF,79,3,1395,0,0,31,67,2
Mike Scott,30,LAC,PF,52,0,748,0,0,24,74,2
Mike Scott,30,PHI,PF,27,3,647,0,0,39,58,3
Derrick Rose,30,MIN,PG,51,13,1392,31,69,0,0,0
Kris Dunn,24,CHI,PG,46,44,1389,58,39,2,0,0
Alec Burks,27,3TM,SG,64,24,1375,1,56,41,2,0
Alec Burks,27,UTA,SG,17,0,269,2,76,22,0,0
Alec Burks,27,CLE,SG,34,24,979,1,53,44,2,0
Alec Burks,27,SAC,SG,13,0,127,0,38,62,0,0
JaMychal Green,28,2TM,PF,65,6,1371,0,0,2,94,4
JaMychal Green,28,MEM,PF,41,4,900,0,0,3,95,2
JaMychal Green,28,LAC,PF,24,2,471,0,0,0,93,7
Rajon Rondo,32,LAL,PG,46,29,1369,100,0,0,0,0
Mitchell Robinson,20,NYK,C,66,19,1360,0,0,0,0,100
T.J. Warren,25,PHO,SF,43,36,1360,0,0,1,99,0
Juancho Hernangómez,23,DEN,PF,70,25,1358,0,0,48,50,2
Zach Collins,21,POR,C,77,0,1356,0,0,0,46,54
OG Anunoby,21,TOR,SF,67,6,1352,0,0,23,75,2
Doug McDermott,27,IND,SF,77,1,1340,0,1,71,29,0
Kyle Korver,37,2TM,PF,70,0,1334,7,55,25,13,0
Kyle Korver,37,CLE,PF,16,0,251,0,0,32,68,0
Kyle Korver,37,UTA,SG,54,0,1083,8,68,24,0,0
Vince Carter,42,ATL,PF,76,9,1330,0,1,44,56,0
Jake Layman,24,POR,SF,71,33,1327,0,9,61,30,0
Mike Muscala,27,2TM,PF,64,10,1306,0,0,1,63,37
Mike Muscala,27,PHI,PF,47,6,1041,0,0,0,59,41
Mike Muscala,27,LAL,PF,17,4,265,0,0,3,78,19
Tony Snell,27,MIL,SF,74,12,1304,0,24,70,5,0
George Hill,32,2TM,PG,60,13,1302,71,29,0,0,0
George Hill,32,CLE,PG,13,13,344,80,20,0,0,0
George Hill,32,MIL,PG,47,0,958,68,32,1,0,0
Bobby Portis,23,2TM,PF,50,28,1299,0,0,0,44,56
Bobby Portis,23,CHI,PF,22,6,531,0,0,1,75,25
Bobby Portis,23,WAS,PF,28,22,768,0,0,0,23,77
Wayne Ellington,31,2TM,SG,53,38,1297,13,68,19,0,0
Wayne Ellington,31,MIA,SG,25,12,533,31,51,18,0,0
Wayne Ellington,31,DET,SG,28,26,764,0,80,20,0,0
Rodions Kurucs,20,BRK,SF,63,46,1294,0,5,33,59,3
Kyle Anderson,25,MEM,SF,43,40,1281,0,0,74,25,1
Jakob Poeltl,23,SAS,C,77,24,1273,0,0,0,26,74
Markieff Morris,29,2TM,PF,58,16,1270,0,0,0,46,54
Markieff Morris,29,WAS,PF,34,15,883,0,0,0,36,64
Markieff Morris,29,OKC,PF,24,1,387,0,0,0,70,30
Jeff Teague,30,MIN,PG,42,41,1264,99,1,0,0,0
Pat Connaughton,26,MIL,SG,61,2,1261,25,66,9,0,0
Malik Monk,20,CHO,SG,73,0,1258,2,90,8,0,0
Ish Smith,30,DET,PG,56,0,1251,100,0,0,0,0
Elfrid Payton,24,NOP,PG,42,42,1250,100,1,0,0,0
Shelvin Mack,28,2TM,PG,57,3,1246,54,45,0,0,0
Shelvin Mack,28,MEM,PG,53,3,1204,54,46,0,0,0
Shelvin Mack,28,CHO,PG,4,0,42,75,25,0,0,0
Nikola Mirotić,27,2TM,PF,46,25,1245,0,0,6,61,33
Nikola Mirotić,27,NOP,PF,32,22,925,0,0,0,64,36
Nikola Mirotić,27,MIL,PF,14,3,320,0,0,23,53,24
Cody Zeller,26,CHO,C,49,47,1243,0,0,0,2,99
Rondae Hollis-Jefferson,24,BRK,SF,59,21,1234,0,2,46,50,2
Wes Iwundu,24,ORL,SF,68,13,1233,0,2,96,2,0
Ersan İlyasova,31,MIL,PF,67,7,1231,0,1,13,65,21
James Ennis III,28,2TM,SF,58,27,1230,0,13,71,16,0
James Ennis III,28,HOU,SF,40,25,949,0,6,74,20,0
James Ennis III,28,PHI,SF,18,2,281,0,37,60,3,0
Jared Dudley,33,BRK,PF,59,25,1220,0,0,0,84,16
Jonas Jerebko,31,GSW,PF,73,6,1218,0,0,3,70,27
Jamal Crawford,38,PHO,SG,64,0,1211,57,43,1,0,0
Stanley Johnson,22,2TM,SF,66,7,1208,0,3,47,50,0
Stanley Johnson,22,DET,SF,48,7,961,0,0,44,56,0
Stanley Johnson,22,NOP,SF,18,0,247,0,16,56,28,0
Mario Hezonja,23,NYK,SF,58,24,1206,0,6,60,34,0
Robert Covington,28,2TM,SF,35,35,1203,0,0,94,6,0
Robert Covington,28,PHI,SF,13,13,440,0,0,86,14,0
Robert Covington,28,MIN,SF,22,22,763,0,0,98,2,0
Tristan Thompson,27,CLE,C,43,40,1198,0,0,0,3,97
Will Barton,28,DEN,SF,43,38,1189,1,11,88,1,0
Richaun Holmes,25,PHO,C,70,4,1184,0,0,0,1,99
Michael Kidd-Gilchrist,25,CHO,PF,64,3,1179,0,0,0,95,5
Wilson Chandler,31,2TM,SF,51,33,1177,0,0,17,81,3
Wilson Chandler,31,PHI,PF,36,32,951,0,0,9,88,3
Wilson Chandler,31,LAC,SF,15,1,226,0,0,51,48,1
Frank Jackson,20,NOP,PG,61,16,1169,51,49,0,0,0
James Johnson,31,MIA,PF,55,33,1164,0,0,5,95,0
Derrick Jones Jr.,21,MIA,SF,60,14,1153,1,9,54,37,0
Victor Oladipo,26,IND,SG,36,36,1147,0,89,11,0,0
Dion Waiters,27,MIA,SG,44,28,1138,58,40,2,0,0
Allen Crabbe,26,BRK,SG,43,20,1133,1,70,28,1,0
Norman Powell,25,TOR,SG,60,3,1126,4,56,37,3,0
Trey Burke,26,2TM,PG,58,8,1125,100,0,0,0,0
Trey Burke,26,NYK,PG,33,7,689,100,0,0,0,0
Trey Burke,26,DAL,PG,25,1,436,100,0,0,0,0
Lance Stephenson,28,LAL,SG,68,3,1123,2,33,51,14,0
Trey Lyles,23,DEN,PF,64,2,1120,0,0,0,85,16
Tim Frazier,28,2TM,PG,59,19,1120,100,0,0,0,0
Tim Frazier,28,NOP,PG,47,17,909,100,0,0,0,0
Tim Frazier,28,MIL,PG,12,2,211,100,0,0,0,0
Wendell Carter Jr.,19,CHI,C,44,44,1110,0,0,0,1,99
John Wall,28,WAS,PG,32,32,1104,100,0,0,0,0
Jonas Valančiūnas,26,2TM,C,49,27,1091,0,0,0,0,100
Jonas Valančiūnas,26,TOR,C,30,10,564,0,0,0,0,100
Jonas Valančiūnas,26,MEM,C,19,17,527,0,0,0,0,100
Ante Žižić,22,CLE,C,59,25,1082,0,0,0,2,99
Anthony Tolliver,33,MIN,PF,65,0,1079,0,0,20,75,5
Kenrich Williams,24,NOP,SF,46,29,1079,1,8,87,5,0
Devin Harris,35,DAL,PG,68,2,1071,47,53,0,0,0
Yogi Ferrell,25,SAC,PG,71,3,1067,100,0,0,0,0
Jonathon Simmons,29,2TM,SG,56,9,1064,7,81,12,0,0
Jonathon Simmons,29,ORL,SG,41,9,845,8,91,0,0,0
Jonathon Simmons,29,PHI,SF,15,0,219,1,41,57,1,0
Caris LeVert,24,BRK,SF,40,25,1063,0,8,77,16,0
Quinn Cook,25,GSW,PG,74,10,1059,100,0,0,0,0
Nerlens Noel,24,OKC,C,77,2,1055,0,0,0,1,99
Ivica Zubac,21,2TM,C,59,37,1040,0,0,0,0,100
Ivica Zubac,21,LAL,C,33,12,516,0,0,0,1,99
Ivica Zubac,21,LAC,C,26,25,524,0,0,0,0,100
Sterling Brown,23,MIL,SG,58,7,1034,0,53,43,4,0
Gorgui Dieng,29,MIN,C,76,2,1031,0,0,0,2,98
Nik Stauskas,25,2TM,SG,68,0,1015,0,9,73,18,0
Nik Stauskas,25,POR,SG,44,0,673,0,9,90,1,0
Nik Stauskas,25,CLE,SG,24,0,342,0,9,39,51,0
Alfonzo McKinnie,26,GSW,SF,72,5,1003,0,23,71,7,0
Tony Parker,36,CHO,PG,56,0,1003,64,36,0,0,0
Goran Dragić,32,MIA,PG,36,22,991,100,0,0,0,0
David Nwaba,26,CLE,SF,51,14,984,0,26,72,2,0
De'Anthony Melton,20,PHO,PG,50,31,984,95,5,0,0,0
Shabazz Napier,27,BRK,PG,56,2,983,100,0,0,0,0
Danuel House Jr.,25,HOU,SF,39,13,979,0,3,52,45,0
Ian Clark,27,NOP,SG,60,6,973,44,51,5,0,0
Thon Maker,21,2TM,PF,64,5,972,0,0,0,47,53
Thon Maker,21,MIL,C,35,0,409,0,0,0,12,88
Thon Maker,21,DET,PF,29,5,563,0,0,0,73,27
Shaun Livingston,33,GSW,PG,64,0,967,35,64,1,0,0
Elie Okobo,21,PHO,PG,53,16,958,99,1,0,0,0
Jerian Grant,26,ORL,PG,60,1,939,92,8,0,0,0
Jahlil Okafor,23,NOP,C,59,24,935,0,0,0,0,100
Dante Cunningham,31,SAS,PF,64,21,928,0,3,57,41,0
Daniel Theis,26,BOS,C,66,2,908,0,0,0,5,95
Frank Ntilikina,20,NYK,PG,43,16,904,66,33,1,0,0
Cheick Diallo,22,NOP,PF,64,1,896,0,0,1,74,26
Chandler Hutchison,22,CHI,SF,44,14,895,0,0,56,44,0
D.J. Wilson,22,MIL,PF,48,3,882,0,0,6,84,10
Zaza Pachulia,34,DET,C,68,3,878,0,0,0,0,100
Meyers Leonard,26,POR,C,61,2,878,0,0,0,0,100
Solomon Hill,27,NOP,SF,44,15,878,0,18,69,13,0
Tyson Chandler,36,2TM,C,55,6,875,0,0,0,0,100
Tyson Chandler,36,PHO,C,7,0,89,0,0,0,0,100
Tyson Chandler,36,LAL,C,48,6,786,0,0,0,1,100
Patrick Patterson,29,OKC,PF,63,5,861,0,0,0,88,13
C.J. Miles,31,2TM,SF,53,1,856,0,12,63,25,0
C.J. Miles,31,TOR,SF,40,1,562,0,11,64,25,0
C.J. Miles,31,MEM,SF,13,0,294,0,14,62,24,0
Antonio Blakeney,22,CHI,SG,57,3,829,0,69,31,0,0
Dragan Bender,21,PHO,PF,46,27,826,0,0,0,57,43
Aron Baynes,32,BOS,C,51,18,821,0,0,0,0,100
