Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Lester Hudson,27,CLE,PG,13,0,314,100,0,0,0,0
Lester Hudson,27,MEM,PG,3,0,20,76,24,0,0,0
Semih Erden,25,CLE,C,28,9,333,0,0,0,0,100
E'Twaun Moore,22,BOS,PG,38,0,331,70,30,0,0,0
DeSagana Diop,30,CHA,C,27,9,325,0,0,0,0,100
Terrel Harris,24,MIA,SG,22,1,318,14,81,6,0,0
Eric Gordon,23,NOH,SG,9,9,310,85,15,0,0,0
Jason Collins,33,ATL,C,30,10,308,0,0,0,0,100
Dexter Pittman,23,MIA,C,35,6,301,0,0,0,0,100
JaJuan Johnson,22,BOS,PF,36,0,298,0,0,0,86,14
Tony Battie,35,PHI,C,27,11,295,0,0,0,8,92
Solomon Jones,27,2TM,PF,21,1,292,0,0,0,42,58
Solomon Jones,27,LAC,PF,10,0,96,0,0,0,56,44
Solomon Jones,27,NOH,C,11,1,196,0,0,0,35,65
Ronny Turiaf,29,2TM,C,17,5,279,0,0,0,0,100
Ronny Turiaf,29,WAS,C,4,0,58,0,0,0,0,100
Ronny Turiaf,29,MIA,C,13,5,221,0,0,0,0,100
Brian Cardinal,34,DAL,SF,44,0,277,0,4,61,35,0
Brian Cook,31,2TM,PF,32,0,276,0,0,0,72,28
Brian Cook,31,LAC,PF,16,0,121,0,0,0,70,30
Brian Cook,31,WAS,PF,16,0,155,0,0,0,74,26
Jerry Stackhouse,37,ATL,SF,30,0,273,1,43,56,1,0
Eduardo Nájera,35,CHA,PF,22,0,270,0,0,1,81,19
Jason Kapono,30,LAL,SG,27,0,269,0,64,37,0,0
Dominique Jones,23,DAL,SG,33,1,268,16,77,7,0,0
Cory Joseph,20,SAS,PG,29,1,266,80,20,0,0,0
James Singleton,30,WAS,PF,12,0,262,0,0,0,100,0
Patty Mills,23,SAS,PG,16,3,261,100,0,0,0,0
Jordan Hamilton,21,DEN,SF,26,2,258,0,48,51,1,0
Mickell Gladness,25,2TM,PF,26,7,252,0,0,8,57,35
Mickell Gladness,25,MIA,PF,8,0,28,0,0,0,63,37
Mickell Gladness,25,GSW,PF,18,7,224,0,0,9,57,35
Malcolm Lee,21,MIN,SG,19,0,243,23,72,5,0,0
Jon Brockman,24,MIL,PF,35,0,239,0,0,8,79,14
Josh Selby,20,MEM,PG,28,0,237,99,1,0,0,0
Ish Smith,23,2TM,PG,26,1,234,100,0,0,0,0
Ish Smith,23,GSW,PG,6,1,63,100,0,0,0,0
Ish Smith,23,ORL,PG,20,0,171,100,0,0,0,0
Luke Harangody,24,CLE,PF,21,1,231,0,0,15,79,7
Jeremy Evans,24,UTA,SF,29,0,217,0,7,36,57,0
Wilson Chandler,24,DEN,SF,8,6,215,0,0,87,13,0
Gilbert Arenas,30,MEM,PG,17,0,211,92,8,0,0,0
Anthony Carter,36,TOR,PG,24,0,209,100,0,0,0,0
DaJuan Summers,24,NOH,SF,15,6,209,0,13,87,0,0
Hamed Haddadi,26,MEM,C,35,0,206,0,0,0,0,100
Yi Jianlian,24,DAL,PF,30,0,203,0,0,2,88,11
T.J. Ford,28,SAS,PG,14,0,191,100,0,0,0,0
Juwan Howard,38,MIA,PF,28,0,190,0,0,3,72,26
Daniel Orton,21,ORL,PF,16,2,187,0,0,0,10,90
Kwame Brown,29,GSW,C,9,3,187,0,0,0,0,100
Chris Wright,23,GSW,SF,24,1,186,7,11,49,31,2
Charlie Villanueva,27,DET,PF,13,0,180,0,0,1,75,24
Jerome Dyson,24,NOH,PG,9,1,180,100,0,0,0,0
Julyan Stone,23,DEN,SG,22,2,179,40,43,16,1,0
Chris Johnson,26,2TM,C,27,0,175,0,0,0,1,99
Chris Johnson,26,POR,C,20,0,93,0,0,0,0,100
Chris Johnson,26,NOH,C,7,0,82,0,0,0,2,98
Cole Aldrich,23,OKC,C,26,0,173,0,0,0,0,100
Damion James,24,NJN,SF,7,7,170,0,0,94,6,0
Darius Morris,21,LAL,PG,19,0,169,94,6,0,0,0
Elliot Williams,22,POR,SG,24,0,149,0,92,8,0,0
Brad Miller,35,MIN,C,15,1,146,0,0,0,0,100
Lazar Hayward,25,OKC,SF,26,0,141,0,1,52,47,0
Jeff Foster,35,IND,C,11,0,141,0,0,0,0,100
Hasheem Thabeet,24,2TM,C,20,3,139,0,0,0,0,100
Hasheem Thabeet,24,HOU,C,5,0,23,0,0,0,0,100
Hasheem Thabeet,24,POR,C,15,3,116,0,0,0,0,100
Eric Maynor,24,OKC,PG,9,0,137,100,0,0,0,0
Brook Lopez,23,NJN,C,5,5,136,0,0,0,0,100
Vernon Macklin,25,DET,C,23,0,135,0,0,0,1,99
Josh Davis,31,MEM,PF,15,0,130,0,0,0,46,54
Marcus Morris,22,HOU,PF,17,0,126,0,0,12,75,13
Armon Johnson,22,2TM,PG,9,0,124,96,4,0,0,0
Armon Johnson,22,POR,PG,1,0,5,0,100,0,0,0
Armon Johnson,22,NJN,PG,8,0,119,100,0,0,0,0
Jamario Moon,31,CHA,SF,8,0,123,0,0,100,1,0
Brian Scalabrine,33,CHI,PF,28,0,122,0,0,1,66,33
Solomon Alabi,23,TOR,C,14,0,122,0,0,0,0,100
Mike James,36,CHI,PG,11,0,120,55,45,0,0,0
Trey Thompkins,21,LAC,C,24,0,119,0,0,0,4,96
Carldell Johnson,29,NOH,PG,15,0,119,100,0,0,0,0
Mikki Moore,36,GSW,C,7,0,118,0,0,0,39,61
DeAndre Liggins,23,ORL,SF,17,0,115,0,26,72,2,0
Renaldo Balkman,27,NYK,SF,14,0,115,0,10,67,23,0
Larry Hughes,33,ORL,PG,9,0,114,68,32,0,0,0
Earl Boykins,35,HOU,PG,8,0,111,100,0,0,0,0
Hassan Whiteside,22,SAC,C,18,0,109,0,0,0,0,100
Jerome Jordan,25,NYK,C,21,0,108,0,0,0,0,100
Sean Williams,25,2TM,C,11,0,107,0,0,0,3,97
Sean Williams,25,DAL,C,8,0,65,0,0,0,0,100
Sean Williams,25,BOS,C,3,0,42,0,0,0,6,94
Jeff Ayres,24,IND,C,20,1,106,0,0,0,7,94
Christian Eyenga,22,2TM,SF,7,0,102,0,9,91,0,0
Christian Eyenga,22,CLE,SF,6,0,83,0,11,89,0,0
Christian Eyenga,22,LAL,SF,1,0,19,0,0,100,0,0
Darryl Watkins,27,NOH,C,5,0,98,0,0,0,0,100
Mychel Thompson,23,CLE,SG,5,3,95,0,100,0,0,0
Courtney Fortson,23,2TM,PG,10,0,95,100,0,0,0,0
Courtney Fortson,23,LAC,PG,4,0,46,100,0,0,0,0
Courtney Fortson,23,HOU,PG,6,0,49,100,0,0,0,0
Keith Bogans,31,NJN,SF,5,1,94,0,8,90,1,0
Justin Dentmon,26,2TM,PG,6,0,91,100,0,0,0,0
Justin Dentmon,26,SAS,PG,2,0,19,100,0,0,0,0
Justin Dentmon,26,TOR,PG,4,0,72,100,0,0,0,0
Tyler Honeycutt,21,SAC,SF,15,0,88,0,26,66,8,0
Craig Brackins,24,PHI,PF,14,1,88,0,0,55,45,0
Justin Harper,22,ORL,PF,14,0,84,0,0,9,91,0
Erick Dampier,36,ATL,C,15,0,83,0,0,0,8,92
Eddy Curry,29,MIA,C,14,1,83,0,0,0,0,100
Larry Owens,29,NJN,SF,7,0,75,0,3,87,10,0
Greg Smith,21,HOU,C,8,0,69,0,0,0,6,94
Morris Almond,26,WAS,SG,4,0,67,0,92,8,0,0
Jeff Adrien,25,HOU,PF,8,0,63,0,0,0,100,0
Trey Johnson,27,NOH,SG,11,0,61,43,42,15,0,0
D.J. Kennedy,22,CLE,SF,2,0,59,0,57,43,0,0
Andrés Nocioni,32,PHI,SF,11,1,56,0,19,48,32,0
Edwin Ubiles,25,WAS,SF,4,0,52,0,0,99,1,0
Jerry Smith,24,NJN,PG,5,0,46,97,3,0,0,0
Travis Leslie,21,LAC,SG,10,0,45,36,64,0,0,0
Andre Emmett,29,NJN,SF,6,0,45,0,0,83,17,0
Darington Hobson,24,MIL,SG,5,0,39,0,100,0,0,0
Eric Dawson,27,SAS,C,4,0,39,0,0,0,2,98
Jeff Foote,24,NOH,C,4,0,39,0,0,0,5,95
Xavier Silas,24,PHI,SG,2,0,39,38,54,8,0,0
Derrick Byars,27,SAS,PF,2,0,37,0,0,43,57,0
Blake Ahearn,27,UTA,PG,4,0,30,100,0,0,0,0
Dennis Horner,23,NJN,PF,8,0,22,0,0,0,93,7
Kelenna Azubuike,28,DAL,SG,3,0,18,0,21,79,0,0
Ryan Reid,25,OKC,PF,5,0,17,0,0,0,97,3
Kyrylo Fesenko,25,IND,C,3,0,17,0,0,0,0,100
Francisco Elson,35,PHI,C,5,0,16,0,0,0,31,69
Malcolm Thomas,23,SAS,PF,3,0,15,0,0,0,100,0
Ike Diogu,28,SAS,PF,2,0,14,0,0,0,8,92
Dan Gadzuric,33,NYK,C,2,0,13,0,0,0,42,58
Keith Benson,23,GSW,C,3,0,9,0,0,0,0,100
Earl Barron,30,GSW,C,2,0,9,0,0,0,0,100
Brian Skinner,35,MEM,C,1,0,4,0,0,0,0,100
Hamady N'Diaye,25,WAS,C,3,0,3,0,0,0,0,100
