Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Jeff Green,28,MEM,SF,45,37,1361,0,0,79,21,0
Marcin Gortat,30,WAS,C,82,82,2453,0,0,0,0,100
Thaddeus Young,26,2TM,PF,76,68,2434,0,0,5,92,3
Thaddeus Young,26,MIN,PF,48,48,1605,0,0,7,88,5
Thaddeus Young,26,BRK,PF,28,20,829,0,0,0,99,1
Avery Bradley,24,BOS,SG,77,77,2428,25,72,3,0,0
Luol Deng,29,MIA,SF,72,72,2421,0,0,44,56,0
Kyle Korver,33,ATL,SG,75,75,2418,0,75,25,0,0
Kyle Lowry,28,TOR,PG,70,70,2414,100,0,0,0,0
JJ Redick,30,LAC,SG,78,78,2409,1,94,5,0,0
Rudy Gay,28,SAC,SF,68,67,2408,0,2,79,19,0
Paul Millsap,29,ATL,PF,73,73,2390,0,0,0,94,6
P.J. Tucker,29,PHO,SF,78,63,2383,0,17,73,11,0
Solomon Hill,23,IND,SF,82,78,2381,0,28,72,0,0
Nicolas Batum,26,POR,SF,71,71,2380,0,0,89,11,0
Khris Middleton,23,MIL,SF,79,58,2378,0,1,52,46,2
Tobias Harris,22,ORL,SF,68,63,2369,0,0,72,28,0
Mario Chalmers,28,MIA,PG,80,37,2368,52,48,0,0,0
Blake Griffin,25,LAC,PF,67,67,2356,0,0,0,98,2
Courtney Lee,29,MEM,SG,77,74,2354,3,60,37,0,0
Harrison Barnes,22,GSW,SF,82,82,2318,0,0,61,39,0
Al Horford,28,ATL,C,76,76,2318,0,0,0,9,91
Gerald Henderson,27,CHO,SG,80,72,2315,1,81,19,0,0
Danny Green,27,SAS,SG,81,80,2312,1,54,44,2,0
Nerlens Noel,20,PHI,C,75,71,2311,0,0,0,21,79
Zach Randolph,33,MEM,PF,71,71,2304,0,0,0,98,2
Russell Westbrook,26,OKC,PG,67,67,2302,69,31,0,0,0
Josh Smith,29,2TM,PF,83,35,2300,0,0,8,85,7
Josh Smith,29,DET,PF,28,28,896,0,0,20,80,0
Josh Smith,29,HOU,PF,55,7,1404,0,0,0,88,12
Trey Burke,22,UTA,PG,76,43,2288,100,0,0,0,0
Tyson Chandler,32,DAL,C,75,75,2286,0,0,0,0,100
Dirk Nowitzki,36,DAL,PF,77,77,2282,0,0,0,61,39
Derrick Favors,23,UTA,PF,74,74,2280,0,0,0,75,25
Matt Barnes,34,LAC,SF,76,74,2271,0,0,94,6,0
Reggie Jackson,24,2TM,PG,77,40,2268,91,9,0,0,0
Reggie Jackson,24,OKC,PG,50,13,1398,86,14,0,0,0
Reggie Jackson,24,DET,PG,27,27,870,100,0,0,0,0
Evan Turner,26,BOS,SG,82,57,2260,1,43,56,1,0
Wesley Johnson,27,LAL,SF,76,59,2245,0,0,92,8,0
Jarrett Jack,31,BRK,PG,80,27,2241,70,30,0,0,0
Jeff Teague,26,ATL,PG,73,72,2228,92,9,0,0,0
Tim Duncan,38,SAS,C,77,77,2227,0,0,0,0,100
Mike Conley,27,MEM,PG,70,70,2225,100,0,0,0,0
Dion Waiters,23,2TM,SG,80,23,2208,5,81,14,0,0
Dion Waiters,23,CLE,SG,33,3,786,12,78,11,0,0
Dion Waiters,23,OKC,SG,47,20,1422,1,83,17,0,0
Tristan Thompson,23,CLE,PF,82,15,2194,0,0,0,21,80
Gorgui Dieng,25,MIN,C,73,49,2193,0,0,0,12,88
DeMarre Carroll,28,ATL,SF,70,69,2189,0,11,88,1,0
Chandler Parsons,26,DAL,SF,66,66,2186,0,0,65,35,0
Rudy Gobert,22,UTA,C,82,37,2158,0,0,0,0,100
Patrick Patterson,25,TOR,PF,81,4,2156,0,0,0,95,5
Michael Carter-Williams,23,2TM,PG,66,63,2149,91,9,0,0,0
Michael Carter-Williams,23,PHI,PG,41,38,1391,99,1,0,0,0
Michael Carter-Williams,23,MIL,PG,25,25,758,77,22,1,0,0
Greg Monroe,24,DET,PF,69,57,2137,0,0,0,50,50
Enes Freedom,22,2TM,C,75,74,2135,0,0,0,30,70
Enes Freedom,22,UTA,C,49,48,1326,0,0,0,23,77
Enes Freedom,22,OKC,C,26,26,809,0,0,0,42,58
Kemba Walker,24,CHO,PG,62,58,2119,92,8,0,0,0
Serge Ibaka,25,OKC,PF,64,64,2116,0,0,3,89,8
Deron Williams,30,BRK,PG,68,55,2114,100,0,0,0,0
Bradley Beal,21,WAS,SG,63,59,2107,2,98,1,0,0
Brook Lopez,26,BRK,C,72,44,2100,0,0,0,0,100
DeMar DeRozan,25,TOR,SG,60,60,2100,0,62,38,0,0
Jonas Valančiūnas,22,TOR,C,80,80,2096,0,0,0,0,100
Terrence Ross,23,TOR,SF,82,61,2092,0,17,81,2,0
Corey Brewer,28,2TM,SF,80,17,2087,0,25,71,4,0
Corey Brewer,28,MIN,SF,24,16,680,0,0,92,8,0
Corey Brewer,28,HOU,SF,56,1,1407,0,37,61,2,0
Kenneth Faried,25,DEN,PF,75,71,2086,0,0,3,72,25
J.R. Smith,29,2TM,SG,70,51,2080,0,59,41,0,0
J.R. Smith,29,NYK,SG,24,6,619,0,36,63,0,0
J.R. Smith,29,CLE,SG,46,45,1461,0,68,32,0,0
Andre Iguodala,31,GSW,SF,77,0,2069,0,1,96,3,0
Joakim Noah,29,CHI,C,67,67,2049,0,0,0,0,100
Marcus Morris,25,PHO,PF,81,35,2045,0,0,51,47,2
Timofey Mozgov,28,2TM,C,81,80,2045,0,0,0,0,100
Timofey Mozgov,28,DEN,C,35,35,897,0,0,0,0,100
Timofey Mozgov,28,CLE,C,46,45,1148,0,0,0,0,100
Donatas Motiejūnas,24,HOU,PF,71,62,2037,0,0,0,37,63
Marvin Williams,28,CHO,PF,78,37,2035,0,0,1,99,0
Brandon Knight,23,2TM,PG,63,61,2035,88,12,0,0,0
Brandon Knight,23,MIL,PG,52,52,1688,100,0,0,0,0
Brandon Knight,23,PHO,SG,11,9,347,32,68,0,0,0
Kawhi Leonard,23,SAS,SF,64,64,2033,0,1,89,9,0
Wesley Matthews,28,POR,SG,60,60,2024,0,78,22,0,0
Eric Gordon,26,NOP,SG,61,60,2018,54,44,2,0,0
Rajon Rondo,28,2TM,PG,68,68,2018,90,10,0,0,0
Rajon Rondo,28,BOS,PG,22,22,699,99,2,0,0,0
Rajon Rondo,28,DAL,PG,46,46,1319,86,14,0,0,0
Lou Williams,28,TOR,SG,80,0,2016,11,80,9,0,0
DeMarcus Cousins,24,SAC,C,59,59,2013,0,0,0,1,99
Al Jefferson,30,CHO,C,65,61,1992,0,0,0,0,100
Greivis Vásquez,28,TOR,PG,82,29,1991,67,33,0,0,0
Jason Thompson,28,SAC,PF,81,63,1991,0,0,0,52,49
Boris Diaw,32,SAS,PF,81,15,1984,0,0,3,96,1
Ömer Aşık,28,NOP,C,76,76,1982,0,0,0,4,96
Mo Williams,32,2TM,PG,68,33,1980,85,15,0,0,0
Mo Williams,32,MIN,PG,41,19,1149,100,0,0,0,0
Mo Williams,32,CHO,PG,27,14,831,64,36,0,0,0
Amir Johnson,27,TOR,PF,75,72,1979,0,0,0,71,29
Dwyane Wade,33,MIA,SG,62,62,1971,0,80,20,0,0
D.J. Augustin,27,2TM,PG,82,14,1964,100,0,0,0,0
D.J. Augustin,27,DET,PG,54,13,1287,100,0,0,0,0
D.J. Augustin,27,OKC,PG,28,1,677,100,0,0,0,0
Robert Covington,24,PHI,SF,70,49,1956,1,35,59,6,0
Tony Parker,32,SAS,PG,68,68,1953,98,2,0,0,0
Brandon Bass,29,BOS,PF,82,43,1929,0,0,0,92,8
Roy Hibbert,28,IND,C,76,76,1926,0,0,0,0,100
Luc Mbah a Moute,28,PHI,PF,67,61,1916,0,0,22,75,3
Paul Pierce,37,WAS,SF,73,73,1914,0,0,91,9,0
Jeremy Lin,26,LAL,PG,74,30,1907,95,6,0,0,0
Zach LaVine,19,MIN,PG,77,40,1902,79,21,0,0,0
David West,34,IND,PF,66,66,1895,0,0,0,95,5
Aaron Brooks,30,CHI,PG,82,21,1885,100,0,0,0,0
Rodney Stuckey,28,IND,PG,71,36,1874,11,87,2,0,0
Jordan Hill,27,LAL,C,70,57,1874,0,0,0,8,92
Channing Frye,31,ORL,PF,75,51,1870,0,0,0,72,28
Shane Larkin,22,NYK,PG,76,22,1865,100,0,0,0,0
Bojan Bogdanović,25,BRK,SF,78,28,1854,0,1,86,14,0
C.J. Miles,27,IND,SG,70,40,1841,0,72,27,0,0
Ed Davis,25,LAL,PF,79,24,1840,0,0,17,80,3
Mike Dunleavy,34,CHI,SF,63,63,1838,0,0,98,2,0
Norris Cole,26,2TM,PG,75,25,1831,97,3,0,0,0
Norris Cole,26,MIA,PG,47,23,1148,96,4,0,0,0
Norris Cole,26,NOP,PG,28,2,683,100,0,0,0,0
Dante Exum,19,UTA,PG,82,41,1817,79,21,0,0,0
Marcus Smart,20,BOS,PG,67,38,1808,74,26,0,0,0
Anthony Morrow,29,OKC,SG,74,0,1806,0,26,71,3,0
Quincy Pondexter,26,2TM,SG,75,30,1793,0,12,87,1,0
Quincy Pondexter,26,MEM,SG,30,2,540,0,10,89,1,0
Quincy Pondexter,26,NOP,SF,45,28,1253,0,13,86,1,0
Jason Smith,28,NYK,C,82,31,1785,0,0,0,10,90
Hollis Thompson,23,PHI,SG,71,23,1776,6,61,31,1,0
Steven Adams,21,OKC,C,70,67,1771,0,0,0,0,100
Alan Anderson,32,BRK,SG,74,19,1744,0,75,25,0,0
Mason Plumlee,24,BRK,C,82,45,1743,0,0,0,25,75
Kyle Singler,26,2TM,SF,80,58,1743,0,1,94,5,0
Kyle Singler,26,DET,SF,54,40,1287,0,1,99,0,0
Kyle Singler,26,OKC,SF,26,18,456,0,0,80,20,0
Tyler Zeller,25,BOS,C,82,59,1731,0,0,0,0,100
Zaza Pachulia,30,MIL,C,73,45,1730,0,0,0,0,100
Patrick Beverley,26,HOU,PG,56,55,1727,100,0,0,0,0
Isaiah Thomas,25,2TM,PG,67,1,1726,100,0,0,0,0
Isaiah Thomas,25,PHO,PG,46,1,1181,100,0,0,0,0
Isaiah Thomas,25,BOS,PG,21,0,545,100,0,0,0,0
Jerryd Bayless,26,MIL,PG,77,4,1717,69,31,0,0,0
Jared Dudley,29,MIL,SG,72,22,1717,0,37,54,9,0
Jamal Crawford,34,LAC,SG,64,4,1703,1,59,40,0,0
O.J. Mayo,27,MIL,SG,71,15,1697,0,77,22,0,0
Nenê,32,WAS,PF,67,58,1693,0,0,0,85,15
Carlos Boozer,33,LAL,PF,71,26,1692,0,0,15,62,24
Taj Gibson,29,CHI,PF,62,17,1692,0,0,17,83,0
Devin Harris,31,DAL,PG,76,3,1685,46,53,2,0,0
Tim Hardaway Jr.,22,NYK,SG,70,30,1681,5,71,24,0,0
Wayne Ellington,27,LAL,SG,65,36,1675,3,94,3,0,0
Ryan Anderson,26,NOP,PF,61,5,1675,0,0,4,95,2
Joe Ingles,27,UTA,SF,79,32,1673,0,0,95,5,0
Evan Fournier,22,ORL,SG,58,32,1661,0,51,47,2,0
Luis Scola,34,IND,PF,81,16,1659,0,0,0,99,1
Nikola Mirotić,23,CHI,PF,82,3,1654,0,0,4,72,24
Dante Cunningham,27,NOP,PF,66,27,1652,0,0,69,30,0
Tony Allen,33,MEM,SG,63,41,1648,7,92,1,0,0
Jae Crowder,24,2TM,SF,82,17,1647,0,11,66,23,0
Jae Crowder,24,DAL,SF,25,0,265,0,47,51,2,0
Jae Crowder,24,BOS,SF,57,17,1382,0,4,69,27,0
Jason Terry,37,HOU,SG,77,18,1641,83,17,0,0,0
Robin Lopez,26,POR,C,59,59,1638,0,0,0,0,100
Caron Butler,34,DET,SF,78,21,1623,0,12,88,0,0
Kirk Hinrich,34,CHI,SG,66,22,1610,34,63,2,0,0
Manu Ginóbili,37,SAS,SG,70,0,1587,1,66,32,0,0
Michael Kidd-Gilchrist,21,CHO,SF,55,52,1587,0,0,94,6,0
Andrew Bogut,30,GSW,C,67,65,1583,0,0,0,0,100
Lance Stephenson,24,CHO,SG,61,25,1573,2,37,61,0,0
Jared Sullinger,22,BOS,PF,58,49,1566,0,0,0,60,40
Darren Collison,27,SAC,PG,45,45,1565,100,0,0,0,0
Trevor Booker,27,UTA,PF,79,5,1564,0,0,0,95,5
Austin Rivers,22,2TM,SG,76,5,1563,41,57,2,0,0
Austin Rivers,22,NOP,SG,35,3,772,34,64,3,0,0
Austin Rivers,22,LAC,SG,41,2,791,49,50,1,0,0
Chris Bosh,30,MIA,C,44,44,1556,0,0,0,27,73
Iman Shumpert,24,2TM,SG,62,25,1545,4,85,11,0,0
Iman Shumpert,24,NYK,SG,24,24,625,3,79,18,0,0
Iman Shumpert,24,CLE,SG,38,1,920,5,89,6,0,0
Derrick Rose,26,CHI,PG,51,51,1530,88,13,0,0,0
Steve Blake,34,POR,PG,81,0,1529,99,1,0,0,0
Alex Len,21,PHO,C,69,44,1518,0,0,0,0,100
Dennis Schröder,21,ATL,PG,77,10,1516,100,0,0,0,0
Rasual Butler,35,WAS,SF,75,1,1505,0,57,43,0,0
Beno Udrih,32,MEM,PG,79,12,1494,93,7,0,0,0
Lance Thomas,26,2TM,PF,62,37,1490,0,5,67,26,2
Lance Thomas,26,OKC,SF,22,13,450,1,15,79,5,0
Lance Thomas,26,NYK,PF,40,24,1040,0,0,62,35,3
Cody Zeller,22,CHO,C,62,45,1487,0,0,0,60,41
Jordan Clarkson,22,LAL,PG,59,38,1476,65,34,1,0,0
Shaun Livingston,29,GSW,PG,78,2,1468,80,20,0,0,0
Derrick Williams,23,SAC,PF,74,6,1462,0,0,31,68,1
Jodie Meeks,27,DET,SG,60,0,1462,0,100,0,0,0
Langston Galloway,23,NYK,PG,45,41,1457,67,33,0,0,0
Brandan Wright,27,3TM,PF,75,7,1449,0,0,0,67,33
Brandan Wright,27,DAL,PF,27,0,505,0,0,0,67,33
Brandan Wright,27,BOS,PF,8,0,86,0,0,0,81,19
Brandan Wright,27,PHO,PF,40,7,858,0,0,0,65,35
Gerald Green,29,PHO,SG,74,4,1446,0,59,39,2,0
Cory Joseph,23,SAS,PG,79,14,1444,74,26,0,0,0
Ray McCallum,23,SAC,PG,68,30,1436,91,10,0,0,0
Otto Porter Jr.,21,WAS,SF,74,13,1432,0,12,86,2,0
Anthony Tolliver,29,2TM,PF,76,11,1432,0,0,1,99,0
Anthony Tolliver,29,PHO,PF,24,0,272,0,0,1,98,2
Anthony Tolliver,29,DET,PF,52,11,1160,0,0,1,99,0
Carmelo Anthony,30,NYK,SF,40,40,1428,0,0,79,21,0
Danilo Gallinari,26,DEN,SF,59,27,1426,0,1,45,54,1
Kelly Olynyk,23,BOS,C,64,13,1423,0,0,0,10,90
C.J. Watson,30,IND,PG,57,21,1422,100,0,0,0,0
Omri Casspi,26,SAC,SF,67,19,1416,0,13,84,3,0
Tony Snell,23,CHI,SF,72,22,1412,0,48,51,1,0
J.J. Hickson,26,DEN,C,73,8,1411,0,0,0,37,63
Jameer Nelson,32,3TM,PG,63,29,1407,87,13,0,0,0
Jameer Nelson,32,DAL,PG,23,23,584,99,2,0,0,0
Jameer Nelson,32,BOS,PG,6,1,121,100,0,0,0,0
Jameer Nelson,32,DEN,PG,34,5,702,76,24,0,0,0
Henry Sims,24,PHI,C,73,32,1399,0,0,0,1,99
Chris Kaman,32,POR,C,74,13,1398,0,0,0,3,97
Tayshaun Prince,34,3TM,SF,58,16,1397,0,0,65,35,0
Tayshaun Prince,34,MEM,SF,26,9,628,0,0,63,37,0
Tayshaun Prince,34,BOS,SF,9,0,198,0,0,47,53,0
Tayshaun Prince,34,DET,SF,23,7,571,0,0,73,27,0
Marco Belinelli,28,SAS,SG,62,9,1388,11,84,5,0,0
Matthew Dellavedova,24,CLE,SG,67,13,1380,67,33,0,0,0
Jerami Grant,20,PHI,SF,65,11,1377,0,1,43,54,2
James Johnson,27,TOR,PF,70,17,1370,0,0,80,19,0
Al-Farouq Aminu,24,DAL,SF,74,3,1366,0,1,79,20,0
J.J. Barea,30,DAL,PG,77,10,1362,100,0,0,0,0
K.J. McDaniels,21,2TM,SG,62,15,1352,7,81,12,0,0
K.J. McDaniels,21,PHI,SG,52,15,1319,7,82,12,0,0
K.J. McDaniels,21,HOU,SG,10,0,33,0,63,38,0,0
Kosta Koufos,25,MEM,C,81,3,1348,0,0,0,0,100
Kris Humphries,29,WAS,PF,64,17,1345,0,0,0,96,4
Brian Roberts,29,CHO,PG,72,10,1330,100,0,0,0,0
Kent Bazemore,25,ATL,SG,75,10,1324,1,83,15,0,0
Ersan İlyasova,27,MIL,PF,58,36,1319,0,0,0,90,10
Jrue Holiday,24,NOP,PG,40,37,1303,94,6,0,0,0
Kevin Martin,31,MIN,SG,39,36,1302,0,92,8,0,0
Quincy Acy,24,NYK,PF,68,22,1287,0,0,13,81,7
Chase Budinger,26,MIN,SF,67,4,1286,0,10,61,29,0
Andre Roberson,23,OKC,SG,67,65,1286,1,61,36,3,0
Spencer Hawes,26,LAC,PF,73,15,1274,0,0,0,40,60
José Calderón,33,NYK,PG,42,42,1270,41,57,2,0,0
George Hill,28,IND,PG,43,36,1267,86,14,0,0,0
Andre Miller,38,2TM,PG,81,0,1253,92,8,0,0,0
Andre Miller,38,WAS,PG,51,0,631,100,0,0,0,0
Andre Miller,38,SAC,PG,30,0,622,83,17,0,0,0
Amar'e Stoudemire,32,2TM,PF,59,15,1245,0,0,0,57,42
Amar'e Stoudemire,32,NYK,PF,36,14,865,0,0,0,48,52
Amar'e Stoudemire,32,DAL,PF,23,1,380,0,0,0,79,21
Richard Jefferson,34,DAL,SF,74,18,1244,0,4,92,4,0
Bismack Biyombo,22,CHO,C,64,21,1243,0,0,0,29,72
Kevin Séraphin,25,WAS,C,79,0,1235,0,0,0,4,97
Ryan Kelly,23,LAL,PF,52,34,1233,0,0,20,62,18
Jonas Jerebko,27,2TM,PF,75,0,1230,0,0,1,87,12
Jonas Jerebko,27,DET,PF,46,0,703,0,0,0,99,0
Jonas Jerebko,27,BOS,PF,29,0,527,0,0,2,71,27
John Henson,24,MIL,C,67,11,1228,0,0,0,6,94
Dwight Howard,29,HOU,C,41,41,1223,0,0,0,0,100
Marreese Speights,27,GSW,C,76,9,1207,0,0,0,5,95
Kobe Bryant,36,LAL,SG,35,35,1207,2,89,9,0,0
Pablo Prigioni,37,2TM,PG,67,3,1197,75,25,0,0,0
Pablo Prigioni,37,NYK,PG,43,3,795,64,36,0,0,0
Pablo Prigioni,37,HOU,PG,24,0,402,97,3,0,0,0
Tarik Black,23,2TM,C,63,39,1196,0,0,0,31,69
Tarik Black,23,HOU,C,25,12,393,0,0,0,7,93
Tarik Black,23,LAL,C,38,27,803,0,0,0,44,56
Miles Plumlee,26,2TM,C,73,28,1194,0,0,0,1,99
Miles Plumlee,26,PHO,C,54,28,1005,0,0,0,0,100
Miles Plumlee,26,MIL,C,19,0,189,0,0,0,7,93
Gary Neal,30,2TM,SG,54,1,1193,9,87,4,0,0
Gary Neal,30,CHO,SG,43,0,931,12,85,3,0,0
Gary Neal,30,MIN,SG,11,1,262,0,93,7,0,0
Carl Landry,31,SAC,PF,70,15,1192,0,0,0,68,32
Ramon Sessions,28,2TM,PG,64,10,1188,93,7,0,0,0
Ramon Sessions,28,SAC,PG,36,7,642,87,13,0,0,0
Ramon Sessions,28,WAS,PG,28,3,546,100,0,0,0,0
Brandon Jennings,25,DET,PG,41,41,1173,96,4,0,0,0
Kendrick Perkins,30,2TM,C,68,3,1148,0,0,0,1,99
Kendrick Perkins,30,OKC,C,51,3,981,0,0,0,0,100
Kendrick Perkins,30,CLE,C,17,0,167,0,0,0,9,91
Ian Mahinmi,28,IND,C,61,6,1146,0,0,0,0,100
Hassan Whiteside,25,MIA,C,48,32,1142,0,0,0,0,100
Robert Sacre,25,LAL,C,67,18,1133,0,0,0,0,100
Chris Andersen,36,MIA,C,60,20,1132,0,0,0,35,65
JaKarr Sampson,21,PHI,SF,74,32,1131,0,11,77,12,0
Nik Stauskas,21,SAC,SG,73,1,1127,0,77,24,0,0
Mike Scott,26,ATL,PF,68,0,1123,0,0,2,97,0
Aron Baynes,28,SAS,C,70,17,1122,0,0,0,21,79
Donald Sloan,27,IND,PG,53,21,1107,96,4,0,0,0
Jusuf Nurkić,20,DEN,C,62,27,1103,0,0,0,1,99
Nick Collison,34,OKC,PF,66,2,1101,0,0,0,79,21
Shawn Marion,36,CLE,SF,57,24,1101,1,52,42,6,0
Vince Carter,38,MEM,SG,66,1,1091,0,30,68,2,0
Randy Foye,31,DEN,SG,50,21,1087,5,85,10,0,0
Shawne Williams,28,2TM,SF,63,22,1087,0,0,56,44,0
Shawne Williams,28,MIA,SF,44,22,924,0,0,65,35,0
Shawne Williams,28,DET,SF,19,0,163,0,0,7,93,0
Lavoy Allen,25,IND,C,63,0,1070,0,0,0,32,68
Rodney Hood,22,UTA,SG,50,21,1064,0,75,25,0,0
Tyler Hansbrough,29,TOR,PF,74,8,1058,0,0,0,17,83
James Ennis III,24,MIA,SF,62,3,1051,0,16,81,3,0
Damjan Rudež,28,IND,SF,68,2,1047,0,0,91,9,0
Pero Antić,32,ATL,C,63,3,1037,0,0,0,0,100
Tiago Splitter,30,SAS,C,52,35,1030,0,0,0,53,47
Shabazz Napier,23,MIA,PG,51,10,1012,100,0,0,0,0
Nick Young,29,LAL,SG,42,0,1000,0,29,70,1,0
Udonis Haslem,34,MIA,PF,62,25,995,0,0,0,64,36
Darrell Arthur,26,DEN,PF,58,4,988,0,0,4,78,18
Will Barton,24,2TM,SG,58,0,983,0,41,57,2,0
Will Barton,24,POR,SG,30,0,300,1,70,28,0,0
Will Barton,24,DEN,SG,28,0,683,0,28,69,2,0
Leandro Barbosa,32,GSW,SG,66,1,982,15,83,2,0,0
Ronnie Price,31,LAL,PG,43,20,982,100,0,0,0,0
Cole Aldrich,26,NYK,C,61,16,976,0,0,0,52,48
Thabo Sefolosha,30,ATL,SF,52,7,976,0,0,98,2,0
CJ McCollum,23,POR,SG,62,3,973,8,88,5,0,0
Alexis Ajinça,26,NOP,C,68,8,957,0,0,0,0,100
Kevin Garnett,38,2TM,PF,47,47,952,0,0,0,83,17
Kevin Garnett,38,BRK,PF,42,42,854,0,0,0,82,18
Kevin Garnett,38,MIN,PF,5,5,98,0,0,0,96,4
Willie Green,33,ORL,SG,52,2,951,31,51,19,0,0
Isaiah Canaan,23,2TM,PG,47,21,938,90,10,0,0,0
Isaiah Canaan,23,HOU,PG,25,9,369,96,4,0,0,0
Isaiah Canaan,23,PHI,PG,22,12,569,87,13,0,0,0
Lou Amundson,32,2TM,PF,53,35,937,0,0,0,85,15
Lou Amundson,32,CLE,PF,12,0,79,0,0,0,93,7
Lou Amundson,32,NYK,PF,41,35,858,0,0,0,84,16
Matt Bonner,34,SAS,PF,72,19,935,0,0,0,81,19
Elijah Millsap,27,UTA,SG,47,5,924,1,81,18,0,0
Kevin Durant,26,OKC,SF,27,27,913,0,1,75,25,0
Glen Davis,29,LAC,PF,74,0,904,0,0,0,70,30
David Lee,31,GSW,PF,49,4,904,0,0,0,58,42
Alec Burks,23,UTA,SG,27,27,899,1,95,4,0,0
Tony Wroten,21,PHI,PG,30,15,895,64,36,0,0,0
Anthony Bennett,21,MIN,PF,57,3,894,0,0,0,63,37
Mirza Teletović,29,BRK,PF,40,4,892,0,0,0,96,3
Terrence Jones,23,HOU,PF,33,24,889,0,0,0,56,44
Jason Maxiell,31,CHO,PF,61,0,878,0,0,0,61,39
Shabazz Muhammad,22,MIN,SG,38,13,866,9,79,13,0,0
Drew Gooden,33,WAS,PF,51,7,864,0,0,0,96,5
Joey Dorsey,31,HOU,PF,69,17,854,0,0,0,50,50
Meyers Leonard,22,POR,C,55,7,847,0,0,0,47,53
Dewayne Dedmon,25,ORL,C,59,15,845,0,0,0,0,100
Nick Calathes,25,MEM,SG,58,0,838,6,50,44,0,0
Shelvin Mack,24,ATL,PG,55,0,833,45,55,1,0,0
Ish Smith,26,2TM,PG,55,14,832,98,2,0,0,0
Ish Smith,26,OKC,PG,30,0,155,95,5,0,0,0
Ish Smith,26,PHI,PG,25,14,677,98,2,0,0,0
Luke Babbitt,25,NOP,SF,63,19,830,0,1,83,16,0
Chris Copeland,30,IND,SF,50,12,828,0,14,82,5,0
Jon Leuer,25,MEM,PF,63,6,824,0,0,1,93,6
Kyle O'Quinn,24,ORL,PF,51,17,824,0,0,0,67,33
Nikola Peković,29,MIN,C,31,29,815,0,0,0,0,100
Patty Mills,26,SAS,PG,51,0,801,100,0,0,0,0
Thomas Robinson,23,2TM,PF,54,4,798,0,0,0,84,16
Thomas Robinson,23,POR,PF,32,4,391,0,0,0,86,14
Thomas Robinson,23,PHI,PF,22,0,407,0,0,0,82,18
Aaron Gordon,19,ORL,PF,47,8,797,0,0,33,66,1
Kostas Papanikolaou,24,HOU,SF,43,1,795,0,0,29,71,1
Ben Gordon,31,ORL,SG,56,0,790,18,81,1,0,0
