Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Cal Bowdler,23,ATL,SF,44,0,375,0,0,8,92,0
Chris Mullin,37,GSW,SF,20,8,374,0,17,83,0,0
Todd Day,31,MIN,SG,31,0,345,0,78,22,0,0
Chucky Brown,32,2TM,SF,26,2,339,0,3,76,21,0
Chucky Brown,32,GSW,SF,6,0,74,0,5,66,29,0
Chucky Brown,32,CLE,SF,20,2,265,0,3,79,18,0
Gary Trent,26,DAL,PF,33,4,319,0,0,32,56,12
Chris Carr,26,BOS,SG,35,0,309,3,95,2,0,0
Alonzo Mourning,30,MIA,C,13,3,306,0,0,0,0,100
Rubén Wolkowyski,27,SEA,PF,34,1,305,0,0,1,53,46
Luc Longley,32,NYK,C,25,2,301,0,0,0,0,100
DeShawn Stevenson,19,UTA,SG,40,2,293,0,98,2,0,0
Rafer Alston,24,MIL,PG,37,2,288,46,54,0,0,0
Obinna Ekezie,25,2TM,PF,33,0,281,0,0,1,6,93
Obinna Ekezie,25,WAS,PF,29,0,273,0,0,0,6,94
Obinna Ekezie,25,DAL,PF,4,0,8,0,0,40,23,37
Vladimir Stepania,24,NJN,C,29,0,280,0,0,0,0,100
Joel Przybilla,21,MIL,C,33,13,270,0,0,0,0,100
John Crotty,31,UTA,PG,31,0,264,84,16,0,0,0
Tyus Edney,27,IND,PG,24,0,263,100,0,0,0,0
Dalibor Bagarić,20,CHI,C,35,0,259,0,0,0,0,100
Travis Knight,26,NYK,C,45,0,256,0,0,0,36,64
Jerome Kersey,38,MIL,SF,22,2,243,0,10,84,6,0
Dan Langhi,23,HOU,SF,33,0,241,0,8,53,37,2
Terry Davis,33,DEN,PF,19,1,228,0,0,0,52,49
Cory Alexander,27,ORL,PG,26,0,227,74,26,0,0,0
Soumaila Samake,22,NJN,C,34,0,226,0,0,0,18,82
Jason Collier,23,HOU,C,23,0,222,0,0,0,0,100
Olumide Oyedeji,19,SEA,C,30,1,221,0,0,0,13,87
Kornél Dávid,29,2TM,SF,27,0,209,0,0,16,79,4
Kornél Dávid,29,TOR,SF,17,0,140,0,0,4,91,6
Kornél Dávid,29,DET,SF,10,0,69,0,0,42,56,1
Rick Brunson,28,2TM,PG,22,0,208,81,16,3,0,0
Rick Brunson,28,BOS,PG,7,0,142,100,0,0,0,0
Rick Brunson,28,NYK,PG,15,0,66,41,49,10,0,0
Derrick Dial,25,SAS,SG,33,0,207,0,63,34,4,0
Danny Fortson,24,GSW,PF,6,6,203,0,0,0,92,8
Anthony Goldwire,29,DEN,PG,20,0,201,98,2,0,0,0
Tim James,24,CHH,SF,30,0,197,0,51,49,0,0
Jim McIlvaine,28,NJN,C,18,3,193,0,0,0,0,100
Bill Curley,28,2TM,PF,20,2,192,0,0,6,47,47
Bill Curley,28,DAL,PF,5,0,15,0,0,0,87,13
Bill Curley,28,GSW,PF,15,2,177,0,0,7,44,49
Ira Newble,26,SAS,SF,27,6,184,0,2,88,10,0
Mike Smith,24,WAS,SF,17,0,180,0,2,85,13,0
Darrick Martin,29,SAC,PG,31,0,176,100,0,0,0,0
Doug West,33,VAN,SG,15,6,171,0,56,44,0,0
Lavor Postell,22,NYK,SG,26,0,169,0,68,32,0,0
Nick Anderson,33,SAC,SG,21,0,169,0,21,79,0,0
Dee Brown,32,ORL,PG,7,0,155,100,0,0,0,0
Calbert Cheaney,29,DEN,SG,9,5,153,26,60,10,4,0
Eddie Gill,22,NJN,PG,8,0,152,100,0,0,0,0
Pepe Sánchez,23,2TM,PG,29,0,150,87,13,0,0,0
Pepe Sánchez,23,ATL,PG,5,0,34,100,0,0,0,0
Pepe Sánchez,23,PHI,PG,24,0,116,83,17,0,0,0
Earl Boykins,24,LAC,PG,10,0,149,100,0,0,0,0
Chris Garner,25,GSW,PG,8,0,149,100,0,0,0,0
Jamie Feick,26,NJN,C,6,0,149,0,0,0,7,93
Shawnelle Scott,28,SAS,C,27,1,144,0,0,0,1,100
Jake Voskuhl,23,CHI,C,16,2,143,0,0,0,8,92
Jérôme Moïso,22,BOS,C,24,0,135,0,0,0,65,35
Steve Goodrich,24,CHI,PF,12,0,133,0,0,83,17,0
Grant Hill,28,ORL,SF,4,4,133,0,10,83,7,0
Scott Padgett,24,UTA,PF,27,0,127,0,0,30,59,12
Brian Cardinal,23,DET,PF,15,0,126,0,0,19,79,2
Michael Stewart,25,TOR,C,26,0,123,0,0,0,27,73
Bruno Šundov,20,IND,C,11,4,120,0,0,0,0,100
Tyrone Corbin,38,TOR,SF,15,1,117,0,27,68,4,0
Jaren Jackson,33,SAS,SG,16,0,114,0,24,73,3,0
Felton Spencer,33,NYK,C,18,0,113,0,0,0,0,100
Terry Mills,33,IND,PF,14,0,113,0,0,0,56,44
Anfernee Hardaway,29,PHO,SG,4,4,112,0,95,5,0,0
Mark Bryant,35,DAL,PF,18,1,101,0,0,14,38,48
Tony Smith,32,ATL,SG,6,0,78,45,55,0,0,0
Todd Fuller,26,MIA,C,10,0,77,0,0,0,5,95
Michael Hawkins,28,CLE,PG,10,0,76,100,0,0,0,0
Don MacLean,31,MIA,SF,8,1,76,0,0,22,66,13
Rubén Garcés,27,2TM,PF,13,0,73,0,0,22,42,36
Rubén Garcés,27,PHO,PF,10,0,62,0,0,26,49,25
Rubén Garcés,27,GSW,PF,3,0,11,0,0,0,0,100
Antonio Harvey,30,POR,PF,12,0,72,0,0,0,67,33
Jamal Robinson,27,MIA,SF,6,0,72,0,19,81,0,0
Ricky Davis,21,MIA,SG,7,0,70,3,44,53,0,0
Jabari Smith,23,SAC,C,9,0,66,0,0,0,78,22
Donnell Harvey,20,DAL,PF,18,0,65,0,12,51,30,7
Sam Jacobson,25,MIN,PG,14,0,59,14,85,0,0,0
Will Perdue,35,POR,C,13,0,58,0,0,0,0,100
Dan McClintock,23,DEN,C,6,1,58,0,0,0,0,100
Jamel Thomas,27,NJN,SF,5,0,56,0,80,20,0,0
James Robinson,30,ORL,PG,6,0,50,3,97,0,0,0
Sean Colson,25,2TM,PG,13,0,44,100,0,0,0,0
Sean Colson,25,ATL,PG,3,0,14,100,0,0,0,0
Sean Colson,25,HOU,PG,10,0,30,100,0,0,0,0
Scott Burrell,30,CHH,SF,4,0,41,0,65,35,0,0
Pervis Ellison,33,SEA,C,9,0,40,0,0,0,31,69
Stanislav Medvedenko,21,LAL,PF,7,0,39,0,0,0,24,76
J.R. Reid,32,CLE,PF,6,0,39,0,0,0,20,80
Erick Barkley,22,POR,PG,8,0,38,55,45,0,0,0
Wang Zhizhi,23,DAL,C,5,0,38,0,0,0,5,95
Michael Redd,21,MIL,SG,6,0,35,0,18,82,0,0
Muggsy Bogues,36,TOR,PG,3,0,34,100,0,0,0,0
John Coker,29,GSW,C,6,0,32,0,0,0,0,100
Tom Hammonds,33,MIN,PF,7,0,30,0,0,24,61,15
Brent Price,32,VAN,PG,6,0,30,60,40,0,0,0
Raja Bell,24,PHI,SG,5,0,30,0,100,0,0,0
Art Long,28,SAC,PF,9,0,20,0,0,0,86,14
Etdrick Bohannon,27,CLE,PF,6,0,19,0,0,0,43,57
Ira Bowman,27,ATL,PG,3,0,19,74,27,0,0,0
Zendon Hamilton,25,LAC,C,3,0,19,0,0,0,36,64
Gary Grant,35,POR,PG,4,0,17,96,4,0,0,0
Garth Joseph,27,2TM,C,4,0,16,0,0,0,0,100
Garth Joseph,27,TOR,C,2,0,8,0,0,0,0,100
Garth Joseph,27,DEN,C,2,0,8,0,0,0,0,100
Terrance Roberson,24,CHH,SF,3,0,13,0,29,42,29,0
Anthony Miller,29,3TM,PF,4,0,11,0,0,0,71,29
Anthony Miller,29,ATL,PF,2,0,6,0,0,0,47,53
Anthony Miller,29,HOU,PF,1,0,3,0,0,0,100,0
Anthony Miller,29,PHI,PF,1,0,2,0,0,0,100,0
Mamadou N'Diaye,25,TOR,C,3,0,10,0,0,0,0,100
Jason Hart,22,MIL,PG,1,0,10,62,38,0,0,0
David Wingate,37,SEA,SG,1,0,9,0,100,0,0,0
Lari Ketner,23,IND,PF,3,0,7,0,0,0,39,61
Randy Livingston,25,GSW,PG,2,0,7,71,29,0,0,0
Andy Panko,23,ATL,SF,1,0,1,0,0,100,0,0
