Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%
Eddie Jones,33,MIA,SF,80,80,2839,0,35,65,0,0
Quentin Richardson,24,PHO,SG,79,78,2839,12,87,1,0,0
Vince Carter,28,2TM,SF,77,76,2828,0,37,56,7,0
Vince Carter,28,TOR,SG,20,20,608,0,96,3,0,0
Vince Carter,28,NJN,SF,57,56,2220,0,21,70,8,0
P.J. Brown,35,NOH,PF,82,78,2817,0,0,0,61,39
Kirk Hinrich,24,CHI,PG,77,77,2800,50,50,1,0,0
Bobby Simmons,24,LAC,SF,75,74,2799,0,1,91,8,0
David Wesley,34,2TM,SG,80,79,2774,18,80,2,0,0
David Wesley,34,NOH,SG,26,26,934,34,64,2,0,0
David Wesley,34,HOU,SG,54,53,1840,9,88,2,0,0
Damon Stoudamire,31,POR,PG,81,70,2762,100,0,0,0,0
Caron Butler,24,LAL,SF,77,77,2746,0,24,76,0,0
Tony Parker,22,SAS,PG,80,80,2735,99,1,0,0,0
Jason Richardson,24,GSW,SG,72,72,2724,2,79,18,0,0
Rafer Alston,28,TOR,PG,80,78,2717,100,0,0,0,0
Jalen Rose,32,TOR,SF,81,65,2710,0,16,79,4,0
Rashard Lewis,25,SEA,SF,71,71,2697,0,3,84,13,0
Ricky Davis,25,BOS,SG,82,11,2696,1,71,27,1,0
Kobe Bryant,26,LAL,SG,66,66,2689,3,96,1,0,0
Jamal Crawford,24,NYK,SG,70,67,2688,8,91,2,0,0
Rasheed Wallace,30,DET,PF,79,79,2687,0,0,0,68,32
Andre Iguodala,21,PHI,SG,82,82,2686,2,70,28,0,0
Udonis Haslem,24,MIA,PF,80,80,2675,0,0,0,98,2
Ben Wallace,30,DET,C,74,74,2671,0,0,0,6,94
Dwight Howard,19,ORL,PF,82,82,2670,0,0,0,88,12
Kyle Korver,23,PHI,SF,82,57,2667,0,1,98,1,0
Jeff McInnis,30,CLE,PG,76,69,2651,100,0,0,0,0
Bruce Bowen,33,SAS,SF,82,82,2627,0,2,91,7,0
Zydrunas Ilgauskas,29,CLE,C,78,78,2615,0,0,0,0,100
Carmelo Anthony,20,DEN,SF,75,75,2608,0,3,86,12,0
Antawn Jamison,28,WAS,PF,68,68,2605,0,0,18,80,3
Emeka Okafor,22,CHA,PF,73,73,2600,0,0,0,93,7
Matt Harpring,28,UTA,SF,78,55,2584,0,1,93,7,0
Damon Jones,28,MIA,PG,82,66,2576,100,0,0,0,0
Steve Nash,30,PHO,PG,75,75,2573,95,5,0,0,0
Luke Ridnour,23,SEA,PG,82,82,2571,100,0,0,0,0
Mike Dunleavy,24,GSW,SF,79,79,2570,0,1,77,22,0
Wally Szczerbiak,27,MIN,SF,81,37,2558,0,0,79,21,0
Al Harrington,24,ATL,SF,66,66,2550,0,0,61,39,1
Jason Collins,26,NJN,C,80,80,2542,0,0,0,0,100
Gary Payton,36,BOS,PG,77,77,2541,99,1,0,0,0
Peja Stojaković,27,SAC,SF,66,66,2534,0,0,97,2,0
Drew Gooden,23,CLE,PF,82,80,2523,0,0,2,98,1
Shane Battier,26,MEM,SG,80,72,2516,0,59,39,1,0
Morris Peterson,27,TOR,SG,82,61,2510,1,92,8,0,0
Shaquille O'Neal,32,MIA,C,73,73,2492,0,0,0,0,100
Latrell Sprewell,34,MIN,SF,80,79,2450,0,41,59,1,0
Yao Ming,24,HOU,C,80,80,2447,0,0,0,0,100
Josh Howard,24,DAL,SF,76,76,2446,0,2,84,14,0
Corey Maggette,25,LAC,SG,66,60,2436,0,57,43,1,0
Jason Kidd,31,NJN,PG,66,65,2435,76,24,0,0,0
Jason Terry,27,DAL,PG,80,57,2401,95,5,0,0,0
Cuttino Mobley,29,2TM,SG,66,64,2388,0,96,3,0,0
Cuttino Mobley,29,ORL,SG,23,21,726,0,100,0,0,0
Cuttino Mobley,29,SAC,SG,43,43,1662,0,95,5,0,0
Josh Childress,21,ATL,SG,80,44,2376,8,66,25,1,0
Troy Murphy,24,GSW,PF,70,69,2375,0,0,0,86,14
Chris Webber,31,2TM,PF,67,67,2370,0,0,0,95,5
Chris Webber,31,SAC,PF,46,46,1668,0,0,0,99,1
Chris Webber,31,PHI,PF,21,21,702,0,0,0,85,15
Michael Finley,31,DAL,SG,64,64,2358,0,51,47,2,0
Larry Hughes,26,WAS,SG,61,61,2358,2,84,14,0,0
Grant Hill,32,ORL,SF,67,67,2338,0,32,65,3,0
Lamar Odom,25,LAL,PF,64,64,2320,0,0,0,96,4
Mehmet Okur,25,UTA,C,82,25,2304,0,0,0,27,73
Lorenzen Wright,29,MEM,C,80,77,2287,0,0,0,1,99
Mike Miller,24,MEM,SF,76,51,2278,0,0,84,16,0
Primož Brezec,25,CHA,C,72,72,2276,0,0,0,0,100
Kenyon Martin,27,DEN,PF,70,67,2272,0,0,2,85,13
Fred Jones,25,IND,SG,77,14,2268,7,87,6,0,0
Joe Smith,29,MIL,PF,74,73,2265,0,0,0,88,12
Mo Williams,22,MIL,PG,80,80,2254,99,1,0,0,0
Derek Fisher,30,GSW,PG,74,32,2222,79,21,0,0,0
Tim Duncan,28,SAS,PF,66,66,2203,0,0,0,47,53
Raef LaFrentz,28,BOS,PF,80,80,2196,0,0,0,68,32
Manu Ginóbili,27,SAS,SG,74,74,2193,0,59,39,2,0
Tyson Chandler,22,CHI,C,80,10,2189,0,0,0,35,66
Chris Duhon,22,CHI,PG,82,73,2177,95,6,0,0,0
Kenny Thomas,27,2TM,PF,73,58,2167,0,0,1,86,13
Kenny Thomas,27,PHI,PF,47,43,1344,0,0,0,90,10
Kenny Thomas,27,SAC,PF,26,15,823,0,0,2,80,18
Earl Boykins,28,DEN,PG,82,5,2162,100,0,0,0,0
Gerald Wallace,22,CHA,SF,70,68,2147,0,11,82,7,0
Mark Blount,29,BOS,C,82,57,2130,0,0,0,0,100
Reggie Miller,39,IND,SG,66,66,2105,0,69,31,0,0
Dan Dickau,26,2TM,PG,71,46,2090,99,1,0,0,0
Dan Dickau,26,DAL,PG,4,0,16,100,0,0,0,0
Dan Dickau,26,NOH,PG,67,46,2074,99,1,0,0,0
Brad Miller,28,SAC,C,56,56,2089,0,0,0,5,95
Trenton Hassell,25,MIN,SG,82,51,2068,0,78,22,0,0
Josh Smith,19,ATL,SF,74,59,2050,0,25,61,15,0
Antonio Daniels,29,SEA,PG,75,2,2026,62,38,0,0,0
Lee Nailon,29,NOH,SF,68,51,2017,0,3,74,24,0
Marcus Camby,30,DEN,C,66,66,2015,0,0,0,30,70
Jared Jeffries,23,WAS,SF,77,71,2007,0,0,76,23,1
Tyronn Lue,27,2TM,PG,70,49,2007,100,0,0,0,0
Tyronn Lue,27,HOU,PG,21,3,479,98,2,0,0,0
Tyronn Lue,27,ATL,PG,49,46,1528,100,0,0,0,0
Ben Gordon,21,CHI,SG,82,3,2002,3,87,10,0,0
Jim Jackson,34,2TM,SF,64,27,1987,1,82,17,0,0
Jim Jackson,34,HOU,SF,24,24,990,1,95,4,0,0
Jim Jackson,34,PHO,SF,40,3,997,2,69,29,0,0
Marc Jackson,30,PHI,C,81,23,1976,0,0,0,13,87
Nenad Krstić,21,NJN,PF,75,57,1965,0,0,0,62,38
Ruben Patterson,29,POR,SF,70,36,1957,0,20,75,4,0
Jason Williams,29,MEM,PG,71,68,1952,100,0,0,0,0
Rick Brunson,32,LAC,PG,80,39,1945,95,5,0,0,0
Brevin Knight,29,CHA,PG,66,61,1944,100,0,0,0,0
Tim Thomas,27,NYK,SF,71,68,1940,0,0,81,18,1
Nazr Mohammed,27,2TM,C,77,59,1933,0,0,0,8,92
Nazr Mohammed,27,NYK,C,54,54,1519,0,0,0,9,91
Nazr Mohammed,27,SAS,C,23,5,414,0,0,0,6,95
Bob Sura,31,HOU,PG,61,59,1922,91,9,0,0,0
Tony Battie,28,ORL,C,81,32,1894,0,0,0,13,87
Andrés Nocioni,25,CHI,SF,81,38,1892,0,2,83,14,1
Jason Hart,26,CHA,PG,74,27,1887,82,18,0,0,0
Reggie Evans,24,SEA,PF,79,79,1881,0,0,5,91,4
Chris Mihm,25,LAL,C,75,75,1870,0,0,0,0,100
Shareef Abdur-Rahim,28,POR,PF,54,49,1867,0,0,23,64,13
Speedy Claxton,26,2TM,PG,62,47,1866,100,0,0,0,0
Speedy Claxton,26,GSW,PG,46,44,1501,100,0,0,0,0
Speedy Claxton,26,NOH,PG,16,3,365,100,0,0,0,0
Brendan Haywood,25,WAS,C,68,68,1865,0,0,0,0,100
J.R. Smith,19,NOH,SG,76,56,1859,1,97,3,0,0
Mike James,29,2TM,PG,74,5,1859,93,7,0,0,0
Mike James,29,MIL,PG,47,0,1167,90,10,0,0,0
Mike James,29,HOU,PG,27,5,692,98,2,0,0,0
Joel Przybilla,25,POR,C,76,50,1858,0,0,0,0,100
Vladimir Radmanović,24,SEA,PF,63,0,1856,0,0,18,59,23
Eric Snow,31,CLE,SG,81,15,1844,63,37,0,0,0
Antonio Davis,36,CHI,PF,72,62,1843,0,0,0,94,6
Ira Newble,30,CLE,SG,74,69,1832,1,91,8,0,0
Jumaine Jones,25,LAL,SF,76,23,1830,0,9,68,23,0
Austin Croshere,29,IND,PF,73,22,1827,0,0,2,95,4
Earl Watson,25,MEM,PG,80,14,1808,97,3,0,0,0
Eddy Curry,22,CHI,C,63,60,1808,0,0,0,0,100
Stephen Jackson,26,IND,SF,51,49,1806,0,15,83,2,0
Casey Jacobsen,23,2TM,SG,84,1,1798,20,64,16,0,0
Casey Jacobsen,23,PHO,SF,40,0,768,7,55,38,0,0
Casey Jacobsen,23,NOH,SG,44,1,1030,29,71,0,0,0
Antonio McDyess,30,DET,PF,77,8,1797,0,0,0,98,2
Keith Bogans,24,CHA,SG,74,42,1791,7,89,4,0,0
Raja Bell,28,UTA,SG,63,32,1790,0,97,3,0,0
Pau Gasol,24,MEM,PF,56,53,1790,0,0,0,54,47
Samuel Dalembert,23,PHI,C,72,60,1785,0,0,0,0,100
Rasho Nesterović,28,SAS,C,70,70,1785,0,0,0,0,100
Dan Gadzuric,26,MIL,C,81,81,1783,0,0,0,6,94
Carlos Boozer,23,UTA,PF,51,51,1772,0,0,0,90,11
Hedo Türkoğlu,25,ORL,SF,67,11,1757,0,1,90,9,0
Anthony Johnson,30,IND,PG,63,36,1747,96,4,0,0,0
Brent Barry,33,SAS,SG,81,8,1742,1,96,4,0,0
Theo Ratliff,31,POR,C,63,45,1731,0,0,0,20,80
Troy Hudson,28,MIN,PG,79,32,1729,100,0,0,0,0
Adonal Foyle,29,GSW,C,78,50,1700,0,0,0,1,100
Darius Miles,23,POR,SF,63,22,1699,0,9,65,26,0
Clifford Robinson,38,2TM,C,71,29,1689,0,0,1,38,62
Clifford Robinson,38,GSW,C,42,29,1090,0,0,0,15,85
Clifford Robinson,38,NJN,PF,29,0,599,0,0,2,78,20
Darius Songaila,26,SAC,PF,81,21,1668,0,0,0,67,33
Luol Deng,19,CHI,SF,61,45,1663,0,0,81,18,1
Gordan Giriček,27,UTA,SG,81,44,1660,0,87,13,0,0
Quinton Ross,23,LAC,SG,78,19,1659,0,84,17,0,0
Marko Jarić,26,LAC,PG,50,41,1656,52,45,4,0,0
Melvin Ely,26,CHA,PF,79,17,1649,0,0,0,44,57
Donyell Marshall,31,TOR,PF,65,2,1645,0,0,19,80,1
Chris Kaman,22,LAC,C,63,50,1632,0,0,0,0,100
Juwan Howard,31,HOU,PF,61,47,1624,0,0,0,95,5
Nick Van Exel,33,POR,SG,53,34,1619,33,67,0,0,0
Jerry Stackhouse,30,DAL,SG,56,7,1617,1,71,27,1,0
Jameer Nelson,22,ORL,PG,79,21,1612,97,3,0,0,0
Erick Dampier,29,DAL,C,59,56,1609,0,0,0,0,100
Zach Randolph,23,POR,PF,46,37,1603,0,0,0,78,22
Jeff Foster,28,IND,C,61,43,1594,0,0,0,12,88
Baron Davis,25,2TM,PG,46,32,1581,59,41,0,0,0
Baron Davis,25,NOH,PG,18,13,593,66,34,0,0,0
Baron Davis,25,GSW,PG,28,19,988,55,46,0,0,0
Jarvis Hayes,23,WAS,SF,54,22,1560,0,24,73,3,0
Matt Bonner,24,TOR,C,82,0,1553,0,0,2,16,82
Milt Palacio,26,TOR,PG,80,4,1533,75,25,0,0,0
Jermaine O'Neal,26,IND,PF,44,41,1530,0,0,0,70,31
Corliss Williamson,31,2TM,PF,72,9,1527,0,0,14,86,0
Corliss Williamson,31,PHI,PF,48,5,1056,0,0,1,98,0
Corliss Williamson,31,SAC,PF,24,4,471,0,0,41,58,1
Kelvin Cato,30,ORL,C,62,50,1525,0,0,0,1,99
Doug Christie,34,2TM,SG,52,44,1525,4,92,3,0,0
Doug Christie,34,SAC,SG,31,31,996,3,94,3,0,0
Doug Christie,34,ORL,SG,21,13,529,7,89,4,0,0
Greg Buckner,28,DEN,SG,70,41,1522,0,91,8,0,0
Sam Cassell,35,MIN,PG,59,38,1522,99,1,0,0,0
Mike Sweetney,22,NYK,C,77,28,1509,0,0,0,4,97
Jon Barry,35,2TM,SG,69,2,1505,4,73,22,0,0
Jon Barry,35,ATL,SG,16,0,275,16,83,2,0,0
Jon Barry,35,HOU,SG,53,2,1230,1,71,27,0,0
Keith Van Horn,29,2TM,PF,62,16,1502,0,0,22,67,11
Keith Van Horn,29,MIL,SF,33,13,818,0,0,37,61,3
Keith Van Horn,29,DAL,PF,29,3,684,0,0,5,73,22
Eddie Griffin,22,MIN,PF,70,0,1492,0,0,0,93,6
Jason Kapono,23,CHA,SF,81,14,1491,0,3,82,13,2
Bonzi Wells,28,MEM,SG,69,19,1489,1,98,1,0,0
Malik Rose,30,2TM,PF,76,5,1475,0,0,7,88,5
Malik Rose,30,SAS,PF,50,1,862,0,0,0,99,2
Malik Rose,30,NYK,PF,26,4,613,0,0,17,74,9
Travis Best,32,NJN,PG,76,6,1461,100,0,0,0,0
Carlos Arroyo,25,2TM,PG,70,16,1448,94,6,0,0,0
Carlos Arroyo,25,UTA,PG,30,16,742,93,6,0,0,0
Carlos Arroyo,25,DET,PG,40,0,706,94,6,0,0,0
Predrag Drobnjak,29,ATL,C,71,1,1435,0,0,0,2,98
Brian Cardinal,27,MEM,PF,58,16,1433,0,0,0,92,7
Chris Andersen,26,NOH,C,67,2,1430,0,0,0,3,97
Howard Eisley,32,UTA,PG,74,1,1428,93,7,0,0,0
Marquis Daniels,24,DAL,SG,60,17,1412,11,81,8,0,0
Jacque Vaughn,29,NJN,SG,71,34,1410,27,71,2,0,0
Zaza Pachulia,20,MIL,C,74,4,1397,0,0,0,0,100
Nick Collison,24,SEA,C,82,4,1396,0,0,0,17,83
Robert Horry,34,SAS,PF,75,16,1396,0,0,0,90,10
Trevor Ariza,19,NYK,SF,80,12,1382,0,19,80,1,0
Keith McLeod,25,UTA,PG,53,47,1382,92,8,0,0,0
James Posey,28,MEM,SF,50,18,1382,0,31,59,10,0
Rodney Rogers,33,2TM,SF,58,33,1367,0,2,62,36,0
Rodney Rogers,33,NOH,SF,30,26,882,0,3,95,2,0
Rodney Rogers,33,PHI,PF,28,7,485,0,0,1,99,0
Richard Jefferson,24,NJN,SF,33,33,1355,0,2,78,20,0
Andrei Kirilenko,23,UTA,PF,41,37,1349,0,0,50,50,0
Boštjan Nachbar,24,2TM,SF,71,6,1341,0,1,56,42,1
Boštjan Nachbar,24,HOU,SF,16,2,204,0,0,100,0,0
Boštjan Nachbar,24,NOH,PF,55,4,1137,0,1,49,50,1
Mickaël Piétrus,22,GSW,SF,67,3,1340,1,26,70,3,0
Tony Delk,31,ATL,SG,56,1,1340,42,58,0,0,0
Maurice Taylor,28,2TM,PF,65,16,1336,0,0,0,58,42
Maurice Taylor,28,HOU,PF,38,16,905,0,0,0,86,14
Maurice Taylor,28,NYK,C,27,0,431,0,0,0,1,99
Jerome James,29,SEA,C,80,80,1330,0,0,0,0,100
James Jones,24,IND,SF,75,24,1330,0,2,84,15,0
Sebastian Telfair,19,POR,PG,68,26,1330,47,53,0,0,0
Robert Traylor,27,CLE,C,74,6,1327,0,0,0,37,63
Eric Williams,32,2TM,SG,55,39,1322,0,63,36,0,0
Eric Williams,32,NJN,SG,21,21,739,0,90,10,0,0
Eric Williams,32,TOR,SG,34,18,583,0,30,70,0,0
Nenê,22,DEN,C,55,18,1317,0,0,0,14,86
Jiří Welsch,25,2TM,SG,71,32,1317,0,53,39,9,0
Jiří Welsch,25,BOS,SG,55,32,1125,0,53,37,10,0
Jiří Welsch,25,CLE,SF,16,0,192,0,50,48,2,0
Rodney Buford,27,NJN,SF,64,17,1313,0,67,33,1,0
Dale Davis,35,2TM,C,61,28,1307,0,0,0,34,66
Dale Davis,35,GSW,C,36,3,577,0,0,0,1,99
Dale Davis,35,IND,C,25,25,730,0,0,0,60,40
Jamaal Tinsley,26,IND,PG,40,40,1301,87,13,0,0,0
Stromile Swift,25,MEM,PF,60,14,1279,0,0,0,66,34
Fred Hoiberg,32,MIN,SG,76,0,1272,0,99,1,0,0
Othella Harrington,31,CHI,PF,70,28,1271,0,0,0,61,39
Michael Ruffin,28,WAS,C,79,7,1262,0,0,0,36,64
Tony Allen,23,BOS,SG,77,34,1262,4,93,4,0,0
Derek Anderson,30,POR,SG,47,32,1239,0,91,9,0,0
Devin Brown,26,SAS,SG,67,0,1238,0,60,38,2,0
Maurice Evans,26,SAC,SG,65,11,1233,0,53,47,0,0
DerMarr Johnson,24,DEN,SG,71,40,1232,0,81,19,0,0
Michael Olowokandi,29,MIN,C,62,34,1215,0,0,0,0,100
Dikembe Mutombo,38,HOU,C,80,2,1212,0,0,0,0,100
Jerome Williams,31,NYK,SF,79,4,1211,0,1,57,42,0
Alan Henderson,32,DAL,PF,78,10,1203,0,0,16,78,7
Rasual Butler,25,MIA,SF,65,15,1203,0,1,85,14,0
Boris Diaw,22,ATL,SG,66,25,1201,6,52,38,5,0
Eduardo Nájera,28,2TM,PF,68,4,1185,0,0,2,91,7
Eduardo Nájera,28,GSW,PF,42,4,610,0,0,3,96,2
Eduardo Nájera,28,DEN,PF,26,0,575,0,0,1,86,13
Keyon Dooling,24,MIA,PG,74,0,1184,92,8,0,0,0
Mikki Moore,29,LAC,PF,74,4,1178,0,0,1,47,52
Michael Doleac,27,MIA,C,80,8,1175,0,0,0,14,86
Devin Harris,21,DAL,PG,76,19,1173,76,24,0,0,0
Shandon Anderson,31,2TM,SF,66,5,1171,0,10,77,13,0
Shandon Anderson,31,NYK,SG,1,0,20,0,67,33,0,0
Shandon Anderson,31,MIA,SF,65,5,1151,0,9,77,14,0
Brian Scalabrine,26,NJN,PF,54,14,1167,0,0,23,75,3
Beno Udrih,22,SAS,PG,80,2,1149,85,15,0,0,0
Marcus Banks,23,BOS,PG,81,2,1145,100,0,0,0,0
Lindsey Hunter,34,DET,SG,76,3,1144,39,60,1,0,0
Brian Grant,32,LAL,C,69,8,1136,0,0,0,6,94
Lucious Harris,34,CLE,SG,73,4,1128,4,86,10,0,0
Aaron McKie,32,PHI,SG,68,3,1118,8,90,2,0,0
Toni Kukoč,36,MIL,SF,53,6,1099,0,0,62,38,0
DeShawn Stevenson,23,ORL,SG,55,27,1089,5,70,25,0,0
Brian Cook,24,LAL,C,72,0,1087,0,0,0,44,56
Leandro Barbosa,22,PHO,PG,63,6,1087,98,2,0,0,0
Tierre Brown,25,LAL,PG,76,0,1066,86,14,0,0,0
Willie Green,23,PHI,SG,57,21,1066,48,52,0,0,0
Juan Dixon,26,WAS,SG,63,4,1054,32,66,2,0,0
Al Jefferson,20,BOS,PF,71,1,1051,0,0,0,45,55
Danny Fortson,28,SEA,C,62,0,1047,0,0,0,45,55
Steven Hunter,23,PHO,C,76,3,1046,0,0,0,3,97
Bryon Russell,34,DEN,SF,70,2,1026,0,23,66,11,0
Eddie Gill,26,IND,PG,73,3,1021,100,0,0,0,0
Erick Strickland,31,MIL,SG,62,5,1014,16,77,7,0,0
Chris Wilcox,22,LAC,C,54,25,1005,0,0,0,18,82
John Salmons,25,PHI,SG,58,8,993,0,48,51,0,0
Darrell Armstrong,36,2TM,PG,66,16,988,100,0,0,0,0
Darrell Armstrong,36,NOH,PG,14,9,412,100,0,0,0,0
Darrell Armstrong,36,DAL,PG,52,7,576,100,0,0,0,0
Etan Thomas,26,WAS,C,47,10,976,0,0,0,2,98
Kareem Rush,24,2TM,SG,48,22,968,3,83,14,0,0
Kareem Rush,24,LAL,SG,14,0,91,0,75,25,0,0
Kareem Rush,24,CHA,SG,34,22,877,3,84,13,0,0
Tom Gugliotta,35,2TM,PF,47,9,966,0,0,0,74,26
Tom Gugliotta,35,BOS,PF,20,0,218,0,0,0,84,16
Tom Gugliotta,35,ATL,PF,27,9,748,0,0,0,71,29
Jarron Collins,26,UTA,C,50,38,961,0,0,0,1,100
Pat Garrity,28,ORL,PF,71,0,955,0,0,5,92,4
Calbert Cheaney,33,GSW,SG,55,5,951,4,54,41,1,0
Jason Collier,27,ATL,C,70,44,942,0,0,0,0,100
Scott Padgett,28,HOU,PF,66,0,942,0,0,1,92,7
Brian Skinner,28,2TM,PF,49,23,941,0,0,0,6,94
Brian Skinner,28,PHI,PF,24,0,246,0,0,0,19,81
Brian Skinner,28,SAC,C,25,23,695,0,0,0,1,99
Francisco Elson,28,DEN,C,67,11,939,0,0,0,0,100
George Lynch,34,NOH,SF,44,27,933,0,0,78,22,0
Željko Rebrača,32,LAC,C,58,2,928,0,0,0,19,81
Lamond Murray,31,TOR,SF,62,1,918,0,7,84,9,0
Kwame Brown,22,WAS,PF,42,14,908,0,0,2,80,18
Kirk Snyder,21,UTA,SG,68,7,906,0,47,52,1,0
Walter McCarty,30,2TM,PF,72,0,906,0,0,1,91,8
Walter McCarty,30,BOS,PF,44,0,553,0,0,1,91,8
Walter McCarty,30,PHO,PF,28,0,353,0,0,0,92,8
Marcus Fizer,26,MIL,PF,54,0,903,0,0,0,80,20
Anfernee Hardaway,33,NYK,SF,37,0,894,0,62,38,0,0
Eddie House,26,3TM,SG,68,7,891,77,23,0,0,0
Eddie House,26,CHA,SG,13,5,300,46,54,0,0,0
Eddie House,26,MIL,SG,5,0,41,3,97,0,0,0
Eddie House,26,SAC,PG,50,2,550,100,0,0,0,0
Shawn Bradley,32,DAL,C,77,14,885,0,0,0,0,100
Ronald Murray,25,SEA,SG,49,6,883,10,82,8,0,0
Kris Humphries,19,UTA,PF,67,4,873,0,0,16,84,1
Scot Pollard,29,IND,C,49,17,865,0,0,0,2,98
Anderson Varejão,22,CLE,PF,54,0,863,0,0,0,83,17
Sasha Pavlović,21,CLE,SG,65,9,862,4,59,36,0,0
Curtis Borchardt,24,UTA,C,67,23,859,0,0,0,0,100
Eric Piatkowski,34,CHI,SG,68,11,841,0,67,32,2,0
Shaun Livingston,19,LAC,PG,30,15,814,81,19,0,0,0
Royal Ivey,23,ATL,PG,62,5,809,99,1,0,0,0
Travis Outlaw,20,POR,SF,59,2,793,0,7,64,29,0
Luke Walton,24,LAL,SF,61,5,768,0,0,55,41,4
David Harrison,22,IND,C,43,14,760,0,0,0,0,100
Steve Smith,35,2TM,SG,50,1,750,2,55,40,4,0
Steve Smith,35,CHA,SG,37,1,636,2,52,42,4,0
Steve Smith,35,MIA,SG,13,0,114,0,70,30,0,0
Kenny Anderson,34,2TM,PG,43,20,743,100,0,0,0,0
Kenny Anderson,34,ATL,PG,39,20,717,100,0,0,0,0
Kenny Anderson,34,LAC,PG,4,0,26,100,0,0,0,0
Anthony Carter,29,MIN,PG,66,12,742,97,3,0,0,0
Christian Laettner,35,MIA,PF,49,0,739,0,0,0,83,18
Rafael Araújo,24,TOR,C,59,41,736,0,0,0,1,99
Obinna Ekezie,29,ATL,C,42,31,732,0,0,0,4,96
Matt Barnes,24,SAC,SF,43,9,715,0,15,82,4,0
Loren Woods,26,TOR,C,45,30,712,0,0,0,0,100
Jackson Vroman,23,2TM,C,46,18,705,0,0,4,37,59
Jackson Vroman,23,PHO,PF,10,1,57,0,0,42,54,5
Jackson Vroman,23,NOH,C,36,17,648,0,0,1,35,64
Jamaal Magloire,26,NOH,C,23,22,703,0,0,0,0,100
Alonzo Mourning,34,2TM,C,37,17,702,0,0,0,54,46
Alonzo Mourning,34,NJN,PF,18,14,457,0,0,0,70,30
Alonzo Mourning,34,MIA,C,19,3,245,0,0,0,26,75
Tony Massenburg,37,SAS,PF,61,6,699,0,0,1,49,50
Rodney White,24,2TM,SF,58,2,677,0,2,55,41,2
Rodney White,24,DEN,SF,42,2,531,0,1,59,38,2
Rodney White,24,GSW,SF,16,0,146,0,2,43,52,3
Adrian Griffin,30,CHI,SF,69,1,667,0,8,84,8,0
Wesley Person,33,2TM,SF,41,3,667,0,32,66,2,0
Wesley Person,33,MIA,SF,16,3,206,0,39,59,2,0
Wesley Person,33,DEN,SF,25,0,461,0,29,69,2,0
Stacey Augmon,36,ORL,SF,55,7,663,0,44,54,1,0
Dahntay Jones,24,MEM,SG,52,7,649,1,71,27,1,0
Jabari Smith,27,NJN,PF,45,2,648,0,0,0,68,31
Steve Blake,24,WAS,PG,44,1,648,100,0,0,0,0
Ryan Bowen,29,HOU,SF,66,6,604,0,21,78,2,0
Mark Madsen,29,MIN,C,41,14,601,0,0,0,12,89
Greg Ostertag,31,SAC,C,56,3,556,0,0,0,0,100
David West,24,NOH,SF,30,8,552,0,2,40,59,0
Junior Harrington,24,NOH,SG,29,7,550,22,73,4,0,0
Kendrick Perkins,20,BOS,C,60,3,548,0,0,0,23,77
Anthony Goldwire,33,2TM,PG,33,2,537,100,0,0,0,0
Anthony Goldwire,33,DET,PG,9,0,55,100,0,0,0,0
Anthony Goldwire,33,MIL,PG,24,2,482,100,0,0,0,0
Bobby Jackson,31,SAC,SG,25,0,536,47,53,0,0,0
Allan Houston,33,NYK,SG,20,11,532,0,83,17,0,0
