Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PF,26.0,7.0,6.0,31.1,3.5,8.7,0.454,0.0,0.5,0.26049999999999995,3.5,7.3,0.484,0.477,2.3,2.5,0.693,1.8,4.3,6.7,1.0,0.7,0.5,1.6,3.1,10.4,15.2,0.512,0.033,0.361,8.0,17.6,12.8,10.2,1.5,1.5,13.0,21.1,0.1,0.3,0.5,0.11,0.2,0.1,-0.1,0.1
SF,26.5,8.5,4.0,25.9,3.25,7.25,0.428,0.45,1.8,0.333,2.4,5.0,0.4495,0.479,1.6,2.25,0.792,1.0,2.55,3.6500000000000004,1.4,0.7,0.3,1.2,2.6,8.7,12.6,0.5325,0.265,0.3065,3.8499999999999996,12.55,8.8,9.85,1.35,0.8500000000000001,12.850000000000001,18.25,0.15000000000000002,0.1,0.3,0.0875,-0.4,0.05,0.1,0.15000000000000002
PG,28.0,7.0,2.5,23.15,2.95,5.9,0.422,0.7,2.25,0.333,2.0,4.300000000000001,0.4355,0.457,1.4,1.8,0.833,0.4,1.7000000000000002,2.2,3.0,0.7,0.1,1.3,2.3,7.85,14.1,0.5105,0.298,0.25,2.3,7.9,5.05,26.3,1.5499999999999998,0.2,14.4,18.5,0.2,0.0,0.2,0.0695,0.75,0.05,0.1,0.1
SG,28.0,7.5,3.0,27.25,2.7,7.949999999999999,0.397,0.5,2.1,0.333,2.1,5.35,0.4125,0.4365,1.6,2.05,0.8015000000000001,0.95,2.25,3.2,1.9,0.7,0.2,1.2,2.1500000000000004,7.4,12.95,0.492,0.2485,0.268,3.6500000000000004,10.600000000000001,7.75,14.8,1.5,0.55,10.9,18.55,0.1,0.1,0.2,0.0665,0.1,0.1,0.15000000000000002,0.1
C,29.0,6.0,0.0,14.7,1.7,3.85,0.481,0.0,0.0,0.0,1.7,3.85,0.4895,0.481,0.9,1.3,0.7395,1.35,2.55,3.9,0.4,0.35,0.7,0.9,2.8,4.449999999999999,12.55,0.5205,0.0,0.406,9.3,18.9,14.3,5.05,1.0,3.55,15.3,15.25,0.1,0.1,0.2,0.0965,-2.45,0.8500000000000001,-1.2,0.0
