Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,26.5,7.0,4.5,28.049999999999997,4.2,9.350000000000001,0.411,1.25,3.6500000000000004,0.366,2.8,6.0,0.452,0.4865,2.1500000000000004,2.5,0.789,0.45,2.4,3.1,4.1,0.7,0.1,1.8,2.3499999999999996,11.05,13.5,0.524,0.3655,0.263,2.0,10.4,6.2,24.45,1.2,0.4,14.0,21.25,0.25,0.15000000000000002,0.45,0.069,0.45,-0.3,-0.15000000000000002,0.1
SG,27.5,7.0,1.0,25.75,3.55,8.95,0.4125,0.95,3.2,0.333,2.3499999999999996,4.95,0.478,0.486,1.65,1.95,0.813,0.45,1.6,2.2,1.35,0.7,0.15000000000000002,1.05,2.1,9.9,13.35,0.531,0.3975,0.2445,2.05,10.4,6.95,10.1,1.5,0.55,10.9,20.35,0.2,0.1,0.3,0.0795,0.55,0.2,0.8,0.1
PF,28.0,8.0,2.0,21.95,3.3,6.7,0.4615,0.05,0.3,0.333,2.6500000000000004,4.65,0.481,0.485,1.35,2.0,0.75,1.1,3.0999999999999996,5.15,0.8500000000000001,0.45,0.3,0.8,2.2,8.45,14.850000000000001,0.5475000000000001,0.036000000000000004,0.293,7.8,17.15,12.4,8.149999999999999,1.1,1.5,10.6,17.35,0.2,0.2,0.3,0.1075,0.44999999999999996,0.8,0.8500000000000001,0.1
SF,28.0,7.0,1.0,17.7,1.9,5.0,0.438,0.8,2.1,0.375,1.3,2.6,0.5,0.521,1.0,1.4,0.7344999999999999,0.6,2.1,2.3,0.8,0.4,0.2,0.6,1.6,6.3,12.0,0.555,0.449,0.222,3.4,15.1,8.6,7.6,1.4,0.6,9.9,15.7,0.1,0.1,0.3,0.07,0.0,0.2,0.9,0.1
C,28.0,8.5,4.5,20.5,2.6,4.55,0.496,0.0,0.0,0.0,2.6,3.8499999999999996,0.502,0.496,1.1,1.85,0.6755,1.7,3.8499999999999996,5.55,0.7,0.3,0.9,0.75,2.3,5.65,14.75,0.53,0.0,0.39849999999999997,10.8,20.95,16.299999999999997,5.4,1.05,3.85,12.55,14.35,0.1,0.25,0.4,0.103,-0.75,0.4,0.55,0.1
