Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
SG,28.5,6.0,4.0,28.2,3.5999999999999996,9.3,0.405,1.0,2.45,0.327,3.0,6.4,0.444,0.446,1.75,2.15,0.8,0.8,2.5,3.1,2.25,0.95,0.2,1.65,2.1500000000000004,11.2,13.850000000000001,0.508,0.32,0.253,2.95,11.649999999999999,6.75,13.45,1.8,0.6,13.6,18.4,0.1,0.1,0.25,0.09,0.09999999999999999,0.8,0.9,0.15000000000000002
PG,27.5,7.0,4.0,27.6,3.1,7.35,0.392,0.75,2.85,0.3,2.05,4.449999999999999,0.429,0.438,1.4500000000000002,1.7000000000000002,0.8145,0.55,1.7999999999999998,2.3,3.5999999999999996,0.8500000000000001,0.05,1.8,2.3,7.949999999999999,15.5,0.495,0.2935,0.28500000000000003,2.5,8.8,5.8,26.85,2.1,0.1,14.65,18.299999999999997,0.3,0.1,0.4,0.08399999999999999,0.35000000000000003,0.55,1.15,0.1
SF,25.0,5.0,2.0,24.0,3.0,8.1,0.4,0.5,1.7,0.288,2.4,6.4,0.432,0.446,1.1,1.8,0.7255,0.8,2.5,3.4,1.1,0.8,0.3,1.2,2.1,7.7,12.3,0.477,0.25,0.249,3.7,13.7,9.2,9.2,1.8,1.1,12.4,20.3,0.1,0.1,0.1,0.062,-0.9,0.8,-0.5,0.0
PF,27.0,9.0,0.0,21.1,2.6,6.5,0.449,0.0,0.1,0.2465,2.3,4.9,0.456,0.45,1.5,2.0,0.692,1.5,3.3,5.0,1.0,0.6,0.5,1.1,2.5,6.1,14.1,0.493,0.008,0.353,7.8,17.0,13.0,8.8,1.5,1.8,14.8,18.1,0.2,0.2,0.4,0.114,-0.3,0.7,0.9,0.1
C,28.0,7.0,4.0,19.6,2.0,4.2,0.454,0.0,0.0,0.0,2.0,4.2,0.456,0.456,0.8,1.5,0.6125,1.6,3.0,4.5,0.7,0.4,0.6,1.2,3.1,5.0,10.9,0.487,0.0,0.333,9.2,17.4,13.4,5.6,1.2,2.6,14.7,15.3,0.1,0.2,0.2,0.07,-2.5,1.0,-1.6,0.0
