Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,27.5,7.0,3.0,27.15,4.45,9.6,0.423,1.05,3.5,0.324,2.9,6.25,0.4625,0.4795,1.85,2.4000000000000004,0.835,0.55,2.5,3.2,3.55,0.8,0.2,1.35,2.1,12.4,13.75,0.519,0.3615,0.2645,2.3,10.25,6.2,23.15,1.5,0.75,12.1,20.55,0.1,0.1,0.3,0.075,-0.2,0.6,1.15,0.2
SF,27.5,6.5,3.0,23.950000000000003,3.4,8.100000000000001,0.427,1.1,3.5999999999999996,0.3075,2.45,4.25,0.5,0.484,1.6,2.0999999999999996,0.75,0.8,3.45,4.699999999999999,1.45,0.6,0.3,0.9,1.8,9.45,13.2,0.5335000000000001,0.4615,0.297,4.5,16.15,9.8,10.65,1.5,1.1,9.3,19.65,0.1,0.1,0.3,0.0875,-0.55,0.7,0.5,0.1
C,26.0,7.0,2.5,20.6,3.05,6.15,0.5185,0.0,0.3,0.25,2.5,4.45,0.5585,0.5485,1.3,1.75,0.762,1.65,4.05,5.75,1.15,0.4,0.7,1.0,2.45,7.65,16.8,0.577,0.0515,0.304,9.600000000000001,21.15,16.15,8.95,1.3,3.25,13.2,17.15,0.25,0.2,0.4,0.1375,0.3,1.4,1.35,0.1
SG,26.0,6.0,0.0,22.450000000000003,2.45,6.4,0.38,1.2000000000000002,3.45,0.351,1.05,2.6,0.457,0.488,1.0,1.3,0.8089999999999999,0.35,2.0,2.45,1.1,0.55,0.2,0.75,2.0,7.2,10.55,0.5315000000000001,0.525,0.161,1.7,11.25,6.7,7.4,1.2,0.6499999999999999,9.9,16.4,0.0,0.1,0.1,0.0445,-1.5,-0.05,-1.4,0.0
PF,28.0,6.0,2.0,23.8,2.4,7.4,0.429,0.9,2.7,0.293,1.4,2.9,0.5,0.5,1.6,1.8,0.8,1.0,3.7,4.7,1.0,0.6,0.3,0.9,2.2,6.8,11.4,0.514,0.468,0.243,5.2,16.2,10.8,10.1,1.1,1.7,9.6,17.2,0.0,0.1,0.1,0.055,-0.8,0.4,-0.6,0.0
