Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,26.0,7.5,5.0,30.35,3.75,9.25,0.405,1.5,4.85,0.348,2.0,4.75,0.477,0.4885,1.75,2.3,0.829,0.35,2.8499999999999996,3.25,4.75,1.1,0.2,1.7000000000000002,2.5,10.75,13.2,0.547,0.447,0.235,1.9,11.95,7.2,24.6,1.9,0.6499999999999999,13.85,20.700000000000003,0.2,0.15000000000000002,0.3,0.092,0.24999999999999997,0.7,1.05,0.2
SF,26.0,7.0,4.0,29.1,3.4,7.4,0.442,1.5,4.0,0.3395,1.4,2.8,0.525,0.526,1.0,1.3,0.8,0.7,2.8,3.8,1.5,0.8,0.2,1.0,1.9,9.5,10.7,0.576,0.419,0.213,3.3,13.5,8.2,10.2,1.4,1.1,12.7,17.9,0.1,0.1,0.2,0.078,-0.2,0.8,0.5,0.1
PF,28.0,6.0,4.0,24.6,3.1,6.5,0.471,0.8,2.8,0.333,1.9,3.2,0.537,0.534,1.4,1.8,0.778,0.8,3.6,4.3,1.5,0.7,0.3,1.0,2.5,9.2,13.0,0.558,0.352,0.282,4.3,16.0,10.6,8.8,1.4,1.3,10.8,15.8,0.2,0.1,0.3,0.094,-0.5,0.9,0.4,0.1
SG,25.0,8.5,0.0,23.05,2.7,6.65,0.413,1.2000000000000002,4.0,0.356,1.75,2.75,0.5,0.522,0.8,1.0,0.8225,0.35,2.0,2.7,1.35,0.7,0.3,0.8,1.8,7.35,12.5,0.5465,0.5,0.202,1.95,11.25,6.800000000000001,11.9,1.35,1.1,10.05,19.0,0.1,0.1,0.2,0.067,0.15000000000000002,0.3,0.6,0.1
C,29.0,6.0,4.0,16.3,2.3,4.0,0.5285,0.1,0.5,0.28800000000000003,2.3,3.7,0.574,0.5615,1.0,1.4,0.763,1.5,3.5,5.2,0.8,0.4,0.5,0.8,2.3,5.8,15.5,0.6065,0.104,0.322,8.9,23.9,16.3,8.9,0.9,3.1,13.850000000000001,16.1,0.2,0.1,0.3,0.128,-0.4,1.0,1.0,0.1
