Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
SG,25.0,7.0,2.0,26.8,3.0,7.4,0.405,1.2,3.6,0.344,1.7,3.6,0.488,0.475,1.0,1.2,0.82,0.4,2.1,2.7,1.3,0.6,0.2,1.0,2.0,8.9,10.2,0.517,0.456,0.174,1.9,11.2,6.4,8.9,1.3,0.7,9.8,17.1,0.0,0.2,0.2,0.047,-1.2,-0.7,-1.7,0.0
SF,27.0,7.0,4.0,25.65,2.75,6.3,0.4355,1.0,3.0,0.356,1.7,3.45,0.5,0.516,1.1,1.35,0.809,0.7,3.1,3.8499999999999996,1.25,0.75,0.3,0.8,2.0,7.55,11.600000000000001,0.5585,0.4465,0.2555,3.1500000000000004,14.45,8.8,8.05,1.6,1.1,11.0,14.45,0.1,0.2,0.25,0.079,-0.55,0.75,0.3,0.1
PG,27.0,7.0,2.0,19.8,2.4,5.5,0.437,0.9,2.2,0.364,1.7,4.2,0.49,0.521,1.3,1.5,0.8514999999999999,0.3,1.8,2.1,2.5,0.6,0.1,1.3,1.6,6.8,13.8,0.564,0.378,0.244,2.1,9.6,6.0,22.2,1.7,0.6,13.7,19.6,0.2,0.1,0.2,0.109,0.7,0.4,2.2,0.1
PF,27.0,6.0,2.0,19.7,2.8,5.5,0.447,0.5,1.3,0.333,1.7,3.3,0.491,0.508,0.8,1.3,0.8,1.0,2.8,3.8,0.8,0.4,0.3,0.8,2.0,6.7,12.1,0.527,0.292,0.208,5.0,18.7,12.8,7.5,1.2,2.0,12.1,16.2,0.0,0.1,0.2,0.058,-0.6,-0.2,-0.6,0.0
C,27.0,7.0,2.0,17.0,2.6,5.2,0.52,0.0,0.1,0.1,2.1,3.9,0.542,0.533,1.1,1.5,0.711,1.2,2.5,3.9,0.8,0.4,0.7,0.9,2.2,6.6,15.6,0.585,0.012,0.321,10.1,17.6,14.9,6.9,1.1,3.5,13.3,17.6,0.1,0.1,0.4,0.116,-0.2,0.7,0.5,0.1
