Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,26.0,8.0,5.0,29.8,3.4,8.4,0.419,0.8,2.4,0.333,2.7,5.8,0.457,0.471,1.7,2.0,0.8,0.4,2.0,2.6,3.5,1.0,0.2,1.3,1.8,9.4,15.7,0.533,0.286,0.258,2.4,9.4,6.0,27.5,1.9,0.5,15.1,18.7,0.3,0.2,0.5,0.102,1.1,0.8,1.5,0.2
SF,27.0,6.0,4.0,26.1,3.2,7.7,0.4245,1.0,3.0,0.333,2.0,4.8,0.46699999999999997,0.479,1.4,2.0,0.766,0.7,2.7,4.0,1.2,0.8,0.4,1.2,2.3,8.0,11.9,0.512,0.316,0.238,3.5,14.4,8.9,11.2,1.7,1.1,11.2,19.1,0.1,0.2,0.2,0.065,0.0,0.8,0.7,0.1
SG,26.0,6.0,0.0,22.3,2.8,7.3,0.389,0.8,3.2,0.3,2.0,4.8,0.414,0.463,1.4,1.6,0.8015000000000001,0.3,1.8,2.0,1.0,0.6,0.2,1.0,2.0,7.8,11.1,0.519,0.387,0.23,1.8,10.0,6.2,9.6,1.6,0.6,10.2,19.3,0.1,0.1,0.2,0.064,-0.6,0.0,-0.3,0.1
PF,28.0,6.0,0.5,24.9,2.9,6.4,0.4515,0.0,0.1,0.176,2.8499999999999996,6.4,0.453,0.4615,1.65,2.2,0.767,1.6,2.8,5.0,0.9,0.55,0.5,1.1,2.6,7.65,13.75,0.5115000000000001,0.01,0.28800000000000003,7.699999999999999,15.75,12.45,6.300000000000001,1.15,1.35,11.649999999999999,19.0,0.1,0.1,0.3,0.095,-0.45,0.3,-0.05,0.1
C,28.0,6.0,4.0,19.200000000000003,1.7,3.75,0.478,0.0,0.0,0.0,1.65,3.65,0.478,0.478,0.95,1.5,0.667,1.7,2.8,4.4,0.6,0.4,0.8,0.8,2.6500000000000004,4.65,10.7,0.4985,0.0,0.39,9.399999999999999,17.25,14.05,6.199999999999999,0.9,2.95,14.95,13.399999999999999,0.1,0.15000000000000002,0.2,0.07400000000000001,-2.95,0.95,-1.3,0.0
