Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PF,27.448275862068964,10.275862068965518,6.206896551724138,28.148275862068964,4.541379310344827,9.955172413793104,0.4550344827586207,0.44482758620689655,1.3862068965517242,0.24227272727272728,4.096551724137931,8.568965517241379,0.4758965517241379,0.4768275862068965,2.6,3.634482758620689,0.692896551724138,1.9068965517241379,4.906896551724138,6.817241379310344,1.8827586206896552,0.8517241379310344,0.7551724137931034,1.7724137931034483,3.024137931034483,12.1,15.375862068965516,0.5177586206896552,0.1476896551724138,0.3652068965517241,8.179310344827586,18.49655172413793,13.341379310344827,11.089655172413794,1.5482758620689654,1.8275862068965518,13.306896551724137,20.644827586206898,0.3172413793103448,0.41724137931034483,0.7344827586206897,0.09606896551724138,0.3793103448275862,0.12413793103448274,0.5172413793103448,0.28620689655172415
SG,28.3125,10.5,5.15625,25.78125,3.853125,9.609375,0.38740625,0.81875,2.5,0.30565517241379314,3.034375,7.115625,0.41696875,0.428375,2.3875,2.984375,0.7765,0.9,2.61875,3.50625,2.4875,0.88125,0.23750000000000002,1.54375,2.178125,10.903125000000001,13.225,0.48,0.26371875,0.28418750000000004,4.590625,11.878125,8.225,16.725,1.625,0.596875,11.565625,20.378125,0.26875,0.271875,0.5375,0.0683125,0.38125,0.04062500000000001,0.40312499999999996,0.246875
PG,28.583333333333332,9.583333333333334,5.083333333333333,24.13611111111111,3.4583333333333335,8.18888888888889,0.41405555555555557,0.8694444444444445,2.3472222222222223,0.33861290322580645,2.591666666666667,5.844444444444445,0.4332777777777778,0.4643055555555555,1.913888888888889,2.261111111111111,0.8206857142857142,0.5027777777777778,1.8277777777777777,2.3333333333333335,3.4583333333333335,0.7611111111111111,0.11944444444444444,1.5055555555555555,2.147222222222222,9.691666666666666,13.252777777777778,0.5124166666666666,0.27858333333333335,0.2604722222222222,2.5027777777777778,8.0,5.266666666666667,23.936111111111114,1.625,0.39722222222222225,14.416666666666666,19.12777777777778,0.32499999999999996,0.17777777777777778,0.4861111111111111,0.06838888888888889,0.3583333333333333,-0.38055555555555554,-0.03611111111111108,0.18888888888888888
SF,27.235294117647058,9.941176470588236,5.147058823529412,25.38529411764706,3.429411764705882,7.93235294117647,0.41923529411764704,0.7676470588235295,2.1,0.29600000000000004,2.664705882352941,5.835294117647059,0.4353235294117647,0.4666176470588235,2.085294117647059,2.682352941176471,0.7690606060606061,1.0088235294117647,2.7970588235294116,3.8,1.5,0.711764705882353,0.4441176470588235,1.2470588235294118,2.5323529411764705,9.68235294117647,11.888235294117647,0.5154705882352941,0.26699999999999996,0.3318235294117647,4.820588235294117,12.408823529411764,8.629411764705882,9.617647058823529,1.4794117647058822,1.3470588235294116,12.941176470588236,18.185294117647057,0.27058823529411763,0.19117647058823528,0.4647058823529412,0.06455882352941177,-0.5617647058823529,-0.06176470588235293,-0.6441176470588236,0.1735294117647059
C,29.575,9.075,4.425,17.7075,2.1325,4.38,0.48045,0.02,0.0925,0.2,2.1125,4.2975,0.48412499999999997,0.48185,1.4025,2.0175,0.713,1.5675,2.9524999999999997,4.51,0.745,0.4425,0.7925,0.89,2.5949999999999998,5.6775,12.502500000000001,0.527625,0.01255,0.408675,9.74,18.392500000000002,14.0725,6.56,1.2175,3.3649999999999998,16.7875,15.684999999999999,0.23500000000000001,0.2375,0.475,0.0865,-2.075,0.8125,-1.2574999999999998,0.135
