Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
SG,29.5,6.5,3.0,28.049999999999997,3.5,7.4,0.4335,1.0,2.4,0.35,2.65,4.9,0.461,0.49,2.0,2.5999999999999996,0.777,0.45,2.0,2.5,2.5,0.75,0.2,1.3,2.5,9.15,14.149999999999999,0.533,0.344,0.3265,2.4,9.25,6.05,15.4,1.8,0.6,11.45,18.799999999999997,0.25,0.1,0.35,0.1115,0.7,1.1,2.1,0.15000000000000002
SF,28.5,5.0,3.0,27.95,3.0,7.75,0.4065,0.35,1.35,0.289,2.5,5.85,0.4315,0.4445,2.1500000000000004,2.5,0.784,0.8500000000000001,3.0,4.25,1.3,0.7,0.3,1.05,2.45,8.5,12.3,0.5075000000000001,0.1835,0.347,4.6,12.9,9.05,9.85,1.45,0.9,12.7,18.0,0.1,0.1,0.2,0.0695,-0.35,0.15000000000000002,-0.4,0.0
PG,29.0,5.0,2.0,22.3,3.0,7.1,0.415,0.6,1.7,0.333,2.2,4.6,0.433,0.452,1.2,1.5,0.778,0.4,1.8,2.1,2.4,0.8,0.1,1.3,1.8,7.7,13.5,0.491,0.261,0.2,2.2,9.8,5.9,23.0,2.0,0.2,14.5,18.3,0.0,0.1,0.2,0.084,-0.5,0.3,0.4,0.1
C,30.0,5.0,3.5,24.55,2.8,6.0,0.4775,0.0,0.0,0.0,2.8,6.0,0.4935,0.4785,1.8,2.7,0.6815,2.05,4.0,5.6,0.75,0.45,0.8,1.05,3.6,7.1,13.2,0.532,0.0,0.4575,9.9,18.8,14.05,6.95,1.2,2.95,12.7,16.3,0.1,0.1,0.25,0.086,-2.1,0.3,-1.1,0.0
PF,30.0,9.0,0.0,24.3,2.5,5.4,0.427,0.0,0.1,0.333,2.1,4.7,0.444,0.452,1.1,2.1,0.714,1.7,3.5,5.3,0.6,0.7,0.4,1.1,2.9,6.4,12.2,0.488,0.01,0.333,7.1,20.2,12.8,4.4,1.4,1.4,12.1,16.2,0.1,0.2,0.4,0.096,-1.0,0.4,-0.6,0.1
