Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,26.0,7.0,4.0,28.9,2.9,7.3,0.4,0.6,2.0,0.3,2.0,3.9,0.441,0.45,1.5,2.0,0.8109999999999999,0.4,1.8,2.3,2.8,0.8,0.2,1.5,2.0,8.0,13.3,0.493,0.308,0.23,2.0,8.9,5.8,23.8,1.7,0.4,14.1,20.0,0.0,0.2,0.3,0.063,1.3,0.3,0.4,0.1
SF,28.0,7.0,5.0,28.3,2.5,6.8,0.431,1.0,2.9,0.333,1.5,3.8,0.471,0.491,1.3,1.7,0.7495,0.6,2.4,3.0,1.0,0.6,0.2,0.9,2.0,8.0,10.7,0.539,0.4,0.265,2.9,12.5,7.1,8.0,1.4,0.8,12.3,15.9,0.1,0.1,0.2,0.06,-0.2,0.3,-0.1,0.1
SG,27.0,7.0,0.0,24.7,3.0,7.1,0.417,1.0,2.6,0.3495,2.2,4.2,0.453,0.488,1.5,1.8,0.8394999999999999,0.4,1.7,2.4,1.3,0.5,0.2,1.0,2.0,8.0,12.2,0.533,0.407,0.25,2.1,9.8,6.3,11.0,1.8,0.6,10.3,19.0,0.0,0.1,0.2,0.055,-0.2,-0.1,-0.4,0.1
PF,28.0,6.0,1.0,25.4,3.0,6.6,0.448,0.0,0.1,0.25,3.0,6.6,0.455,0.479,1.4,1.8,0.723,1.2,3.5,4.6,0.5,0.5,0.4,1.0,2.1,7.5,13.2,0.509,0.016,0.298,6.9,20.9,13.6,5.3,1.1,1.8,11.1,19.3,0.1,0.1,0.2,0.071,-1.7,0.3,-1.3,0.0
C,27.5,7.0,2.0,21.0,1.9,3.7,0.5,0.0,0.0,0.077,1.8,3.5,0.5,0.51,1.3,2.0,0.714,1.55,3.3,4.75,0.55,0.4,0.6499999999999999,0.8,3.0,5.6,12.3,0.562,0.0,0.5,9.85,21.200000000000003,14.75,4.5,1.1,2.7,12.5,13.85,0.15000000000000002,0.1,0.35,0.115,-1.0,0.8,0.1,0.1
