Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Derrick Coleman,PF,23,NJN,74,68,35.2,6.9,14.9,.467,0.2,0.5,.342,6.8,14.4,.472,.473,4.4,6.0,.731,3.6,6.6,10.3,2.2,1.0,1.3,2.9,2.9,18.4,17.6,.527,.035,.402,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,.108,0.7,-0.3,0.4,1.5,
Bimbo Coles,PG,22,MIA,82,9,16.5,2.0,4.8,.412,0.1,0.4,.176,1.9,4.4,.435,.420,0.9,1.2,.747,0.7,1.2,1.9,2.8,0.8,0.1,1.2,1.8,4.9,10.4,.461,.087,.242,4.5,8.1,6.3,24.1,2.3,0.5,18.4,16.0,-0.1,1.2,1.1,.038,-2.7,0.3,-2.3,-0.1,
Steve Colter,PG,28,SAC,19,0,13.2,1.2,2.9,.411,0.3,0.7,.357,0.9,2.2,.429,.455,0.4,0.5,.700,0.3,1.1,1.4,1.9,0.6,0.1,0.6,1.4,3.1,9.5,.480,.250,.179,2.2,9.7,5.9,21.3,2.2,0.3,15.4,12.4,0.1,0.2,0.3,.051,-3.3,0.9,-2.4,0.0,
Lester Conner,PG,31,TOT,74,4,13.6,1.3,2.8,.464,0.0,0.1,.000,1.3,2.7,.475,.464,0.9,1.3,.723,0.3,1.2,1.5,2.2,1.1,0.0,0.8,1.0,3.5,13.3,.523,.024,.454,2.3,10.4,6.2,21.9,4.2,0.1,18.9,12.6,0.7,1.4,2.1,.102,-2.0,3.0,1.0,0.8,
Lester Conner,PG,31,NJN,35,2,14.0,1.7,3.2,.523,0.0,0.1,.000,1.7,3.1,.532,.523,0.8,1.2,.690,0.3,1.3,1.6,1.7,1.1,0.0,0.8,1.1,4.1,13.0,.560,.018,.378,2.3,10.3,6.1,16.6,3.7,0.1,17.3,12.9,0.4,0.6,1.0,.103,-2.4,3.2,0.8,0.4,
Lester Conner,PG,31,MIL,39,2,13.3,1.0,2.5,.396,0.0,0.1,.000,1.0,2.4,.409,.396,1.0,1.3,.750,0.3,1.2,1.4,2.7,1.2,0.0,0.8,0.9,2.9,13.5,.484,.031,.542,2.3,10.5,6.3,26.9,4.6,0.1,20.7,12.4,0.3,0.8,1.1,.101,-1.7,2.9,1.2,0.4,
Anthony Cook,PF,23,DEN,58,25,19.3,2.0,4.9,.417,0.0,0.1,.000,2.0,4.8,.421,.417,1.2,2.2,.550,2.3,3.3,5.6,0.4,0.6,1.2,0.9,1.7,5.3,10.7,.452,.011,.456,10.3,17.9,13.7,2.6,1.3,3.4,12.8,12.3,0.0,0.5,0.5,.022,-2.8,-1.2,-3.9,-0.6,
Wayne Cooper,C,34,POR,67,1,11.1,0.9,2.2,.393,0.0,0.0,.000,0.9,2.1,.396,.393,0.5,0.6,.786,0.8,2.0,2.8,0.3,0.1,0.9,0.3,1.8,2.2,8.3,.450,.007,.290,8.1,19.6,13.9,3.6,0.4,5.0,11.9,10.1,0.2,1.2,1.4,.092,-4.1,1.5,-2.6,-0.1,
Tyrone Corbin,SF,28,MIN,82,82,39.0,7.2,16.0,.448,0.0,0.1,.200,7.1,15.9,.450,.449,3.6,4.5,.798,2.3,4.9,7.2,4.2,2.0,0.6,2.5,3.1,18.0,16.6,.499,.008,.283,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,2.6,2.9,5.4,.081,0.5,0.4,0.9,2.3,
Dave Corzine,C,34,SEA,28,0,5.3,0.6,1.4,.447,0.0,0.0,,0.6,1.4,.447,.447,0.5,0.8,.591,0.4,0.8,1.2,0.1,0.2,0.2,0.1,0.6,1.7,12.5,.493,.000,.579,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,0.2,0.2,0.4,.117,-1.6,-0.2,-1.8,0.0,
Pat Cummings,PF,34,UTA,4,0,6.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,1.8,2.5,.700,0.8,0.5,1.3,0.0,0.0,0.0,0.5,2.0,3.8,14.2,.721,.000,1.667,14.5,8.5,11.3,0.0,0.0,0.0,16.1,21.1,0.1,0.0,0.1,.208,-2.5,-0.7,-3.2,0.0,
Terry Cummings,PF,29,SAS,67,62,32.8,7.5,15.5,.484,0.1,0.5,.212,7.4,15.0,.493,.487,2.4,3.6,.683,2.9,4.9,7.8,2.3,0.9,0.4,2.0,3.4,17.6,16.3,.514,.032,.231,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,2.3,3.2,5.6,.122,0.5,-0.3,0.2,1.2,
Earl Cureton,PF,33,CHH,9,1,17.7,0.9,2.7,.333,0.0,0.1,.000,0.9,2.6,.348,.333,0.1,0.3,.333,0.7,3.3,4.0,0.3,0.0,0.3,0.7,1.8,1.9,2.4,.336,.042,.125,4.2,22.3,13.0,2.4,0.0,1.2,19.2,8.4,-0.2,0.1,-0.1,-0.041,-6.6,-1.8,-8.5,-0.3,
Dell Curry,SG,26,CHH,76,14,19.9,4.4,9.4,.471,0.4,1.1,.372,4.0,8.3,.485,.494,1.3,1.5,.842,0.6,2.0,2.6,2.2,1.0,0.3,1.1,1.6,10.6,17.0,.524,.120,.159,3.5,11.9,7.5,18.0,2.4,1.0,9.5,23.8,1.5,1.2,2.7,.086,1.4,0.4,1.9,1.5,
Quintin Dailey,SG,30,SEA,30,0,10.0,2.4,5.2,.471,0.0,0.0,.000,2.4,5.1,.474,.471,1.3,2.1,.613,0.4,0.7,1.1,0.5,0.2,0.0,0.6,0.8,6.1,14.5,.505,.006,.400,4.3,8.5,6.4,8.4,1.2,0.2,9.4,28.3,0.2,0.1,0.3,.054,-0.2,-2.6,-2.8,0.0,
Adrian Dantley*,SF,35,MIL,10,0,12.6,1.9,5.0,.380,0.1,0.3,.333,1.8,4.7,.383,.390,1.8,2.6,.692,0.8,0.5,1.3,0.9,0.5,0.0,0.6,0.8,5.7,12.1,.464,.060,.520,7.4,4.8,6.1,10.4,2.0,0.0,8.9,23.0,0.1,0.1,0.1,.052,-2.0,-2.2,-4.2,-0.1,
Brad Daugherty,C,25,CLE,76,76,38.8,8.0,15.2,.524,0.0,0.0,.000,8.0,15.2,.525,.524,5.7,7.6,.751,2.3,8.6,10.9,3.3,1.0,0.6,2.8,2.5,21.6,19.9,.583,.003,.501,7.0,25.7,16.3,13.9,1.3,0.9,13.0,24.0,5.5,3.6,9.0,.147,2.2,0.0,2.2,3.1,
Brad Davis,PG,35,DAL,80,6,17.8,2.0,4.7,.426,0.3,1.1,.259,1.7,3.6,.476,.456,1.1,1.5,.771,0.2,1.3,1.5,2.9,0.6,0.2,1.0,2.7,5.4,10.3,.507,.228,.316,1.0,8.4,4.7,22.8,1.6,0.7,15.3,15.6,0.8,0.8,1.6,.054,-3.0,0.1,-2.9,-0.3,
Terry Davis,PF,23,MIA,55,17,18.1,2.1,4.3,.487,0.0,0.0,.500,2.1,4.3,.487,.489,1.3,2.3,.556,1.9,2.9,4.8,0.7,0.3,0.5,0.7,2.3,5.5,11.7,.516,.008,.525,11.8,18.2,14.9,5.5,0.9,1.7,11.0,13.4,1.0,1.0,2.0,.095,-1.6,-0.5,-2.1,0.0,
Walter Davis,SG,36,TOT,71,14,20.9,5.7,12.1,.468,0.2,0.5,.306,5.5,11.6,.475,.474,1.5,1.6,.915,1.0,1.5,2.5,1.8,1.1,0.0,1.2,2.1,13.0,15.5,.506,.042,.136,4.5,7.9,6.1,12.2,2.3,0.1,8.8,24.6,1.3,0.6,2.0,.064,-0.6,-1.1,-1.7,0.1,
Walter Davis,SG,36,DEN,39,13,26.8,8.1,17.1,.474,0.3,0.8,.303,7.8,16.3,.483,.481,2.2,2.4,.915,1.3,1.8,3.2,2.2,1.6,0.1,1.6,2.8,18.7,17.1,.514,.049,.141,4.3,7.1,5.6,11.7,2.5,0.2,8.2,26.0,1.2,0.1,1.3,.061,0.1,-1.5,-1.5,0.1,
Walter Davis,SG,36,POR,32,1,13.7,2.7,6.1,.446,0.0,0.1,.333,2.7,6.0,.448,.449,0.7,0.7,.913,0.6,1.2,1.8,1.3,0.6,0.0,0.8,1.3,6.1,11.7,.478,.015,.118,4.8,9.7,7.3,13.3,2.0,0.0,10.9,21.3,0.1,0.5,0.6,.071,-2.2,0.0,-2.2,0.0,
Johnny Dawkins,PG,27,PHI,4,4,31.0,6.5,10.3,.634,0.3,1.0,.250,6.3,9.3,.676,.646,2.5,2.8,.909,0.0,4.0,4.0,7.0,0.8,0.0,2.0,1.0,15.8,22.8,.687,.098,.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,0.5,0.1,0.6,.218,4.6,0.0,4.6,0.2,
Tony Dawson,SF,23,SAC,4,0,4.3,1.0,1.8,.571,0.3,0.3,1.000,0.8,1.5,.500,.643,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.3,0.0,2.3,16.0,.643,.143,.000,13.0,0.0,6.7,0.0,0.0,0.0,12.5,20.6,0.0,0.0,0.0,.060,4.5,-2.8,1.7,0.0,
Byron Dinkins,PG,23,TOT,12,0,12.4,1.2,2.8,.412,0.0,0.0,,1.2,2.8,.412,.412,0.7,0.8,.889,0.0,1.0,1.0,1.6,0.2,0.0,1.1,1.3,3.0,4.6,.474,.000,.265,0.0,8.5,4.5,16.6,0.7,0.0,25.5,14.3,-0.2,0.1,0.0,-0.010,-5.1,-1.7,-6.7,-0.2,
Byron Dinkins,PG,23,SAS,10,0,14.4,1.3,3.3,.394,0.0,0.0,,1.3,3.3,.394,.394,0.8,0.9,.889,0.0,1.1,1.1,1.9,0.2,0.0,1.3,1.2,3.4,4.5,.460,.000,.273,0.0,8.0,4.2,17.2,0.7,0.0,26.0,14.5,-0.2,0.1,0.0,-0.017,-5.0,-1.7,-6.7,-0.2,
Byron Dinkins,PG,23,IND,2,0,2.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,1.0,7.9,1.000,.000,.000,0.0,22.1,11.5,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,.180,-7.5,-0.2,-7.7,0.0,
Vlade Divac*,C,22,LAL,82,81,28.2,4.4,7.8,.565,0.1,0.2,.357,4.3,7.6,.570,.569,2.4,3.4,.703,2.5,5.6,8.1,1.1,1.3,1.5,1.8,3.0,11.2,17.7,.606,.022,.438,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,.173,0.2,2.1,2.3,2.5,
James Donaldson,C,33,DAL,82,82,34.1,4.0,7.5,.532,0.0,0.0,,4.0,7.5,.532,.532,2.0,2.8,.721,2.5,6.4,8.9,0.8,0.4,1.1,1.8,2.2,10.0,12.3,.572,.000,.372,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,.074,-1.3,-0.7,-1.9,0.0,
Sherman Douglas,PG,24,MIA,73,73,35.1,7.3,14.5,.504,0.1,0.4,.129,7.2,14.0,.516,.506,3.9,5.7,.686,1.1,1.8,2.9,8.5,1.7,0.1,3.7,2.4,18.5,18.0,.546,.029,.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,.100,2.4,-0.6,1.8,2.5,
Greg Dreiling,C,28,IND,73,42,14.1,1.3,2.7,.505,0.0,0.0,.000,1.3,2.6,.510,.505,0.9,1.4,.600,0.9,2.6,3.5,0.7,0.3,0.4,0.8,2.4,3.5,8.7,.539,.010,.541,7.6,20.3,14.2,6.4,1.1,1.7,19.2,12.1,0.3,0.8,1.1,.050,-3.2,-0.5,-3.7,-0.4,
Larry Drew,PG,32,LAL,48,2,10.3,1.1,2.6,.432,0.3,0.7,.424,0.8,1.9,.435,.488,0.4,0.5,.773,0.1,0.6,0.7,2.5,0.3,0.0,1.0,0.8,2.9,10.3,.516,.264,.176,1.2,6.5,4.0,32.4,1.5,0.1,26.7,16.1,0.0,0.5,0.5,.048,-1.2,-0.7,-1.9,0.0,
Clyde Drexler*,SG,28,POR,82,82,34.8,7.9,16.3,.482,0.7,2.3,.319,7.1,14.0,.509,.505,5.1,6.4,.794,2.6,4.1,6.7,6.0,1.8,0.7,2.8,2.8,21.5,22.1,.563,.143,.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,8.0,4.5,12.4,.209,5.2,1.7,6.8,6.4,
Kevin Duckworth,C,26,POR,81,81,31.0,6.4,13.4,.481,0.0,0.0,.000,6.4,13.4,.482,.481,3.0,3.8,.772,2.2,4.4,6.6,1.1,0.4,0.4,2.3,3.1,15.8,12.7,.525,.002,.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,.082,-1.9,-1.4,-3.3,-0.8,
Chris Dudley,C,25,NJN,61,25,25.6,2.8,6.8,.408,0.0,0.0,,2.8,6.8,.408,.408,1.5,2.9,.534,3.8,4.6,8.4,0.6,0.6,2.5,1.3,3.6,7.1,12.6,.439,.000,.422,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,-0.2,2.4,2.2,.068,-3.1,0.7,-2.5,-0.2,
Joe Dumars*,SG,27,DET,80,80,38.1,7.8,16.2,.481,0.2,0.6,.311,7.6,15.6,.488,.487,4.6,5.2,.890,0.8,1.6,2.3,5.5,1.1,0.1,2.4,1.7,20.4,18.0,.552,.035,.323,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,.155,2.6,0.1,2.7,3.6,
T.R. Dunn,SG,35,DEN,17,3,12.8,1.2,2.8,.447,0.1,0.2,.250,1.2,2.5,.465,.457,0.5,0.6,.900,1.2,1.3,2.5,1.4,0.7,0.1,0.4,1.8,3.1,10.7,.506,.085,.213,7.9,10.6,9.1,12.4,2.3,0.2,12.0,9.5,0.3,0.0,0.3,.066,-2.5,-0.3,-2.8,0.0,
Ledell Eackles,SG,24,WSB,67,17,24.1,5.1,11.4,.453,0.2,0.9,.237,4.9,10.5,.471,.462,2.4,3.3,.739,0.7,1.2,1.9,2.0,0.7,0.1,1.7,1.8,13.0,12.9,.505,.077,.291,3.2,5.5,4.3,13.1,1.4,0.4,11.8,25.2,0.3,0.9,1.2,.035,-1.5,-1.9,-3.3,-0.6,
Mark Eaton,C,34,UTA,80,80,32.3,2.1,3.7,.579,0.0,0.0,,2.1,3.7,.579,.579,0.9,1.4,.634,2.3,6.1,8.3,0.6,0.5,2.4,1.2,3.7,5.1,9.5,.599,.000,.384,8.9,20.8,15.2,2.6,0.8,4.5,22.5,7.6,1.2,4.3,5.5,.103,-2.6,2.0,-0.6,0.9,
Blue Edwards,SF,25,UTA,62,56,26.0,3.9,7.5,.526,0.1,0.4,.250,3.8,7.1,.541,.532,1.3,1.9,.701,0.8,2.4,3.2,1.7,0.9,0.5,1.7,3.3,9.3,10.4,.559,.052,.252,4.0,10.3,7.3,10.1,1.8,1.1,16.9,17.1,0.2,2.0,2.2,.065,-2.8,0.7,-2.2,-0.1,
James Edwards,C,35,DET,72,70,26.4,5.3,11.0,.484,0.0,0.0,.500,5.3,11.0,.484,.484,3.0,4.1,.729,1.3,2.6,3.8,0.9,0.2,0.4,1.8,3.5,13.6,12.7,.533,.003,.372,5.4,11.2,8.3,5.6,0.3,1.0,12.0,24.2,1.5,2.0,3.5,.088,-2.0,-0.8,-2.7,-0.4,
Kevin Edwards,SG,25,MIA,79,16,25.3,4.8,11.7,.410,0.3,1.1,.286,4.5,10.7,.422,.423,2.2,2.7,.803,1.0,1.6,2.6,3.0,1.6,0.6,2.1,1.9,12.1,13.7,.468,.091,.230,4.4,7.1,5.7,18.8,3.1,1.4,13.8,24.1,-0.6,2.2,1.6,.039,-0.9,0.7,-0.2,0.9,
Craig Ehlo,SG,29,CLE,82,68,33.7,4.2,9.4,.445,0.6,1.8,.329,3.6,7.6,.473,.477,1.2,1.7,.679,1.7,3.0,4.7,4.6,1.5,0.4,2.0,2.5,10.1,12.0,.498,.193,.181,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,.058,-0.9,0.6,-0.4,1.1,
Mario Elie,SF-SG,27,TOT,33,0,19.5,2.4,4.8,.497,0.1,0.3,.400,2.3,4.5,.503,.509,2.3,2.7,.843,1.4,1.9,3.3,1.4,0.6,0.3,0.9,2.6,7.2,12.9,.598,.063,.560,7.9,10.9,9.4,9.0,1.4,0.9,13.1,14.2,1.3,0.3,1.6,.122,0.3,-0.5,-0.2,0.3,
Mario Elie,SG,27,PHI,3,0,6.7,0.7,2.3,.286,0.3,0.7,.500,0.3,1.7,.200,.357,0.3,0.7,.500,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.7,2.0,-3.6,.381,.286,.286,0.0,5.5,2.8,7.0,0.0,0.0,27.6,23.8,-0.1,0.0,-0.1,-0.247,-10.3,-6.3,-16.6,-0.1,
Mario Elie,SF,27,GSW,30,0,20.8,2.6,5.1,.507,0.1,0.3,.375,2.5,4.8,.514,.516,2.5,2.9,.851,1.5,2.1,3.6,1.5,0.6,0.3,0.9,2.8,7.7,13.4,.607,.053,.572,8.1,11.1,9.6,9.1,1.4,1.0,12.4,13.9,1.4,0.3,1.7,.134,0.6,-0.3,0.3,0.4,
Sean Elliott,SF,22,SAS,82,82,37.1,5.8,11.9,.490,0.2,0.8,.313,5.6,11.1,.502,.500,4.0,4.9,.808,1.7,3.8,5.6,2.9,0.8,0.4,1.8,2.3,15.9,14.2,.564,.066,.412,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,.138,0.7,0.1,0.8,2.1,
Dale Ellis,SG,30,TOT,51,24,27.9,6.7,14.1,.474,1.1,3.1,.363,5.5,11.0,.504,.513,2.4,3.3,.723,1.3,2.1,3.4,1.9,1.0,0.2,1.6,2.2,16.8,17.0,.542,.219,.231,5.4,9.1,7.3,10.6,1.7,0.4,9.3,26.0,2.2,1.0,3.2,.109,1.9,-1.6,0.3,0.8,
Dale Ellis,SG,30,SEA,30,24,26.7,6.0,13.0,.463,0.9,3.0,.303,5.1,10.1,.510,.497,2.1,2.8,.738,0.9,2.1,3.1,2.1,1.1,0.1,1.6,2.0,15.0,16.0,.527,.228,.215,4.1,9.7,6.9,12.2,2.1,0.2,10.3,25.0,1.0,0.6,1.6,.097,0.8,-1.3,-0.5,0.3,
Dale Ellis,SG,30,MIL,21,0,29.7,7.6,15.6,.486,1.4,3.2,.441,6.1,12.3,.498,.532,2.8,3.9,.707,1.8,2.0,3.9,1.5,0.8,0.2,1.5,2.5,19.3,18.2,.559,.208,.251,7.1,8.4,7.7,8.5,1.3,0.5,8.1,27.2,1.2,0.4,1.6,.124,3.3,-2.1,1.2,0.5,
Pervis Ellison,C,23,WSB,76,30,25.6,4.3,8.4,.513,0.0,0.1,.000,4.3,8.3,.517,.513,1.8,2.8,.650,2.9,4.8,7.7,1.3,0.6,2.1,1.9,3.5,10.4,15.9,.542,.009,.336,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,.100,-1.5,0.9,-0.6,0.7,
A.J. English,SG,23,WSB,70,12,20.6,3.6,8.2,.439,0.0,0.4,.097,3.5,7.7,.458,.441,1.6,2.2,.707,0.9,1.2,2.1,2.5,0.4,0.2,1.6,1.8,8.8,10.6,.480,.054,.274,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,.008,-2.1,-1.9,-3.9,-0.7,
Alex English*,SF,37,DAL,79,26,22.1,4.1,9.3,.439,0.0,0.0,.000,4.1,9.3,.439,.439,1.5,1.8,.850,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,9.7,12.2,.480,.001,.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,-0.2,0.8,0.6,.017,-1.8,-1.9,-3.7,-0.8,
Patrick Ewing*,C,28,NYK,81,81,38.3,10.4,20.3,.514,0.0,0.1,.000,10.4,20.2,.516,.514,5.7,7.7,.745,2.4,8.8,11.2,3.0,1.0,3.2,3.6,3.5,26.6,23.7,.561,.004,.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,4.4,5.6,10.0,.155,2.5,1.7,4.2,4.9,
Jim Farmer,SG,26,TOT,27,1,16.9,3.7,8.3,.453,0.2,0.9,.217,3.6,7.4,.480,.464,1.8,2.4,.738,1.1,1.4,2.5,1.4,0.5,0.1,1.4,2.1,9.4,12.2,.507,.103,.291,5.6,9.0,7.1,10.9,1.2,0.2,13.1,22.5,0.2,-0.1,0.1,.010,-1.4,-2.3,-3.7,-0.2,
Jim Farmer,SG,26,PHI,2,0,6.5,1.0,3.5,.286,0.0,0.5,.000,1.0,3.0,.333,.286,1.0,1.0,1.000,1.0,1.5,2.5,0.0,0.0,0.0,0.5,0.0,3.0,10.9,.381,.143,.286,17.6,25.4,21.6,0.0,0.0,0.0,11.3,29.8,0.0,0.0,0.0,-0.068,-6.1,-5.2,-11.3,0.0,
Jim Farmer,SG,26,DEN,25,1,17.7,4.0,8.6,.458,0.2,0.9,.227,3.8,7.8,.485,.470,1.8,2.5,.730,1.1,1.4,2.5,1.5,0.5,0.1,1.5,2.3,10.0,12.3,.511,.102,.292,5.2,8.5,6.7,11.2,1.2,0.2,13.2,22.3,0.2,-0.1,0.1,.012,-1.3,-2.2,-3.5,-0.2,
Dave Feitl,C,28,HOU,52,2,7.2,1.0,2.7,.371,0.0,0.1,.000,1.0,2.6,.380,.371,0.6,0.8,.750,0.6,1.4,1.9,0.2,0.1,0.2,0.5,1.0,2.6,8.2,.430,.021,.314,8.4,20.2,14.3,3.0,0.4,1.9,13.6,20.4,-0.4,0.5,0.2,.022,-6.0,-1.0,-7.0,-0.5,
Duane Ferrell,SF,25,ATL,78,2,14.9,2.2,4.6,.489,0.0,0.0,.667,2.2,4.5,.487,.492,1.6,2.0,.801,1.2,1.1,2.3,0.7,0.4,0.3,1.0,1.9,6.1,12.4,.559,.008,.438,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,1.3,0.6,1.9,.079,-1.3,-1.1,-2.4,-0.1,
Danny Ferry,PF,24,CLE,81,2,20.5,3.4,7.9,.428,0.3,1.0,.299,3.1,7.0,.445,.446,1.5,1.9,.816,1.2,2.3,3.5,1.8,0.5,0.3,1.5,2.8,8.6,10.9,.491,.120,.236,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,-0.4,1.3,1.0,.028,-2.9,-1.0,-4.0,-0.8,
Vern Fleming,PG,28,IND,69,45,28.0,5.2,9.7,.531,0.1,0.3,.222,5.1,9.5,.539,.534,2.3,3.2,.729,1.2,1.9,3.1,5.3,1.1,0.2,2.0,1.7,12.7,17.2,.571,.027,.329,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,3.8,0.6,4.4,.109,2.6,-1.0,1.6,1.8,
Sleepy Floyd,PG,30,HOU,82,4,22.6,4.7,11.5,.411,0.6,2.1,.273,4.1,9.3,.443,.437,2.3,3.0,.752,0.6,1.3,1.9,3.9,1.2,0.2,1.7,1.5,12.3,16.1,.480,.187,.262,3.0,6.1,4.6,26.4,2.5,0.5,11.8,26.4,1.3,2.3,3.7,.096,0.8,0.4,1.2,1.5,
Greg Foster,PF,22,WSB,54,3,11.2,1.8,3.9,.460,0.0,0.1,.000,1.8,3.8,.471,.460,0.8,1.1,.689,1.0,1.8,2.8,0.7,0.2,0.4,0.8,2.1,4.4,10.9,.496,.024,.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,.046,-4.2,-0.3,-4.4,-0.4,
Anthony Frederick,SF,26,SAC,35,3,13.6,1.9,4.8,.399,0.0,0.0,,1.9,4.8,.399,.399,1.2,1.7,.717,1.0,1.4,2.4,1.3,0.6,0.4,1.1,1.4,5.1,11.2,.455,.000,.357,8.4,11.8,10.0,14.4,2.3,1.7,17.1,21.6,-0.5,0.5,0.0,-0.001,-2.8,0.2,-2.6,-0.1,
Corey Gaines,SG,25,DEN,10,2,22.6,2.8,7.0,.400,0.5,2.1,.238,2.3,4.9,.469,.436,2.2,2.6,.846,0.4,1.0,1.4,9.1,1.0,0.2,2.3,2.5,8.3,15.2,.510,.300,.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,0.3,0.0,0.3,.061,0.9,-2.1,-1.2,0.0,
Kevin Gamble,SF,25,BOS,82,76,33.0,6.7,11.4,.587,0.0,0.1,.000,6.7,11.3,.592,.587,2.3,2.8,.815,1.0,2.2,3.3,3.1,1.2,0.4,1.8,2.9,15.6,16.3,.620,.008,.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,6.0,2.3,8.3,.147,0.9,0.3,1.2,2.2,
Winston Garland,PG,26,LAC,69,26,24.7,3.2,7.5,.426,0.1,0.4,.154,3.1,7.1,.440,.430,1.7,2.3,.752,0.7,2.2,2.9,4.6,1.4,0.1,1.7,2.7,8.2,12.1,.480,.050,.303,2.9,9.8,6.3,25.6,2.7,0.4,16.5,16.8,0.4,2.0,2.4,.069,-2.5,1.6,-0.9,0.5,
Tom Garrick,SG,24,LAC,67,0,14.2,1.5,3.5,.424,0.0,0.3,.000,1.5,3.2,.467,.424,0.9,1.2,.759,0.6,1.3,1.9,3.3,0.9,0.0,1.0,1.5,3.9,13.3,.480,.093,.335,4.5,10.0,7.2,31.3,3.1,0.1,19.6,14.4,0.6,1.2,1.8,.089,-1.8,1.8,0.0,0.5,
Kenny Gattison,PF,26,CHH,72,6,21.6,3.4,6.3,.532,0.0,0.0,.000,3.4,6.3,.534,.532,2.3,3.4,.661,1.9,3.4,5.3,0.6,0.7,0.9,1.4,2.9,9.0,14.4,.574,.004,.543,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,1.4,1.5,3.0,.092,-1.7,-0.4,-2.2,-0.1,
Tate George,PG,22,NJN,56,11,10.6,1.4,3.4,.415,0.0,0.0,.000,1.4,3.4,.419,.415,0.6,0.7,.800,0.3,0.5,0.8,1.9,0.4,0.1,0.8,1.0,3.4,10.5,.456,.010,.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,0.0,0.4,0.4,.032,-2.7,-0.9,-3.6,-0.2,
Derrick Gervin,PF,27,NJN,56,4,13.3,2.9,7.0,.416,0.1,0.5,.250,2.8,6.5,.429,.425,1.6,2.0,.789,0.7,1.3,2.0,0.5,0.3,0.3,0.8,1.6,7.6,13.3,.478,.071,.289,5.4,10.3,7.8,6.6,1.2,1.5,9.2,26.5,0.2,0.6,0.8,.054,-1.5,-1.1,-2.6,-0.1,
Kendall Gill,SG,22,CHH,82,36,23.7,4.6,10.2,.450,0.0,0.2,.143,4.6,10.0,.455,.451,1.9,2.2,.835,1.3,1.9,3.2,3.7,1.3,0.5,2.0,2.3,11.0,15.4,.494,.017,.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,.044,0.3,0.4,0.7,1.3,
Armen Gilliam,PF,26,TOT,75,75,35.3,6.5,13.3,.487,0.0,0.0,.000,6.5,13.3,.487,.487,3.6,4.4,.815,2.9,5.0,8.0,1.4,0.9,0.7,2.3,2.5,16.6,15.5,.542,.002,.329,9.4,16.2,12.8,6.2,1.3,1.2,13.2,21.6,2.3,2.3,4.6,.083,-0.3,-1.5,-1.8,0.1,
